"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"2536879";"T001038";"10000";"A043049";"2012655";"GM0518";"2019SJ00";"     439"
"2551019";"T001038";"10000";"A043049";"2012657";"GM0518";"2019SJ00";"     808"
"2565159";"T001038";"10000";"A043049";"H008766";"GM0518";"2019SJ00";"     123"
"2579299";"T001038";"10000";"A043049";"H008673";"GM0518";"2019SJ00";"     111"
"2593439";"T001038";"10000";"A043049";"H008751";"GM0518";"2019SJ00";"     184"
"2607579";"T001038";"10000";"A043049";"H007119";"GM0518";"2019SJ00";"      99"
"2621719";"T001038";"10000";"A043049";"A008187";"GM0518";"2019SJ00";"     291"
"2635859";"T001038";"10000";"A043049";"2012659";"GM0518";"2019SJ00";"       0"
"2649999";"T001038";"10000";"A043051";"T001040";"GM0518";"2019SJ00";"     165"
"2664139";"T001038";"10000";"A043051";"1012600";"GM0518";"2019SJ00";"      41"
"2678279";"T001038";"10000";"A043051";"2012605";"GM0518";"2019SJ00";"     124"
"2692419";"T001038";"10000";"A043051";"2012655";"GM0518";"2019SJ00";"      87"
"2706559";"T001038";"10000";"A043051";"2012657";"GM0518";"2019SJ00";"      37"
"2720699";"T001038";"10000";"A043051";"H008766";"GM0518";"2019SJ00";"       2"
"2734839";"T001038";"10000";"A043051";"H008673";"GM0518";"2019SJ00";"       2"
"2748979";"T001038";"10000";"A043051";"H008751";"GM0518";"2019SJ00";"       6"
"2763119";"T001038";"10000";"A043051";"H007119";"GM0518";"2019SJ00";"       2"
"2777259";"T001038";"10000";"A043051";"A008187";"GM0518";"2019SJ00";"      25"
"2791399";"T001038";"10000";"A043051";"2012659";"GM0518";"2019SJ00";"       0"
"2805539";"T001038";"10000";"A043054";"T001040";"GM0518";"2019SJ00";"    1084"
"2819679";"T001038";"10000";"A043054";"1012600";"GM0518";"2019SJ00";"     447"
"2833819";"T001038";"10000";"A043054";"2012605";"GM0518";"2019SJ00";"     637"
"2847959";"T001038";"10000";"A043054";"2012655";"GM0518";"2019SJ00";"     329"
"2862099";"T001038";"10000";"A043054";"2012657";"GM0518";"2019SJ00";"     308"
"2876239";"T001038";"10000";"A043054";"H008766";"GM0518";"2019SJ00";"      37"
"2890379";"T001038";"10000";"A043054";"H008673";"GM0518";"2019SJ00";"      27"
"2904519";"T001038";"10000";"A043054";"H008751";"GM0518";"2019SJ00";"      59"
"2918659";"T001038";"10000";"A043054";"H007119";"GM0518";"2019SJ00";"      27"
"2932799";"T001038";"10000";"A043054";"A008187";"GM0518";"2019SJ00";"     158"
"2946939";"T001038";"10000";"A043054";"2012659";"GM0518";"2019SJ00";"       0"
"2961079";"T001038";"10000";"A043055";"T001040";"GM0518";"2019SJ00";"    1307"
"2975219";"T001038";"10000";"A043055";"1012600";"GM0518";"2019SJ00";"     595"
"2989359";"T001038";"10000";"A043055";"2012605";"GM0518";"2019SJ00";"     712"
"3003499";"T001038";"10000";"A043055";"2012655";"GM0518";"2019SJ00";"     342"
"3017639";"T001038";"10000";"A043055";"2012657";"GM0518";"2019SJ00";"     370"
"3031779";"T001038";"10000";"A043055";"H008766";"GM0518";"2019SJ00";"      43"
"3045919";"T001038";"10000";"A043055";"H008673";"GM0518";"2019SJ00";"      29"
"3060059";"T001038";"10000";"A043055";"H008751";"GM0518";"2019SJ00";"      71"
"3074199";"T001038";"10000";"A043055";"H007119";"GM0518";"2019SJ00";"      24"
"3088339";"T001038";"10000";"A043055";"A008187";"GM0518";"2019SJ00";"     203"
"3102479";"T001038";"10000";"A043055";"2012659";"GM0518";"2019SJ00";"       0"
"3116619";"T001038";"10000";"A028672";"T001040";"GM0518";"2019SJ00";"       0"
"3130759";"T001038";"10000";"A028672";"1012600";"GM0518";"2019SJ00";"       0"
"3144899";"T001038";"10000";"A028672";"2012605";"GM0518";"2019SJ00";"       0"
"3159039";"T001038";"10000";"A028672";"2012655";"GM0518";"2019SJ00";"       0"
"3173179";"T001038";"10000";"A028672";"2012657";"GM0518";"2019SJ00";"       0"
"3187319";"T001038";"10000";"A028672";"H008766";"GM0518";"2019SJ00";"       0"
"3201459";"T001038";"10000";"A028672";"H008673";"GM0518";"2019SJ00";"       0"
"3215599";"T001038";"10000";"A028672";"H008751";"GM0518";"2019SJ00";"       0"
"3229739";"T001038";"10000";"A028672";"H007119";"GM0518";"2019SJ00";"       0"
"3243879";"T001038";"10000";"A028672";"A008187";"GM0518";"2019SJ00";"       0"
"3258019";"T001038";"10000";"A028672";"2012659";"GM0518";"2019SJ00";"       0"
"3272159";"T001038";"10000";"A043056";"T001040";"GM0518";"2019SJ00";"     140"
"3286299";"T001038";"10000";"A043056";"1012600";"GM0518";"2019SJ00";"      88"
"3300439";"T001038";"10000";"A043056";"2012605";"GM0518";"2019SJ00";"      52"
"3314579";"T001038";"10000";"A043056";"2012655";"GM0518";"2019SJ00";"      19"
"3328719";"T001038";"10000";"A043056";"2012657";"GM0518";"2019SJ00";"      33"
"3342859";"T001038";"10000";"A043056";"H008766";"GM0518";"2019SJ00";"       5"
"3356999";"T001038";"10000";"A043056";"H008673";"GM0518";"2019SJ00";"       4"
"3371139";"T001038";"10000";"A043056";"H008751";"GM0518";"2019SJ00";"      10"
"3385279";"T001038";"10000";"A043056";"H007119";"GM0518";"2019SJ00";"       0"
"3399419";"T001038";"10000";"A043056";"A008187";"GM0518";"2019SJ00";"      14"
"3413559";"T001038";"10000";"A043056";"2012659";"GM0518";"2019SJ00";"       0"
"3427699";"T001038";"11200";"T001345";"T001040";"GM0518";"2019SJ00";"       0"
"3441839";"T001038";"11200";"T001345";"1012600";"GM0518";"2019SJ00";"       0"
"3455979";"T001038";"11200";"T001345";"2012605";"GM0518";"2019SJ00";"       0"
"3470119";"T001038";"11200";"T001345";"2012655";"GM0518";"2019SJ00";"       0"
"3484259";"T001038";"11200";"T001345";"2012657";"GM0518";"2019SJ00";"       0"
"3498399";"T001038";"11200";"T001345";"H008766";"GM0518";"2019SJ00";"       0"
"3512539";"T001038";"11200";"T001345";"H008673";"GM0518";"2019SJ00";"       0"
"3526679";"T001038";"11200";"T001345";"H008751";"GM0518";"2019SJ00";"       0"
"3540819";"T001038";"11200";"T001345";"H007119";"GM0518";"2019SJ00";"       0"
"3554959";"T001038";"11200";"T001345";"A008187";"GM0518";"2019SJ00";"       0"
"3569099";"T001038";"11200";"T001345";"2012659";"GM0518";"2019SJ00";"       0"
"3583239";"T001038";"11200";"A025284";"T001040";"GM0518";"2019SJ00";"       0"
"3597379";"T001038";"11200";"A025284";"1012600";"GM0518";"2019SJ00";"       0"
"3611519";"T001038";"11200";"A025284";"2012605";"GM0518";"2019SJ00";"       0"
"3625659";"T001038";"11200";"A025284";"2012655";"GM0518";"2019SJ00";"       0"
"3639799";"T001038";"11200";"A025284";"2012657";"GM0518";"2019SJ00";"       0"
"3653939";"T001038";"11200";"A025284";"H008766";"GM0518";"2019SJ00";"       0"
"3668079";"T001038";"11200";"A025284";"H008673";"GM0518";"2019SJ00";"       0"
"3682219";"T001038";"11200";"A025284";"H008751";"GM0518";"2019SJ00";"       0"
"3696359";"T001038";"11200";"A025284";"H007119";"GM0518";"2019SJ00";"       0"
"3710499";"T001038";"11200";"A025284";"A008187";"GM0518";"2019SJ00";"       0"
"3724639";"T001038";"11200";"A025284";"2012659";"GM0518";"2019SJ00";"       0"
"3738779";"T001038";"11200";"A025285";"T001040";"GM0518";"2019SJ00";"       0"
"3752919";"T001038";"11200";"A025285";"1012600";"GM0518";"2019SJ00";"       0"
"3767059";"T001038";"11200";"A025285";"2012605";"GM0518";"2019SJ00";"       0"
"3781199";"T001038";"11200";"A025285";"2012655";"GM0518";"2019SJ00";"       0"
"3795339";"T001038";"11200";"A025285";"2012657";"GM0518";"2019SJ00";"       0"
"3809479";"T001038";"11200";"A025285";"H008766";"GM0518";"2019SJ00";"       0"
"3823619";"T001038";"11200";"A025285";"H008673";"GM0518";"2019SJ00";"       0"
"3837759";"T001038";"11200";"A025285";"H008751";"GM0518";"2019SJ00";"       0"
"3851899";"T001038";"11200";"A025285";"H007119";"GM0518";"2019SJ00";"       0"
"3866039";"T001038";"11200";"A025285";"A008187";"GM0518";"2019SJ00";"       0"
"3880179";"T001038";"11200";"A025285";"2012659";"GM0518";"2019SJ00";"       0"
"3894319";"T001038";"11200";"A025288";"T001040";"GM0518";"2019SJ00";"       0"
"3908459";"T001038";"11200";"A025288";"1012600";"GM0518";"2019SJ00";"       0"
"3922599";"T001038";"11200";"A025288";"2012605";"GM0518";"2019SJ00";"       0"
"3936739";"T001038";"11200";"A025288";"2012655";"GM0518";"2019SJ00";"       0"
"3950879";"T001038";"11200";"A025288";"2012657";"GM0518";"2019SJ00";"       0"
"3965019";"T001038";"11200";"A025288";"H008766";"GM0518";"2019SJ00";"       0"
"3979159";"T001038";"11200";"A025288";"H008673";"GM0518";"2019SJ00";"       0"
"3993299";"T001038";"11200";"A025288";"H008751";"GM0518";"2019SJ00";"       0"
"4007439";"T001038";"11200";"A025288";"H007119";"GM0518";"2019SJ00";"       0"
"4021579";"T001038";"11200";"A025288";"A008187";"GM0518";"2019SJ00";"       0"
"4035719";"T001038";"11200";"A025288";"2012659";"GM0518";"2019SJ00";"       0"
"4049859";"T001038";"11200";"A025287";"T001040";"GM0518";"2019SJ00";"       0"
"4063999";"T001038";"11200";"A025287";"1012600";"GM0518";"2019SJ00";"       0"
"4078139";"T001038";"11200";"A025287";"2012605";"GM0518";"2019SJ00";"       0"
"4092279";"T001038";"11200";"A025287";"2012655";"GM0518";"2019SJ00";"       0"
"4106419";"T001038";"11200";"A025287";"2012657";"GM0518";"2019SJ00";"       0"
"4120559";"T001038";"11200";"A025287";"H008766";"GM0518";"2019SJ00";"       0"
"4134699";"T001038";"11200";"A025287";"H008673";"GM0518";"2019SJ00";"       0"
"4148839";"T001038";"11200";"A025287";"H008751";"GM0518";"2019SJ00";"       0"
"4162979";"T001038";"11200";"A025287";"H007119";"GM0518";"2019SJ00";"       0"
"4177119";"T001038";"11200";"A025287";"A008187";"GM0518";"2019SJ00";"       0"
"4191259";"T001038";"11200";"A025287";"2012659";"GM0518";"2019SJ00";"       0"
"4205399";"T001038";"11200";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"4219539";"T001038";"11200";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"4233679";"T001038";"11200";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"4247819";"T001038";"11200";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
"4261959";"T001038";"11200";"A025300";"2012657";"GM0518";"2019SJ00";"       0"
"4276099";"T001038";"11200";"A025300";"H008766";"GM0518";"2019SJ00";"       0"
"4290239";"T001038";"11200";"A025300";"H008673";"GM0518";"2019SJ00";"       0"
"4304379";"T001038";"11200";"A025300";"H008751";"GM0518";"2019SJ00";"       0"
"4318519";"T001038";"11200";"A025300";"H007119";"GM0518";"2019SJ00";"       0"
"4332659";"T001038";"11200";"A025300";"A008187";"GM0518";"2019SJ00";"       0"
"4346799";"T001038";"11200";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"4360939";"T001038";"11200";"A025290";"T001040";"GM0518";"2019SJ00";"       0"
"4375079";"T001038";"11200";"A025290";"1012600";"GM0518";"2019SJ00";"       0"
"4389219";"T001038";"11200";"A025290";"2012605";"GM0518";"2019SJ00";"       0"
"4403359";"T001038";"11200";"A025290";"2012655";"GM0518";"2019SJ00";"       0"
"4417499";"T001038";"11200";"A025290";"2012657";"GM0518";"2019SJ00";"       0"
"4431639";"T001038";"11200";"A025290";"H008766";"GM0518";"2019SJ00";"       0"
"4445779";"T001038";"11200";"A025290";"H008673";"GM0518";"2019SJ00";"       0"
"4459919";"T001038";"11200";"A025290";"H008751";"GM0518";"2019SJ00";"       0"
"4474059";"T001038";"11200";"A025290";"H007119";"GM0518";"2019SJ00";"       0"
"4488199";"T001038";"11200";"A025290";"A008187";"GM0518";"2019SJ00";"       0"
"4502339";"T001038";"11200";"A025290";"2012659";"GM0518";"2019SJ00";"       0"
"4516479";"T001038";"11200";"A041868";"T001040";"GM0518";"2019SJ00";"       0"
"4530619";"T001038";"11200";"A041868";"1012600";"GM0518";"2019SJ00";"       0"
"4544759";"T001038";"11200";"A041868";"2012605";"GM0518";"2019SJ00";"       0"
"4558899";"T001038";"11200";"A041868";"2012655";"GM0518";"2019SJ00";"       0"
