"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"22738361";"T001038";"71100";"2012655";"T001040";"GM0363";"2019JJ00";"    9319"
"22772096";"T001038";"71100";"2012657";"T001040";"GM0363";"2019JJ00";"   20426"
"24728726";"T001038";"71200";"1012600";"T001040";"GM0363";"2019JJ00";"   26390"
"24796196";"T001038";"71200";"2012655";"T001040";"GM0363";"2019JJ00";"    7464"
"24829931";"T001038";"71200";"2012657";"T001040";"GM0363";"2019JJ00";"   18484"
"26786561";"T001038";"71300";"1012600";"T001040";"GM0363";"2019JJ00";"   23609"
"26854031";"T001038";"71300";"2012655";"T001040";"GM0363";"2019JJ00";"    6335"
"26887766";"T001038";"71300";"2012657";"T001040";"GM0363";"2019JJ00";"   14196"
"28844396";"T001038";"71400";"1012600";"T001040";"GM0363";"2019JJ00";"   20693"
"28911866";"T001038";"71400";"2012655";"T001040";"GM0363";"2019JJ00";"    5599"
"28945601";"T001038";"71400";"2012657";"T001040";"GM0363";"2019JJ00";"    9814"
"30902231";"T001038";"71500";"1012600";"T001040";"GM0363";"2019JJ00";"   19608"
"30969701";"T001038";"71500";"2012655";"T001040";"GM0363";"2019JJ00";"    4387"
"31003436";"T001038";"71500";"2012657";"T001040";"GM0363";"2019JJ00";"    5892"
"32960066";"T001038";"71600";"1012600";"T001040";"GM0363";"2019JJ00";"   12069"
"33027536";"T001038";"71600";"2012655";"T001040";"GM0363";"2019JJ00";"    2732"
"33061271";"T001038";"71600";"2012657";"T001040";"GM0363";"2019JJ00";"    3971"
"35017901";"T001038";"71700";"1012600";"T001040";"GM0363";"2019JJ00";"    8067"
"35085371";"T001038";"71700";"2012655";"T001040";"GM0363";"2019JJ00";"    1876"
"35119106";"T001038";"71700";"2012657";"T001040";"GM0363";"2019JJ00";"    2162"
"37075736";"T001038";"71800";"1012600";"T001040";"GM0363";"2019JJ00";"    5182"
"37143206";"T001038";"71800";"2012655";"T001040";"GM0363";"2019JJ00";"     982"
"37176941";"T001038";"71800";"2012657";"T001040";"GM0363";"2019JJ00";"     875"
"39133571";"T001038";"71900";"1012600";"T001040";"GM0363";"2019JJ00";"    2511"
"39201041";"T001038";"71900";"2012655";"T001040";"GM0363";"2019JJ00";"     399"
"39234776";"T001038";"71900";"2012657";"T001040";"GM0363";"2019JJ00";"     231"
"41191406";"T001038";"22000";"1012600";"T001040";"GM0363";"2019JJ00";"     772"
"41258876";"T001038";"22000";"2012655";"T001040";"GM0363";"2019JJ00";"      91"
"41292611";"T001038";"22000";"2012657";"T001040";"GM0363";"2019JJ00";"      67"
"45307076";"3000   ";"70100";"1012600";"T001040";"GM0363";"2019JJ00";"   10863"
"45374546";"3000   ";"70100";"2012655";"T001040";"GM0363";"2019JJ00";"    4140"
"45408281";"3000   ";"70100";"2012657";"T001040";"GM0363";"2019JJ00";"    8763"
"47364911";"3000   ";"70200";"1012600";"T001040";"GM0363";"2019JJ00";"    8201"
"47432381";"3000   ";"70200";"2012655";"T001040";"GM0363";"2019JJ00";"    3185"
"47466116";"3000   ";"70200";"2012657";"T001040";"GM0363";"2019JJ00";"    9628"
"49422746";"3000   ";"70300";"1012600";"T001040";"GM0363";"2019JJ00";"    7155"
"49490216";"3000   ";"70300";"2012655";"T001040";"GM0363";"2019JJ00";"    2569"
"49523951";"3000   ";"70300";"2012657";"T001040";"GM0363";"2019JJ00";"    9829"
"51480581";"3000   ";"70400";"1012600";"T001040";"GM0363";"2019JJ00";"    6602"
"51548051";"3000   ";"70400";"2012655";"T001040";"GM0363";"2019JJ00";"    2647"
"51581786";"3000   ";"70400";"2012657";"T001040";"GM0363";"2019JJ00";"   11068"
"53538416";"3000   ";"70500";"1012600";"T001040";"GM0363";"2019JJ00";"   12447"
"53605886";"3000   ";"70500";"2012655";"T001040";"GM0363";"2019JJ00";"    5972"
"53639621";"3000   ";"70500";"2012657";"T001040";"GM0363";"2019JJ00";"   12268"
"55596251";"3000   ";"70600";"1012600";"T001040";"GM0363";"2019JJ00";"   21303"
"55663721";"3000   ";"70600";"2012655";"T001040";"GM0363";"2019JJ00";"   10673"
"55697456";"3000   ";"70600";"2012657";"T001040";"GM0363";"2019JJ00";"   15049"
"57654086";"3000   ";"70700";"1012600";"T001040";"GM0363";"2019JJ00";"   18532"
"57721556";"3000   ";"70700";"2012655";"T001040";"GM0363";"2019JJ00";"   10484"
"57755291";"3000   ";"70700";"2012657";"T001040";"GM0363";"2019JJ00";"   15229"
"59711921";"3000   ";"70800";"1012600";"T001040";"GM0363";"2019JJ00";"   13197"
"59779391";"3000   ";"70800";"2012655";"T001040";"GM0363";"2019JJ00";"    8191"
"59813126";"3000   ";"70800";"2012657";"T001040";"GM0363";"2019JJ00";"   13181"
"61769756";"3000   ";"70900";"1012600";"T001040";"GM0363";"2019JJ00";"   11886"
"61837226";"3000   ";"70900";"2012655";"T001040";"GM0363";"2019JJ00";"    6119"
"61870961";"3000   ";"70900";"2012657";"T001040";"GM0363";"2019JJ00";"   11002"
"63827591";"3000   ";"71000";"1012600";"T001040";"GM0363";"2019JJ00";"   13447"
"63895061";"3000   ";"71000";"2012655";"T001040";"GM0363";"2019JJ00";"    5373"
"63928796";"3000   ";"71000";"2012657";"T001040";"GM0363";"2019JJ00";"   10622"
"65885426";"3000   ";"71100";"1012600";"T001040";"GM0363";"2019JJ00";"   13777"
"65952896";"3000   ";"71100";"2012655";"T001040";"GM0363";"2019JJ00";"    4743"
"65986631";"3000   ";"71100";"2012657";"T001040";"GM0363";"2019JJ00";"   10586"
"67943261";"3000   ";"71200";"1012600";"T001040";"GM0363";"2019JJ00";"   13705"
"68010731";"3000   ";"71200";"2012655";"T001040";"GM0363";"2019JJ00";"    3709"
"68044466";"3000   ";"71200";"2012657";"T001040";"GM0363";"2019JJ00";"    9525"
"70001096";"3000   ";"71300";"1012600";"T001040";"GM0363";"2019JJ00";"   12224"
"70068566";"3000   ";"71300";"2012655";"T001040";"GM0363";"2019JJ00";"    3036"
"70102301";"3000   ";"71300";"2012657";"T001040";"GM0363";"2019JJ00";"    6965"
"72058931";"3000   ";"71400";"1012600";"T001040";"GM0363";"2019JJ00";"   10322"
"72126401";"3000   ";"71400";"2012655";"T001040";"GM0363";"2019JJ00";"    2606"
"72160136";"3000   ";"71400";"2012657";"T001040";"GM0363";"2019JJ00";"    4940"
"74116766";"3000   ";"71500";"1012600";"T001040";"GM0363";"2019JJ00";"    9410"
"74184236";"3000   ";"71500";"2012655";"T001040";"GM0363";"2019JJ00";"    2124"
"74217971";"3000   ";"71500";"2012657";"T001040";"GM0363";"2019JJ00";"    2979"
"76174601";"3000   ";"71600";"1012600";"T001040";"GM0363";"2019JJ00";"    5408"
"76242071";"3000   ";"71600";"2012655";"T001040";"GM0363";"2019JJ00";"    1295"
"76275806";"3000   ";"71600";"2012657";"T001040";"GM0363";"2019JJ00";"    2055"
"78232436";"3000   ";"71700";"1012600";"T001040";"GM0363";"2019JJ00";"    3296"
"78299906";"3000   ";"71700";"2012655";"T001040";"GM0363";"2019JJ00";"     797"
"78333641";"3000   ";"71700";"2012657";"T001040";"GM0363";"2019JJ00";"    1040"
"80290271";"3000   ";"71800";"1012600";"T001040";"GM0363";"2019JJ00";"    1814"
"80357741";"3000   ";"71800";"2012655";"T001040";"GM0363";"2019JJ00";"     365"
"80391476";"3000   ";"71800";"2012657";"T001040";"GM0363";"2019JJ00";"     366"
"82348106";"3000   ";"71900";"1012600";"T001040";"GM0363";"2019JJ00";"     705"
"82415576";"3000   ";"71900";"2012655";"T001040";"GM0363";"2019JJ00";"      91"
"82449311";"3000   ";"71900";"2012657";"T001040";"GM0363";"2019JJ00";"      77"
"84405941";"3000   ";"22000";"1012600";"T001040";"GM0363";"2019JJ00";"     176"
"84473411";"3000   ";"22000";"2012655";"T001040";"GM0363";"2019JJ00";"      15"
"84507146";"3000   ";"22000";"2012657";"T001040";"GM0363";"2019JJ00";"      11"
"88521611";"4000   ";"70100";"1012600";"T001040";"GM0363";"2019JJ00";"   10175"
"88589081";"4000   ";"70100";"2012655";"T001040";"GM0363";"2019JJ00";"    3925"
"88622816";"4000   ";"70100";"2012657";"T001040";"GM0363";"2019JJ00";"    8425"
"90579446";"4000   ";"70200";"1012600";"T001040";"GM0363";"2019JJ00";"    7893"
"90646916";"4000   ";"70200";"2012655";"T001040";"GM0363";"2019JJ00";"    3117"
"90680651";"4000   ";"70200";"2012657";"T001040";"GM0363";"2019JJ00";"    8949"
"92637281";"4000   ";"70300";"1012600";"T001040";"GM0363";"2019JJ00";"    6796"
"92704751";"4000   ";"70300";"2012655";"T001040";"GM0363";"2019JJ00";"    2466"
"92738486";"4000   ";"70300";"2012657";"T001040";"GM0363";"2019JJ00";"    9523"
"94695116";"4000   ";"70400";"1012600";"T001040";"GM0363";"2019JJ00";"    7073"
"94762586";"4000   ";"70400";"2012655";"T001040";"GM0363";"2019JJ00";"    3004"
"94796321";"4000   ";"70400";"2012657";"T001040";"GM0363";"2019JJ00";"   10459"
"96752951";"4000   ";"70500";"1012600";"T001040";"GM0363";"2019JJ00";"   16412"
"96820421";"4000   ";"70500";"2012655";"T001040";"GM0363";"2019JJ00";"    8067"
"96854156";"4000   ";"70500";"2012657";"T001040";"GM0363";"2019JJ00";"   12468"
"98810786";"4000   ";"70600";"1012600";"T001040";"GM0363";"2019JJ00";"   23807"
"98878256";"4000   ";"70600";"2012655";"T001040";"GM0363";"2019JJ00";"   12342"
"98911991";"4000   ";"70600";"2012657";"T001040";"GM0363";"2019JJ00";"   15071"
"100868621";"4000   ";"70700";"1012600";"T001040";"GM0363";"2019JJ00";"   17842"
"100936091";"4000   ";"70700";"2012655";"T001040";"GM0363";"2019JJ00";"   11153"
"100969826";"4000   ";"70700";"2012657";"T001040";"GM0363";"2019JJ00";"   14846"
"102926456";"4000   ";"70800";"1012600";"T001040";"GM0363";"2019JJ00";"   11793"
"102993926";"4000   ";"70800";"2012655";"T001040";"GM0363";"2019JJ00";"    7887"
"103027661";"4000   ";"70800";"2012657";"T001040";"GM0363";"2019JJ00";"   13542"
"104984291";"4000   ";"70900";"1012600";"T001040";"GM0363";"2019JJ00";"   10433"
"105051761";"4000   ";"70900";"2012655";"T001040";"GM0363";"2019JJ00";"    6138"
"105085496";"4000   ";"70900";"2012657";"T001040";"GM0363";"2019JJ00";"   11368"
"107042126";"4000   ";"71000";"1012600";"T001040";"GM0363";"2019JJ00";"   12023"
"107109596";"4000   ";"71000";"2012655";"T001040";"GM0363";"2019JJ00";"    5248"
"107143331";"4000   ";"71000";"2012657";"T001040";"GM0363";"2019JJ00";"   10823"
"109099961";"4000   ";"71100";"1012600";"T001040";"GM0363";"2019JJ00";"   12292"
"109167431";"4000   ";"71100";"2012655";"T001040";"GM0363";"2019JJ00";"    4576"
"109201166";"4000   ";"71100";"2012657";"T001040";"GM0363";"2019JJ00";"    9840"
"111157796";"4000   ";"71200";"1012600";"T001040";"GM0363";"2019JJ00";"   12685"
"111225266";"4000   ";"71200";"2012655";"T001040";"GM0363";"2019JJ00";"    3755"
"111259001";"4000   ";"71200";"2012657";"T001040";"GM0363";"2019JJ00";"    8959"
"113215631";"4000   ";"71300";"1012600";"T001040";"GM0363";"2019JJ00";"   11385"
"113283101";"4000   ";"71300";"2012655";"T001040";"GM0363";"2019JJ00";"    3299"
"113316836";"4000   ";"71300";"2012657";"T001040";"GM0363";"2019JJ00";"    7231"
"115273466";"4000   ";"71400";"1012600";"T001040";"GM0363";"2019JJ00";"   10371"
"115340936";"4000   ";"71400";"2012655";"T001040";"GM0363";"2019JJ00";"    2993"
"115374671";"4000   ";"71400";"2012657";"T001040";"GM0363";"2019JJ00";"    4874"
"117331301";"4000   ";"71500";"1012600";"T001040";"GM0363";"2019JJ00";"   10198"
"117398771";"4000   ";"71500";"2012655";"T001040";"GM0363";"2019JJ00";"    2263"
"117432506";"4000   ";"71500";"2012657";"T001040";"GM0363";"2019JJ00";"    2913"
"119389136";"4000   ";"71600";"1012600";"T001040";"GM0363";"2019JJ00";"    6661"
"119456606";"4000   ";"71600";"2012655";"T001040";"GM0363";"2019JJ00";"    1437"
"119490341";"4000   ";"71600";"2012657";"T001040";"GM0363";"2019JJ00";"    1916"
"121446971";"4000   ";"71700";"1012600";"T001040";"GM0363";"2019JJ00";"    4771"
"121514441";"4000   ";"71700";"2012655";"T001040";"GM0363";"2019JJ00";"    1079"
"121548176";"4000   ";"71700";"2012657";"T001040";"GM0363";"2019JJ00";"    1122"
"123504806";"4000   ";"71800";"1012600";"T001040";"GM0363";"2019JJ00";"    3368"
"123572276";"4000   ";"71800";"2012655";"T001040";"GM0363";"2019JJ00";"     617"
"123606011";"4000   ";"71800";"2012657";"T001040";"GM0363";"2019JJ00";"     509"
"125562641";"4000   ";"71900";"1012600";"T001040";"GM0363";"2019JJ00";"    1806"
"125630111";"4000   ";"71900";"2012655";"T001040";"GM0363";"2019JJ00";"     308"
"125663846";"4000   ";"71900";"2012657";"T001040";"GM0363";"2019JJ00";"     154"
"127620476";"4000   ";"22000";"1012600";"T001040";"GM0363";"2019JJ00";"     596"
"127687946";"4000   ";"22000";"2012655";"T001040";"GM0363";"2019JJ00";"      76"
"127721681";"4000   ";"22000";"2012657";"T001040";"GM0363";"2019JJ00";"      56"
