"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"4293510";"T001038";"11200";"A025287";"2012655";"GM0363";"2018SJ00";"       0"
"4308357";"T001038";"11200";"A025287";"2012657";"GM0363";"2018SJ00";"       0"
"4427133";"T001038";"11200";"A025300";"1012600";"GM0363";"2018SJ00";"       0"
"4456827";"T001038";"11200";"A025300";"2012655";"GM0363";"2018SJ00";"       0"
"4471674";"T001038";"11200";"A025300";"2012657";"GM0363";"2018SJ00";"       0"
"4590450";"T001038";"11200";"A025290";"1012600";"GM0363";"2018SJ00";"       0"
"4620144";"T001038";"11200";"A025290";"2012655";"GM0363";"2018SJ00";"       0"
"4634991";"T001038";"11200";"A025290";"2012657";"GM0363";"2018SJ00";"       0"
"4753767";"T001038";"11200";"A041868";"1012600";"GM0363";"2018SJ00";"       0"
"4783461";"T001038";"11200";"A041868";"2012655";"GM0363";"2018SJ00";"       0"
"4798308";"T001038";"11200";"A041868";"2012657";"GM0363";"2018SJ00";"       0"
"4917084";"T001038";"11200";"A025293";"1012600";"GM0363";"2018SJ00";"       0"
"4946778";"T001038";"11200";"A025293";"2012655";"GM0363";"2018SJ00";"       0"
"4961625";"T001038";"11200";"A025293";"2012657";"GM0363";"2018SJ00";"       0"
"5080401";"T001038";"11200";"A041773";"1012600";"GM0363";"2018SJ00";"       0"
"5110095";"T001038";"11200";"A041773";"2012655";"GM0363";"2018SJ00";"       0"
"5124942";"T001038";"11200";"A041773";"2012657";"GM0363";"2018SJ00";"       0"
"5243718";"T001038";"11200";"A041751";"1012600";"GM0363";"2018SJ00";"       0"
"5273412";"T001038";"11200";"A041751";"2012655";"GM0363";"2018SJ00";"       0"
"5288259";"T001038";"11200";"A041751";"2012657";"GM0363";"2018SJ00";"       0"
"5407035";"T001038";"11200";"A041755";"1012600";"GM0363";"2018SJ00";"       0"
"5436729";"T001038";"11200";"A041755";"2012655";"GM0363";"2018SJ00";"       0"
"5451576";"T001038";"11200";"A041755";"2012657";"GM0363";"2018SJ00";"       0"
"5570352";"T001038";"11200";"A041759";"1012600";"GM0363";"2018SJ00";"       0"
"5600046";"T001038";"11200";"A041759";"2012655";"GM0363";"2018SJ00";"       0"
"5614893";"T001038";"11200";"A041759";"2012657";"GM0363";"2018SJ00";"       0"
"5733669";"T001038";"11200";"A041924";"1012600";"GM0363";"2018SJ00";"       0"
"5763363";"T001038";"11200";"A041924";"2012655";"GM0363";"2018SJ00";"       0"
"5778210";"T001038";"11200";"A041924";"2012657";"GM0363";"2018SJ00";"       0"
"5896986";"T001038";"11200";"A041925";"1012600";"GM0363";"2018SJ00";"       0"
"5926680";"T001038";"11200";"A041925";"2012655";"GM0363";"2018SJ00";"       0"
"5941527";"T001038";"11200";"A041925";"2012657";"GM0363";"2018SJ00";"       0"
"6060303";"T001038";"11200";"A028669";"1012600";"GM0363";"2018SJ00";"       0"
"6089997";"T001038";"11200";"A028669";"2012655";"GM0363";"2018SJ00";"       0"
"6104844";"T001038";"11200";"A028669";"2012657";"GM0363";"2018SJ00";"       0"
"6223620";"T001038";"11200";"A043049";"1012600";"GM0363";"2018SJ00";"       0"
"6253314";"T001038";"11200";"A043049";"2012655";"GM0363";"2018SJ00";"       0"
"6268161";"T001038";"11200";"A043049";"2012657";"GM0363";"2018SJ00";"       0"
"6386937";"T001038";"11200";"A043051";"1012600";"GM0363";"2018SJ00";"       0"
"6416631";"T001038";"11200";"A043051";"2012655";"GM0363";"2018SJ00";"       0"
"6431478";"T001038";"11200";"A043051";"2012657";"GM0363";"2018SJ00";"       0"
"6550254";"T001038";"11200";"A043054";"1012600";"GM0363";"2018SJ00";"       0"
"6579948";"T001038";"11200";"A043054";"2012655";"GM0363";"2018SJ00";"       0"
"6594795";"T001038";"11200";"A043054";"2012657";"GM0363";"2018SJ00";"       0"
"6713571";"T001038";"11200";"A043055";"1012600";"GM0363";"2018SJ00";"       0"
"6743265";"T001038";"11200";"A043055";"2012655";"GM0363";"2018SJ00";"       0"
"6758112";"T001038";"11200";"A043055";"2012657";"GM0363";"2018SJ00";"       0"
"6876888";"T001038";"11200";"A028672";"1012600";"GM0363";"2018SJ00";"       0"
"6906582";"T001038";"11200";"A028672";"2012655";"GM0363";"2018SJ00";"       0"
"6921429";"T001038";"11200";"A028672";"2012657";"GM0363";"2018SJ00";"       0"
"7040205";"T001038";"11200";"A043056";"1012600";"GM0363";"2018SJ00";"       0"
"7069899";"T001038";"11200";"A043056";"2012655";"GM0363";"2018SJ00";"       0"
"7084746";"T001038";"11200";"A043056";"2012657";"GM0363";"2018SJ00";"       0"
"7203522";"T001038";"11300";"T001345";"1012600";"GM0363";"2018SJ00";"       0"
"7233216";"T001038";"11300";"T001345";"2012655";"GM0363";"2018SJ00";"       0"
"7248063";"T001038";"11300";"T001345";"2012657";"GM0363";"2018SJ00";"       0"
"7366839";"T001038";"11300";"A025284";"1012600";"GM0363";"2018SJ00";"       0"
"7396533";"T001038";"11300";"A025284";"2012655";"GM0363";"2018SJ00";"       0"
"7411380";"T001038";"11300";"A025284";"2012657";"GM0363";"2018SJ00";"       0"
"7530156";"T001038";"11300";"A025285";"1012600";"GM0363";"2018SJ00";"       0"
"7559850";"T001038";"11300";"A025285";"2012655";"GM0363";"2018SJ00";"       0"
"7574697";"T001038";"11300";"A025285";"2012657";"GM0363";"2018SJ00";"       0"
"7693473";"T001038";"11300";"A025288";"1012600";"GM0363";"2018SJ00";"       0"
"7723167";"T001038";"11300";"A025288";"2012655";"GM0363";"2018SJ00";"       0"
"7738014";"T001038";"11300";"A025288";"2012657";"GM0363";"2018SJ00";"       0"
"7856790";"T001038";"11300";"A025287";"1012600";"GM0363";"2018SJ00";"       0"
"7886484";"T001038";"11300";"A025287";"2012655";"GM0363";"2018SJ00";"       0"
"7901331";"T001038";"11300";"A025287";"2012657";"GM0363";"2018SJ00";"       0"
"8020107";"T001038";"11300";"A025300";"1012600";"GM0363";"2018SJ00";"       0"
"8049801";"T001038";"11300";"A025300";"2012655";"GM0363";"2018SJ00";"       0"
"8064648";"T001038";"11300";"A025300";"2012657";"GM0363";"2018SJ00";"       0"
"8183424";"T001038";"11300";"A025290";"1012600";"GM0363";"2018SJ00";"       0"
"8213118";"T001038";"11300";"A025290";"2012655";"GM0363";"2018SJ00";"       0"
"8227965";"T001038";"11300";"A025290";"2012657";"GM0363";"2018SJ00";"       0"
"8346741";"T001038";"11300";"A041868";"1012600";"GM0363";"2018SJ00";"       0"
"8376435";"T001038";"11300";"A041868";"2012655";"GM0363";"2018SJ00";"       0"
"8391282";"T001038";"11300";"A041868";"2012657";"GM0363";"2018SJ00";"       0"
"8510058";"T001038";"11300";"A025293";"1012600";"GM0363";"2018SJ00";"       0"
"8539752";"T001038";"11300";"A025293";"2012655";"GM0363";"2018SJ00";"       0"
"8554599";"T001038";"11300";"A025293";"2012657";"GM0363";"2018SJ00";"       0"
"8673375";"T001038";"11300";"A041773";"1012600";"GM0363";"2018SJ00";"       0"
"8703069";"T001038";"11300";"A041773";"2012655";"GM0363";"2018SJ00";"       0"
"8717916";"T001038";"11300";"A041773";"2012657";"GM0363";"2018SJ00";"       0"
"8836692";"T001038";"11300";"A041751";"1012600";"GM0363";"2018SJ00";"       0"
"8866386";"T001038";"11300";"A041751";"2012655";"GM0363";"2018SJ00";"       0"
"8881233";"T001038";"11300";"A041751";"2012657";"GM0363";"2018SJ00";"       0"
"9000009";"T001038";"11300";"A041755";"1012600";"GM0363";"2018SJ00";"       0"
"9029703";"T001038";"11300";"A041755";"2012655";"GM0363";"2018SJ00";"       0"
"9044550";"T001038";"11300";"A041755";"2012657";"GM0363";"2018SJ00";"       0"
"9163326";"T001038";"11300";"A041759";"1012600";"GM0363";"2018SJ00";"       0"
"9193020";"T001038";"11300";"A041759";"2012655";"GM0363";"2018SJ00";"       0"
"9207867";"T001038";"11300";"A041759";"2012657";"GM0363";"2018SJ00";"       0"
"9326643";"T001038";"11300";"A041924";"1012600";"GM0363";"2018SJ00";"       0"
"9356337";"T001038";"11300";"A041924";"2012655";"GM0363";"2018SJ00";"       0"
"9371184";"T001038";"11300";"A041924";"2012657";"GM0363";"2018SJ00";"       0"
"9489960";"T001038";"11300";"A041925";"1012600";"GM0363";"2018SJ00";"       0"
"9519654";"T001038";"11300";"A041925";"2012655";"GM0363";"2018SJ00";"       0"
"9534501";"T001038";"11300";"A041925";"2012657";"GM0363";"2018SJ00";"       0"
"9653277";"T001038";"11300";"A028669";"1012600";"GM0363";"2018SJ00";"       0"
"9682971";"T001038";"11300";"A028669";"2012655";"GM0363";"2018SJ00";"       0"
"9697818";"T001038";"11300";"A028669";"2012657";"GM0363";"2018SJ00";"       0"
"9816594";"T001038";"11300";"A043049";"1012600";"GM0363";"2018SJ00";"       0"
"9846288";"T001038";"11300";"A043049";"2012655";"GM0363";"2018SJ00";"       0"
"9861135";"T001038";"11300";"A043049";"2012657";"GM0363";"2018SJ00";"       0"
"9979911";"T001038";"11300";"A043051";"1012600";"GM0363";"2018SJ00";"       0"
"10009605";"T001038";"11300";"A043051";"2012655";"GM0363";"2018SJ00";"       0"
"10024452";"T001038";"11300";"A043051";"2012657";"GM0363";"2018SJ00";"       0"
"10143228";"T001038";"11300";"A043054";"1012600";"GM0363";"2018SJ00";"       0"
"10172922";"T001038";"11300";"A043054";"2012655";"GM0363";"2018SJ00";"       0"
"10187769";"T001038";"11300";"A043054";"2012657";"GM0363";"2018SJ00";"       0"
"10306545";"T001038";"11300";"A043055";"1012600";"GM0363";"2018SJ00";"       0"
"10336239";"T001038";"11300";"A043055";"2012655";"GM0363";"2018SJ00";"       0"
"10351086";"T001038";"11300";"A043055";"2012657";"GM0363";"2018SJ00";"       0"
"10469862";"T001038";"11300";"A028672";"1012600";"GM0363";"2018SJ00";"       0"
"10499556";"T001038";"11300";"A028672";"2012655";"GM0363";"2018SJ00";"       0"
"10514403";"T001038";"11300";"A028672";"2012657";"GM0363";"2018SJ00";"       0"
"10633179";"T001038";"11300";"A043056";"1012600";"GM0363";"2018SJ00";"       0"
"10662873";"T001038";"11300";"A043056";"2012655";"GM0363";"2018SJ00";"       0"
"10677720";"T001038";"11300";"A043056";"2012657";"GM0363";"2018SJ00";"       0"
"10796496";"T001038";"11400";"T001345";"1012600";"GM0363";"2018SJ00";"       4"
"10826190";"T001038";"11400";"T001345";"2012655";"GM0363";"2018SJ00";"       0"
"10841037";"T001038";"11400";"T001345";"2012657";"GM0363";"2018SJ00";"       5"
"10959813";"T001038";"11400";"A025284";"1012600";"GM0363";"2018SJ00";"       0"
"10989507";"T001038";"11400";"A025284";"2012655";"GM0363";"2018SJ00";"       0"
"11004354";"T001038";"11400";"A025284";"2012657";"GM0363";"2018SJ00";"       0"
"11123130";"T001038";"11400";"A025285";"1012600";"GM0363";"2018SJ00";"       0"
"11152824";"T001038";"11400";"A025285";"2012655";"GM0363";"2018SJ00";"       0"
"11167671";"T001038";"11400";"A025285";"2012657";"GM0363";"2018SJ00";"       0"
"11286447";"T001038";"11400";"A025288";"1012600";"GM0363";"2018SJ00";"       3"
"11316141";"T001038";"11400";"A025288";"2012655";"GM0363";"2018SJ00";"       0"
"11330988";"T001038";"11400";"A025288";"2012657";"GM0363";"2018SJ00";"       3"
"11449764";"T001038";"11400";"A025287";"1012600";"GM0363";"2018SJ00";"       1"
"11479458";"T001038";"11400";"A025287";"2012655";"GM0363";"2018SJ00";"       0"
"11494305";"T001038";"11400";"A025287";"2012657";"GM0363";"2018SJ00";"       2"
"11613081";"T001038";"11400";"A025300";"1012600";"GM0363";"2018SJ00";"       0"
"11642775";"T001038";"11400";"A025300";"2012655";"GM0363";"2018SJ00";"       0"
"11657622";"T001038";"11400";"A025300";"2012657";"GM0363";"2018SJ00";"       0"
"11776398";"T001038";"11400";"A025290";"1012600";"GM0363";"2018SJ00";"       0"
"11806092";"T001038";"11400";"A025290";"2012655";"GM0363";"2018SJ00";"       0"
"11820939";"T001038";"11400";"A025290";"2012657";"GM0363";"2018SJ00";"       0"
"11939715";"T001038";"11400";"A041868";"1012600";"GM0363";"2018SJ00";"       0"
"11969409";"T001038";"11400";"A041868";"2012655";"GM0363";"2018SJ00";"       0"
"11984256";"T001038";"11400";"A041868";"2012657";"GM0363";"2018SJ00";"       0"
"12103032";"T001038";"11400";"A025293";"1012600";"GM0363";"2018SJ00";"       0"
"12132726";"T001038";"11400";"A025293";"2012655";"GM0363";"2018SJ00";"       0"
"12147573";"T001038";"11400";"A025293";"2012657";"GM0363";"2018SJ00";"       0"
"12266349";"T001038";"11400";"A041773";"1012600";"GM0363";"2018SJ00";"       0"
"12296043";"T001038";"11400";"A041773";"2012655";"GM0363";"2018SJ00";"       0"
"12310890";"T001038";"11400";"A041773";"2012657";"GM0363";"2018SJ00";"       0"
"12429666";"T001038";"11400";"A041751";"1012600";"GM0363";"2018SJ00";"       0"
"12459360";"T001038";"11400";"A041751";"2012655";"GM0363";"2018SJ00";"       0"
"12474207";"T001038";"11400";"A041751";"2012657";"GM0363";"2018SJ00";"       0"
"12592983";"T001038";"11400";"A041755";"1012600";"GM0363";"2018SJ00";"       0"
"12622677";"T001038";"11400";"A041755";"2012655";"GM0363";"2018SJ00";"       0"
"12637524";"T001038";"11400";"A041755";"2012657";"GM0363";"2018SJ00";"       0"
"12756300";"T001038";"11400";"A041759";"1012600";"GM0363";"2018SJ00";"       0"
"12785994";"T001038";"11400";"A041759";"2012655";"GM0363";"2018SJ00";"       0"
"12800841";"T001038";"11400";"A041759";"2012657";"GM0363";"2018SJ00";"       0"
"12919617";"T001038";"11400";"A041924";"1012600";"GM0363";"2018SJ00";"       0"
"12949311";"T001038";"11400";"A041924";"2012655";"GM0363";"2018SJ00";"       0"
"12964158";"T001038";"11400";"A041924";"2012657";"GM0363";"2018SJ00";"       0"
"13082934";"T001038";"11400";"A041925";"1012600";"GM0363";"2018SJ00";"       0"
"13112628";"T001038";"11400";"A041925";"2012655";"GM0363";"2018SJ00";"       0"
"13127475";"T001038";"11400";"A041925";"2012657";"GM0363";"2018SJ00";"       0"
"13246251";"T001038";"11400";"A028669";"1012600";"GM0363";"2018SJ00";"       0"
"13275945";"T001038";"11400";"A028669";"2012655";"GM0363";"2018SJ00";"       0"
"13290792";"T001038";"11400";"A028669";"2012657";"GM0363";"2018SJ00";"       0"
"13409568";"T001038";"11400";"A043049";"1012600";"GM0363";"2018SJ00";"       0"
"13439262";"T001038";"11400";"A043049";"2012655";"GM0363";"2018SJ00";"       0"
"13454109";"T001038";"11400";"A043049";"2012657";"GM0363";"2018SJ00";"       0"
"13572885";"T001038";"11400";"A043051";"1012600";"GM0363";"2018SJ00";"       0"
"13602579";"T001038";"11400";"A043051";"2012655";"GM0363";"2018SJ00";"       0"
"13617426";"T001038";"11400";"A043051";"2012657";"GM0363";"2018SJ00";"       0"
"13736202";"T001038";"11400";"A043054";"1012600";"GM0363";"2018SJ00";"       0"
"13765896";"T001038";"11400";"A043054";"2012655";"GM0363";"2018SJ00";"       0"
"13780743";"T001038";"11400";"A043054";"2012657";"GM0363";"2018SJ00";"       0"
"13899519";"T001038";"11400";"A043055";"1012600";"GM0363";"2018SJ00";"       0"
"13929213";"T001038";"11400";"A043055";"2012655";"GM0363";"2018SJ00";"       0"
"13944060";"T001038";"11400";"A043055";"2012657";"GM0363";"2018SJ00";"       0"
"14062836";"T001038";"11400";"A028672";"1012600";"GM0363";"2018SJ00";"       0"
"14092530";"T001038";"11400";"A028672";"2012655";"GM0363";"2018SJ00";"       0"
"14107377";"T001038";"11400";"A028672";"2012657";"GM0363";"2018SJ00";"       0"
"14226153";"T001038";"11400";"A043056";"1012600";"GM0363";"2018SJ00";"       0"
"14255847";"T001038";"11400";"A043056";"2012655";"GM0363";"2018SJ00";"       0"
"14270694";"T001038";"11400";"A043056";"2012657";"GM0363";"2018SJ00";"       0"
"14389470";"T001038";"11500";"T001345";"1012600";"GM0363";"2018SJ00";"     311"
"14419164";"T001038";"11500";"T001345";"2012655";"GM0363";"2018SJ00";"      75"
"14434011";"T001038";"11500";"T001345";"2012657";"GM0363";"2018SJ00";"     874"
"14552787";"T001038";"11500";"A025284";"1012600";"GM0363";"2018SJ00";"       0"
"14582481";"T001038";"11500";"A025284";"2012655";"GM0363";"2018SJ00";"       0"
"14597328";"T001038";"11500";"A025284";"2012657";"GM0363";"2018SJ00";"       0"
"14716104";"T001038";"11500";"A025285";"1012600";"GM0363";"2018SJ00";"       8"
"14745798";"T001038";"11500";"A025285";"2012655";"GM0363";"2018SJ00";"       0"
"14760645";"T001038";"11500";"A025285";"2012657";"GM0363";"2018SJ00";"      11"
"14879421";"T001038";"11500";"A025288";"1012600";"GM0363";"2018SJ00";"     166"
"14909115";"T001038";"11500";"A025288";"2012655";"GM0363";"2018SJ00";"      47"
"14923962";"T001038";"11500";"A025288";"2012657";"GM0363";"2018SJ00";"     414"
"15042738";"T001038";"11500";"A025287";"1012600";"GM0363";"2018SJ00";"     137"
"15072432";"T001038";"11500";"A025287";"2012655";"GM0363";"2018SJ00";"      28"
"15087279";"T001038";"11500";"A025287";"2012657";"GM0363";"2018SJ00";"     449"
"15206055";"T001038";"11500";"A025300";"1012600";"GM0363";"2018SJ00";"       0"
"15235749";"T001038";"11500";"A025300";"2012655";"GM0363";"2018SJ00";"       0"
"15250596";"T001038";"11500";"A025300";"2012657";"GM0363";"2018SJ00";"       0"
"15369372";"T001038";"11500";"A025290";"1012600";"GM0363";"2018SJ00";"       5"
"15399066";"T001038";"11500";"A025290";"2012655";"GM0363";"2018SJ00";"       3"
"15413913";"T001038";"11500";"A025290";"2012657";"GM0363";"2018SJ00";"      15"
"15532689";"T001038";"11500";"A041868";"1012600";"GM0363";"2018SJ00";"       1"
"15562383";"T001038";"11500";"A041868";"2012655";"GM0363";"2018SJ00";"       0"
"15577230";"T001038";"11500";"A041868";"2012657";"GM0363";"2018SJ00";"       1"
"15696006";"T001038";"11500";"A025293";"1012600";"GM0363";"2018SJ00";"       0"
"15725700";"T001038";"11500";"A025293";"2012655";"GM0363";"2018SJ00";"       0"
"15740547";"T001038";"11500";"A025293";"2012657";"GM0363";"2018SJ00";"       0"
"15859323";"T001038";"11500";"A041773";"1012600";"GM0363";"2018SJ00";"       4"
"15889017";"T001038";"11500";"A041773";"2012655";"GM0363";"2018SJ00";"       3"
"15903864";"T001038";"11500";"A041773";"2012657";"GM0363";"2018SJ00";"      14"
"16022640";"T001038";"11500";"A041751";"1012600";"GM0363";"2018SJ00";"       4"
"16052334";"T001038";"11500";"A041751";"2012655";"GM0363";"2018SJ00";"       3"
"16067181";"T001038";"11500";"A041751";"2012657";"GM0363";"2018SJ00";"      15"
"16185957";"T001038";"11500";"A041755";"1012600";"GM0363";"2018SJ00";"       1"
"16215651";"T001038";"11500";"A041755";"2012655";"GM0363";"2018SJ00";"       0"
"16230498";"T001038";"11500";"A041755";"2012657";"GM0363";"2018SJ00";"       0"
"16349274";"T001038";"11500";"A041759";"1012600";"GM0363";"2018SJ00";"       0"
"16378968";"T001038";"11500";"A041759";"2012655";"GM0363";"2018SJ00";"       0"
"16393815";"T001038";"11500";"A041759";"2012657";"GM0363";"2018SJ00";"       0"
"16512591";"T001038";"11500";"A041924";"1012600";"GM0363";"2018SJ00";"       0"
"16542285";"T001038";"11500";"A041924";"2012655";"GM0363";"2018SJ00";"       0"
"16557132";"T001038";"11500";"A041924";"2012657";"GM0363";"2018SJ00";"       0"
"16675908";"T001038";"11500";"A041925";"1012600";"GM0363";"2018SJ00";"       0"
"16705602";"T001038";"11500";"A041925";"2012655";"GM0363";"2018SJ00";"       0"
"16720449";"T001038";"11500";"A041925";"2012657";"GM0363";"2018SJ00";"       0"
"16839225";"T001038";"11500";"A028669";"1012600";"GM0363";"2018SJ00";"       0"
"16868919";"T001038";"11500";"A028669";"2012655";"GM0363";"2018SJ00";"       0"
"16883766";"T001038";"11500";"A028669";"2012657";"GM0363";"2018SJ00";"       0"
"17002542";"T001038";"11500";"A043049";"1012600";"GM0363";"2018SJ00";"       0"
"17032236";"T001038";"11500";"A043049";"2012655";"GM0363";"2018SJ00";"       0"
"17047083";"T001038";"11500";"A043049";"2012657";"GM0363";"2018SJ00";"       0"
"17165859";"T001038";"11500";"A043051";"1012600";"GM0363";"2018SJ00";"       0"
"17195553";"T001038";"11500";"A043051";"2012655";"GM0363";"2018SJ00";"       0"
"17210400";"T001038";"11500";"A043051";"2012657";"GM0363";"2018SJ00";"       0"
"17329176";"T001038";"11500";"A043054";"1012600";"GM0363";"2018SJ00";"       0"
"17358870";"T001038";"11500";"A043054";"2012655";"GM0363";"2018SJ00";"       0"
"17373717";"T001038";"11500";"A043054";"2012657";"GM0363";"2018SJ00";"       0"
"17492493";"T001038";"11500";"A043055";"1012600";"GM0363";"2018SJ00";"       0"
