"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"1208717";"T001038";"10000";"A041868";"2012657";"GM0518";"2020SJ00";"    1874"
"1327493";"T001038";"10000";"A025293";"1012600";"GM0518";"2020SJ00";"     389"
"1357187";"T001038";"10000";"A025293";"2012655";"GM0518";"2020SJ00";"      90"
"1372034";"T001038";"10000";"A025293";"2012657";"GM0518";"2020SJ00";"     359"
"1490810";"T001038";"10000";"A041773";"1012600";"GM0518";"2020SJ00";"     137"
"1520504";"T001038";"10000";"A041773";"2012655";"GM0518";"2020SJ00";"      60"
"1535351";"T001038";"10000";"A041773";"2012657";"GM0518";"2020SJ00";"     292"
"1654127";"T001038";"10000";"A041751";"1012600";"GM0518";"2020SJ00";"      99"
"1683821";"T001038";"10000";"A041751";"2012655";"GM0518";"2020SJ00";"      84"
"1698668";"T001038";"10000";"A041751";"2012657";"GM0518";"2020SJ00";"     461"
"1817444";"T001038";"10000";"A041755";"1012600";"GM0518";"2020SJ00";"     298"
"1847138";"T001038";"10000";"A041755";"2012655";"GM0518";"2020SJ00";"      97"
"1861985";"T001038";"10000";"A041755";"2012657";"GM0518";"2020SJ00";"     713"
"1980761";"T001038";"10000";"A041759";"1012600";"GM0518";"2020SJ00";"     290"
"2010455";"T001038";"10000";"A041759";"2012655";"GM0518";"2020SJ00";"      64"
"2025302";"T001038";"10000";"A041759";"2012657";"GM0518";"2020SJ00";"     422"
"2144078";"T001038";"10000";"A041924";"1012600";"GM0518";"2020SJ00";"     656"
"2173772";"T001038";"10000";"A041924";"2012655";"GM0518";"2020SJ00";"     106"
"2188619";"T001038";"10000";"A041924";"2012657";"GM0518";"2020SJ00";"     918"
"2307395";"T001038";"10000";"A041925";"1012600";"GM0518";"2020SJ00";"      12"
"2337089";"T001038";"10000";"A041925";"2012655";"GM0518";"2020SJ00";"       6"
"2351936";"T001038";"10000";"A041925";"2012657";"GM0518";"2020SJ00";"      11"
"2470712";"T001038";"10000";"A028669";"1012600";"GM0518";"2020SJ00";"      31"
"2500406";"T001038";"10000";"A028669";"2012655";"GM0518";"2020SJ00";"       6"
"2515253";"T001038";"10000";"A028669";"2012657";"GM0518";"2020SJ00";"      30"
"2634029";"T001038";"10000";"A043049";"1012600";"GM0518";"2020SJ00";"     896"
"2663723";"T001038";"10000";"A043049";"2012655";"GM0518";"2020SJ00";"     484"
"2678570";"T001038";"10000";"A043049";"2012657";"GM0518";"2020SJ00";"     897"
"2797346";"T001038";"10000";"A043051";"1012600";"GM0518";"2020SJ00";"      43"
"2827040";"T001038";"10000";"A043051";"2012655";"GM0518";"2020SJ00";"     113"
"2841887";"T001038";"10000";"A043051";"2012657";"GM0518";"2020SJ00";"      45"
"2960663";"T001038";"10000";"A043054";"1012600";"GM0518";"2020SJ00";"     554"
"2990357";"T001038";"10000";"A043054";"2012655";"GM0518";"2020SJ00";"     475"
"3005204";"T001038";"10000";"A043054";"2012657";"GM0518";"2020SJ00";"     415"
"3123980";"T001038";"10000";"A043055";"1012600";"GM0518";"2020SJ00";"     690"
"3153674";"T001038";"10000";"A043055";"2012655";"GM0518";"2020SJ00";"     418"
"3168521";"T001038";"10000";"A043055";"2012657";"GM0518";"2020SJ00";"     468"
"3287297";"T001038";"10000";"A028672";"1012600";"GM0518";"2020SJ00";"       0"
"3316991";"T001038";"10000";"A028672";"2012655";"GM0518";"2020SJ00";"       0"
"3331838";"T001038";"10000";"A028672";"2012657";"GM0518";"2020SJ00";"       0"
"3450614";"T001038";"10000";"A043056";"1012600";"GM0518";"2020SJ00";"      61"
"3480308";"T001038";"10000";"A043056";"2012655";"GM0518";"2020SJ00";"      14"
"3495155";"T001038";"10000";"A043056";"2012657";"GM0518";"2020SJ00";"      26"
"3613931";"T001038";"11200";"T001345";"1012600";"GM0518";"2020SJ00";"       0"
"3643625";"T001038";"11200";"T001345";"2012655";"GM0518";"2020SJ00";"       0"
"3658472";"T001038";"11200";"T001345";"2012657";"GM0518";"2020SJ00";"       0"
"3777248";"T001038";"11200";"A025284";"1012600";"GM0518";"2020SJ00";"       0"
"3806942";"T001038";"11200";"A025284";"2012655";"GM0518";"2020SJ00";"       0"
"3821789";"T001038";"11200";"A025284";"2012657";"GM0518";"2020SJ00";"       0"
"3940565";"T001038";"11200";"A025285";"1012600";"GM0518";"2020SJ00";"       0"
"3970259";"T001038";"11200";"A025285";"2012655";"GM0518";"2020SJ00";"       0"
"3985106";"T001038";"11200";"A025285";"2012657";"GM0518";"2020SJ00";"       0"
"4103882";"T001038";"11200";"A025288";"1012600";"GM0518";"2020SJ00";"       0"
"4133576";"T001038";"11200";"A025288";"2012655";"GM0518";"2020SJ00";"       0"
"4148423";"T001038";"11200";"A025288";"2012657";"GM0518";"2020SJ00";"       0"
"4267199";"T001038";"11200";"A025287";"1012600";"GM0518";"2020SJ00";"       0"
"4296893";"T001038";"11200";"A025287";"2012655";"GM0518";"2020SJ00";"       0"
"4311740";"T001038";"11200";"A025287";"2012657";"GM0518";"2020SJ00";"       0"
"4430516";"T001038";"11200";"A025300";"1012600";"GM0518";"2020SJ00";"       0"
"4460210";"T001038";"11200";"A025300";"2012655";"GM0518";"2020SJ00";"       0"
"4475057";"T001038";"11200";"A025300";"2012657";"GM0518";"2020SJ00";"       0"
"4593833";"T001038";"11200";"A025290";"1012600";"GM0518";"2020SJ00";"       0"
"4623527";"T001038";"11200";"A025290";"2012655";"GM0518";"2020SJ00";"       0"
"4638374";"T001038";"11200";"A025290";"2012657";"GM0518";"2020SJ00";"       0"
"4757150";"T001038";"11200";"A041868";"1012600";"GM0518";"2020SJ00";"       0"
"4786844";"T001038";"11200";"A041868";"2012655";"GM0518";"2020SJ00";"       0"
"4801691";"T001038";"11200";"A041868";"2012657";"GM0518";"2020SJ00";"       0"
"4920467";"T001038";"11200";"A025293";"1012600";"GM0518";"2020SJ00";"       0"
"4950161";"T001038";"11200";"A025293";"2012655";"GM0518";"2020SJ00";"       0"
"4965008";"T001038";"11200";"A025293";"2012657";"GM0518";"2020SJ00";"       0"
"5083784";"T001038";"11200";"A041773";"1012600";"GM0518";"2020SJ00";"       0"
"5113478";"T001038";"11200";"A041773";"2012655";"GM0518";"2020SJ00";"       0"
"5128325";"T001038";"11200";"A041773";"2012657";"GM0518";"2020SJ00";"       0"
"5247101";"T001038";"11200";"A041751";"1012600";"GM0518";"2020SJ00";"       0"
"5276795";"T001038";"11200";"A041751";"2012655";"GM0518";"2020SJ00";"       0"
"5291642";"T001038";"11200";"A041751";"2012657";"GM0518";"2020SJ00";"       0"
"5410418";"T001038";"11200";"A041755";"1012600";"GM0518";"2020SJ00";"       0"
"5440112";"T001038";"11200";"A041755";"2012655";"GM0518";"2020SJ00";"       0"
"5454959";"T001038";"11200";"A041755";"2012657";"GM0518";"2020SJ00";"       0"
"5573735";"T001038";"11200";"A041759";"1012600";"GM0518";"2020SJ00";"       0"
"5603429";"T001038";"11200";"A041759";"2012655";"GM0518";"2020SJ00";"       0"
"5618276";"T001038";"11200";"A041759";"2012657";"GM0518";"2020SJ00";"       0"
"5737052";"T001038";"11200";"A041924";"1012600";"GM0518";"2020SJ00";"       0"
"5766746";"T001038";"11200";"A041924";"2012655";"GM0518";"2020SJ00";"       0"
"5781593";"T001038";"11200";"A041924";"2012657";"GM0518";"2020SJ00";"       0"
"5900369";"T001038";"11200";"A041925";"1012600";"GM0518";"2020SJ00";"       0"
"5930063";"T001038";"11200";"A041925";"2012655";"GM0518";"2020SJ00";"       0"
"5944910";"T001038";"11200";"A041925";"2012657";"GM0518";"2020SJ00";"       0"
"6063686";"T001038";"11200";"A028669";"1012600";"GM0518";"2020SJ00";"       0"
"6093380";"T001038";"11200";"A028669";"2012655";"GM0518";"2020SJ00";"       0"
"6108227";"T001038";"11200";"A028669";"2012657";"GM0518";"2020SJ00";"       0"
"6227003";"T001038";"11200";"A043049";"1012600";"GM0518";"2020SJ00";"       0"
"6256697";"T001038";"11200";"A043049";"2012655";"GM0518";"2020SJ00";"       0"
"6271544";"T001038";"11200";"A043049";"2012657";"GM0518";"2020SJ00";"       0"
"6390320";"T001038";"11200";"A043051";"1012600";"GM0518";"2020SJ00";"       0"
"6420014";"T001038";"11200";"A043051";"2012655";"GM0518";"2020SJ00";"       0"
"6434861";"T001038";"11200";"A043051";"2012657";"GM0518";"2020SJ00";"       0"
"6553637";"T001038";"11200";"A043054";"1012600";"GM0518";"2020SJ00";"       0"
"6583331";"T001038";"11200";"A043054";"2012655";"GM0518";"2020SJ00";"       0"
"6598178";"T001038";"11200";"A043054";"2012657";"GM0518";"2020SJ00";"       0"
"6716954";"T001038";"11200";"A043055";"1012600";"GM0518";"2020SJ00";"       0"
"6746648";"T001038";"11200";"A043055";"2012655";"GM0518";"2020SJ00";"       0"
"6761495";"T001038";"11200";"A043055";"2012657";"GM0518";"2020SJ00";"       0"
"6880271";"T001038";"11200";"A028672";"1012600";"GM0518";"2020SJ00";"       0"
"6909965";"T001038";"11200";"A028672";"2012655";"GM0518";"2020SJ00";"       0"
"6924812";"T001038";"11200";"A028672";"2012657";"GM0518";"2020SJ00";"       0"
"7043588";"T001038";"11200";"A043056";"1012600";"GM0518";"2020SJ00";"       0"
"7073282";"T001038";"11200";"A043056";"2012655";"GM0518";"2020SJ00";"       0"
"7088129";"T001038";"11200";"A043056";"2012657";"GM0518";"2020SJ00";"       0"
"7206905";"T001038";"11300";"T001345";"1012600";"GM0518";"2020SJ00";"       0"
"7236599";"T001038";"11300";"T001345";"2012655";"GM0518";"2020SJ00";"       0"
"7251446";"T001038";"11300";"T001345";"2012657";"GM0518";"2020SJ00";"       0"
"7370222";"T001038";"11300";"A025284";"1012600";"GM0518";"2020SJ00";"       0"
"7399916";"T001038";"11300";"A025284";"2012655";"GM0518";"2020SJ00";"       0"
"7414763";"T001038";"11300";"A025284";"2012657";"GM0518";"2020SJ00";"       0"
"7533539";"T001038";"11300";"A025285";"1012600";"GM0518";"2020SJ00";"       0"
"7563233";"T001038";"11300";"A025285";"2012655";"GM0518";"2020SJ00";"       0"
"7578080";"T001038";"11300";"A025285";"2012657";"GM0518";"2020SJ00";"       0"
"7696856";"T001038";"11300";"A025288";"1012600";"GM0518";"2020SJ00";"       0"
"7726550";"T001038";"11300";"A025288";"2012655";"GM0518";"2020SJ00";"       0"
"7741397";"T001038";"11300";"A025288";"2012657";"GM0518";"2020SJ00";"       0"
"7860173";"T001038";"11300";"A025287";"1012600";"GM0518";"2020SJ00";"       0"
"7889867";"T001038";"11300";"A025287";"2012655";"GM0518";"2020SJ00";"       0"
"7904714";"T001038";"11300";"A025287";"2012657";"GM0518";"2020SJ00";"       0"
"8023490";"T001038";"11300";"A025300";"1012600";"GM0518";"2020SJ00";"       0"
"8053184";"T001038";"11300";"A025300";"2012655";"GM0518";"2020SJ00";"       0"
"8068031";"T001038";"11300";"A025300";"2012657";"GM0518";"2020SJ00";"       0"
"8186807";"T001038";"11300";"A025290";"1012600";"GM0518";"2020SJ00";"       0"
"8216501";"T001038";"11300";"A025290";"2012655";"GM0518";"2020SJ00";"       0"
"8231348";"T001038";"11300";"A025290";"2012657";"GM0518";"2020SJ00";"       0"
"8350124";"T001038";"11300";"A041868";"1012600";"GM0518";"2020SJ00";"       0"
"8379818";"T001038";"11300";"A041868";"2012655";"GM0518";"2020SJ00";"       0"
"8394665";"T001038";"11300";"A041868";"2012657";"GM0518";"2020SJ00";"       0"
"8513441";"T001038";"11300";"A025293";"1012600";"GM0518";"2020SJ00";"       0"
"8543135";"T001038";"11300";"A025293";"2012655";"GM0518";"2020SJ00";"       0"
"8557982";"T001038";"11300";"A025293";"2012657";"GM0518";"2020SJ00";"       0"
"8676758";"T001038";"11300";"A041773";"1012600";"GM0518";"2020SJ00";"       0"
"8706452";"T001038";"11300";"A041773";"2012655";"GM0518";"2020SJ00";"       0"
"8721299";"T001038";"11300";"A041773";"2012657";"GM0518";"2020SJ00";"       0"
"8840075";"T001038";"11300";"A041751";"1012600";"GM0518";"2020SJ00";"       0"
"8869769";"T001038";"11300";"A041751";"2012655";"GM0518";"2020SJ00";"       0"
"8884616";"T001038";"11300";"A041751";"2012657";"GM0518";"2020SJ00";"       0"
"9003392";"T001038";"11300";"A041755";"1012600";"GM0518";"2020SJ00";"       0"
"9033086";"T001038";"11300";"A041755";"2012655";"GM0518";"2020SJ00";"       0"
"9047933";"T001038";"11300";"A041755";"2012657";"GM0518";"2020SJ00";"       0"
"9166709";"T001038";"11300";"A041759";"1012600";"GM0518";"2020SJ00";"       0"
"9196403";"T001038";"11300";"A041759";"2012655";"GM0518";"2020SJ00";"       0"
"9211250";"T001038";"11300";"A041759";"2012657";"GM0518";"2020SJ00";"       0"
"9330026";"T001038";"11300";"A041924";"1012600";"GM0518";"2020SJ00";"       0"
"9359720";"T001038";"11300";"A041924";"2012655";"GM0518";"2020SJ00";"       0"
"9374567";"T001038";"11300";"A041924";"2012657";"GM0518";"2020SJ00";"       0"
"9493343";"T001038";"11300";"A041925";"1012600";"GM0518";"2020SJ00";"       0"
"9523037";"T001038";"11300";"A041925";"2012655";"GM0518";"2020SJ00";"       0"
"9537884";"T001038";"11300";"A041925";"2012657";"GM0518";"2020SJ00";"       0"
"9656660";"T001038";"11300";"A028669";"1012600";"GM0518";"2020SJ00";"       0"
"9686354";"T001038";"11300";"A028669";"2012655";"GM0518";"2020SJ00";"       0"
"9701201";"T001038";"11300";"A028669";"2012657";"GM0518";"2020SJ00";"       0"
"9819977";"T001038";"11300";"A043049";"1012600";"GM0518";"2020SJ00";"       0"
"9849671";"T001038";"11300";"A043049";"2012655";"GM0518";"2020SJ00";"       0"
"9864518";"T001038";"11300";"A043049";"2012657";"GM0518";"2020SJ00";"       0"
"9983294";"T001038";"11300";"A043051";"1012600";"GM0518";"2020SJ00";"       0"
"10012988";"T001038";"11300";"A043051";"2012655";"GM0518";"2020SJ00";"       0"
"10027835";"T001038";"11300";"A043051";"2012657";"GM0518";"2020SJ00";"       0"
"10146611";"T001038";"11300";"A043054";"1012600";"GM0518";"2020SJ00";"       0"
"10176305";"T001038";"11300";"A043054";"2012655";"GM0518";"2020SJ00";"       0"
"10191152";"T001038";"11300";"A043054";"2012657";"GM0518";"2020SJ00";"       0"
"10309928";"T001038";"11300";"A043055";"1012600";"GM0518";"2020SJ00";"       0"
"10339622";"T001038";"11300";"A043055";"2012655";"GM0518";"2020SJ00";"       0"
"10354469";"T001038";"11300";"A043055";"2012657";"GM0518";"2020SJ00";"       0"
"10473245";"T001038";"11300";"A028672";"1012600";"GM0518";"2020SJ00";"       0"
"10502939";"T001038";"11300";"A028672";"2012655";"GM0518";"2020SJ00";"       0"
"10517786";"T001038";"11300";"A028672";"2012657";"GM0518";"2020SJ00";"       0"
"10636562";"T001038";"11300";"A043056";"1012600";"GM0518";"2020SJ00";"       0"
"10666256";"T001038";"11300";"A043056";"2012655";"GM0518";"2020SJ00";"       0"
"10681103";"T001038";"11300";"A043056";"2012657";"GM0518";"2020SJ00";"       0"
"10799879";"T001038";"11400";"T001345";"1012600";"GM0518";"2020SJ00";"       1"
"10829573";"T001038";"11400";"T001345";"2012655";"GM0518";"2020SJ00";"       1"
"10844420";"T001038";"11400";"T001345";"2012657";"GM0518";"2020SJ00";"       0"
"10963196";"T001038";"11400";"A025284";"1012600";"GM0518";"2020SJ00";"       0"
"10992890";"T001038";"11400";"A025284";"2012655";"GM0518";"2020SJ00";"       0"
"11007737";"T001038";"11400";"A025284";"2012657";"GM0518";"2020SJ00";"       0"
"11126513";"T001038";"11400";"A025285";"1012600";"GM0518";"2020SJ00";"       0"
"11156207";"T001038";"11400";"A025285";"2012655";"GM0518";"2020SJ00";"       0"
"11171054";"T001038";"11400";"A025285";"2012657";"GM0518";"2020SJ00";"       0"
"11289830";"T001038";"11400";"A025288";"1012600";"GM0518";"2020SJ00";"       0"
"11319524";"T001038";"11400";"A025288";"2012655";"GM0518";"2020SJ00";"       1"
"11334371";"T001038";"11400";"A025288";"2012657";"GM0518";"2020SJ00";"       0"
"11453147";"T001038";"11400";"A025287";"1012600";"GM0518";"2020SJ00";"       1"
"11482841";"T001038";"11400";"A025287";"2012655";"GM0518";"2020SJ00";"       0"
"11497688";"T001038";"11400";"A025287";"2012657";"GM0518";"2020SJ00";"       0"
"11616464";"T001038";"11400";"A025300";"1012600";"GM0518";"2020SJ00";"       0"
"11646158";"T001038";"11400";"A025300";"2012655";"GM0518";"2020SJ00";"       0"
"11661005";"T001038";"11400";"A025300";"2012657";"GM0518";"2020SJ00";"       0"
"11779781";"T001038";"11400";"A025290";"1012600";"GM0518";"2020SJ00";"       0"
"11809475";"T001038";"11400";"A025290";"2012655";"GM0518";"2020SJ00";"       0"
"11824322";"T001038";"11400";"A025290";"2012657";"GM0518";"2020SJ00";"       0"
"11943098";"T001038";"11400";"A041868";"1012600";"GM0518";"2020SJ00";"       0"
"11972792";"T001038";"11400";"A041868";"2012655";"GM0518";"2020SJ00";"       0"
"11987639";"T001038";"11400";"A041868";"2012657";"GM0518";"2020SJ00";"       0"
"12106415";"T001038";"11400";"A025293";"1012600";"GM0518";"2020SJ00";"       0"
"12136109";"T001038";"11400";"A025293";"2012655";"GM0518";"2020SJ00";"       0"
"12150956";"T001038";"11400";"A025293";"2012657";"GM0518";"2020SJ00";"       0"
"12269732";"T001038";"11400";"A041773";"1012600";"GM0518";"2020SJ00";"       0"
"12299426";"T001038";"11400";"A041773";"2012655";"GM0518";"2020SJ00";"       0"
"12314273";"T001038";"11400";"A041773";"2012657";"GM0518";"2020SJ00";"       0"
"12433049";"T001038";"11400";"A041751";"1012600";"GM0518";"2020SJ00";"       0"
"12462743";"T001038";"11400";"A041751";"2012655";"GM0518";"2020SJ00";"       0"
"12477590";"T001038";"11400";"A041751";"2012657";"GM0518";"2020SJ00";"       0"
"12596366";"T001038";"11400";"A041755";"1012600";"GM0518";"2020SJ00";"       0"
"12626060";"T001038";"11400";"A041755";"2012655";"GM0518";"2020SJ00";"       0"
"12640907";"T001038";"11400";"A041755";"2012657";"GM0518";"2020SJ00";"       0"
"12759683";"T001038";"11400";"A041759";"1012600";"GM0518";"2020SJ00";"       0"
"12789377";"T001038";"11400";"A041759";"2012655";"GM0518";"2020SJ00";"       0"
"12804224";"T001038";"11400";"A041759";"2012657";"GM0518";"2020SJ00";"       0"
"12923000";"T001038";"11400";"A041924";"1012600";"GM0518";"2020SJ00";"       0"
"12952694";"T001038";"11400";"A041924";"2012655";"GM0518";"2020SJ00";"       0"
"12967541";"T001038";"11400";"A041924";"2012657";"GM0518";"2020SJ00";"       0"
"13086317";"T001038";"11400";"A041925";"1012600";"GM0518";"2020SJ00";"       0"
"13116011";"T001038";"11400";"A041925";"2012655";"GM0518";"2020SJ00";"       0"
"13130858";"T001038";"11400";"A041925";"2012657";"GM0518";"2020SJ00";"       0"
"13249634";"T001038";"11400";"A028669";"1012600";"GM0518";"2020SJ00";"       0"
"13279328";"T001038";"11400";"A028669";"2012655";"GM0518";"2020SJ00";"       0"
"13294175";"T001038";"11400";"A028669";"2012657";"GM0518";"2020SJ00";"       0"
"13412951";"T001038";"11400";"A043049";"1012600";"GM0518";"2020SJ00";"       0"
"13442645";"T001038";"11400";"A043049";"2012655";"GM0518";"2020SJ00";"       0"
"13457492";"T001038";"11400";"A043049";"2012657";"GM0518";"2020SJ00";"       0"
"13576268";"T001038";"11400";"A043051";"1012600";"GM0518";"2020SJ00";"       0"
"13605962";"T001038";"11400";"A043051";"2012655";"GM0518";"2020SJ00";"       0"
"13620809";"T001038";"11400";"A043051";"2012657";"GM0518";"2020SJ00";"       0"
"13739585";"T001038";"11400";"A043054";"1012600";"GM0518";"2020SJ00";"       0"
"13769279";"T001038";"11400";"A043054";"2012655";"GM0518";"2020SJ00";"       0"
"13784126";"T001038";"11400";"A043054";"2012657";"GM0518";"2020SJ00";"       0"
"13902902";"T001038";"11400";"A043055";"1012600";"GM0518";"2020SJ00";"       0"
"13932596";"T001038";"11400";"A043055";"2012655";"GM0518";"2020SJ00";"       0"
"13947443";"T001038";"11400";"A043055";"2012657";"GM0518";"2020SJ00";"       0"
"14066219";"T001038";"11400";"A028672";"1012600";"GM0518";"2020SJ00";"       0"
"14095913";"T001038";"11400";"A028672";"2012655";"GM0518";"2020SJ00";"       0"
"14110760";"T001038";"11400";"A028672";"2012657";"GM0518";"2020SJ00";"       0"
"14229536";"T001038";"11400";"A043056";"1012600";"GM0518";"2020SJ00";"       0"
"14259230";"T001038";"11400";"A043056";"2012655";"GM0518";"2020SJ00";"       0"
"14274077";"T001038";"11400";"A043056";"2012657";"GM0518";"2020SJ00";"       0"
"14392853";"T001038";"11500";"T001345";"1012600";"GM0518";"2020SJ00";"     445"
"14422547";"T001038";"11500";"T001345";"2012655";"GM0518";"2020SJ00";"      91"
"14437394";"T001038";"11500";"T001345";"2012657";"GM0518";"2020SJ00";"     602"
"14556170";"T001038";"11500";"A025284";"1012600";"GM0518";"2020SJ00";"       3"
"14585864";"T001038";"11500";"A025284";"2012655";"GM0518";"2020SJ00";"       0"
"14600711";"T001038";"11500";"A025284";"2012657";"GM0518";"2020SJ00";"       0"
"14719487";"T001038";"11500";"A025285";"1012600";"GM0518";"2020SJ00";"       3"
"14749181";"T001038";"11500";"A025285";"2012655";"GM0518";"2020SJ00";"       1"
"14764028";"T001038";"11500";"A025285";"2012657";"GM0518";"2020SJ00";"       2"
"14882804";"T001038";"11500";"A025288";"1012600";"GM0518";"2020SJ00";"     287"
"14912498";"T001038";"11500";"A025288";"2012655";"GM0518";"2020SJ00";"      56"
"14927345";"T001038";"11500";"A025288";"2012657";"GM0518";"2020SJ00";"     272"
"15046121";"T001038";"11500";"A025287";"1012600";"GM0518";"2020SJ00";"     152"
"15075815";"T001038";"11500";"A025287";"2012655";"GM0518";"2020SJ00";"      34"
"15090662";"T001038";"11500";"A025287";"2012657";"GM0518";"2020SJ00";"     328"
"15209438";"T001038";"11500";"A025300";"1012600";"GM0518";"2020SJ00";"       0"
"15239132";"T001038";"11500";"A025300";"2012655";"GM0518";"2020SJ00";"       0"
"15253979";"T001038";"11500";"A025300";"2012657";"GM0518";"2020SJ00";"       0"
"15372755";"T001038";"11500";"A025290";"1012600";"GM0518";"2020SJ00";"       4"
"15402449";"T001038";"11500";"A025290";"2012655";"GM0518";"2020SJ00";"       2"
"15417296";"T001038";"11500";"A025290";"2012657";"GM0518";"2020SJ00";"       7"
"15536072";"T001038";"11500";"A041868";"1012600";"GM0518";"2020SJ00";"       0"
"15565766";"T001038";"11500";"A041868";"2012655";"GM0518";"2020SJ00";"       0"
"15580613";"T001038";"11500";"A041868";"2012657";"GM0518";"2020SJ00";"       1"
"15699389";"T001038";"11500";"A025293";"1012600";"GM0518";"2020SJ00";"       0"
"15729083";"T001038";"11500";"A025293";"2012655";"GM0518";"2020SJ00";"       0"
"15743930";"T001038";"11500";"A025293";"2012657";"GM0518";"2020SJ00";"       0"
"15862706";"T001038";"11500";"A041773";"1012600";"GM0518";"2020SJ00";"       4"
"15892400";"T001038";"11500";"A041773";"2012655";"GM0518";"2020SJ00";"       2"
"15907247";"T001038";"11500";"A041773";"2012657";"GM0518";"2020SJ00";"       6"
"16026023";"T001038";"11500";"A041751";"1012600";"GM0518";"2020SJ00";"       4"
"16055717";"T001038";"11500";"A041751";"2012655";"GM0518";"2020SJ00";"       2"
"16070564";"T001038";"11500";"A041751";"2012657";"GM0518";"2020SJ00";"       7"
"16189340";"T001038";"11500";"A041755";"1012600";"GM0518";"2020SJ00";"       0"
"16219034";"T001038";"11500";"A041755";"2012655";"GM0518";"2020SJ00";"       0"
"16233881";"T001038";"11500";"A041755";"2012657";"GM0518";"2020SJ00";"       0"
"16352657";"T001038";"11500";"A041759";"1012600";"GM0518";"2020SJ00";"       0"
"16382351";"T001038";"11500";"A041759";"2012655";"GM0518";"2020SJ00";"       0"
"16397198";"T001038";"11500";"A041759";"2012657";"GM0518";"2020SJ00";"       0"
"16515974";"T001038";"11500";"A041924";"1012600";"GM0518";"2020SJ00";"       0"
"16545668";"T001038";"11500";"A041924";"2012655";"GM0518";"2020SJ00";"       0"
"16560515";"T001038";"11500";"A041924";"2012657";"GM0518";"2020SJ00";"       0"
"16679291";"T001038";"11500";"A041925";"1012600";"GM0518";"2020SJ00";"       0"
"16708985";"T001038";"11500";"A041925";"2012655";"GM0518";"2020SJ00";"       0"
"16723832";"T001038";"11500";"A041925";"2012657";"GM0518";"2020SJ00";"       0"
"16842608";"T001038";"11500";"A028669";"1012600";"GM0518";"2020SJ00";"       0"
"16872302";"T001038";"11500";"A028669";"2012655";"GM0518";"2020SJ00";"       0"
"16887149";"T001038";"11500";"A028669";"2012657";"GM0518";"2020SJ00";"       0"
"17005925";"T001038";"11500";"A043049";"1012600";"GM0518";"2020SJ00";"       0"
"17035619";"T001038";"11500";"A043049";"2012655";"GM0518";"2020SJ00";"       0"
"17050466";"T001038";"11500";"A043049";"2012657";"GM0518";"2020SJ00";"       0"
"17169242";"T001038";"11500";"A043051";"1012600";"GM0518";"2020SJ00";"       0"
"17198936";"T001038";"11500";"A043051";"2012655";"GM0518";"2020SJ00";"       0"
"17213783";"T001038";"11500";"A043051";"2012657";"GM0518";"2020SJ00";"       0"
"17332559";"T001038";"11500";"A043054";"1012600";"GM0518";"2020SJ00";"       0"
"17362253";"T001038";"11500";"A043054";"2012655";"GM0518";"2020SJ00";"       0"
"17377100";"T001038";"11500";"A043054";"2012657";"GM0518";"2020SJ00";"       0"
"17495876";"T001038";"11500";"A043055";"1012600";"GM0518";"2020SJ00";"       0"
