"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"3129138";"T001038";"11900";"T001019";"GM0518";"2021JJ00";"    6951";"  6811.5"
"3285063";"T001038";"12000";"T001019";"GM0518";"2021JJ00";"    7347";"  7222.0"
"3440988";"T001038";"12100";"T001019";"GM0518";"2021JJ00";"    7356";"  7455.5"
"3596913";"T001038";"12200";"T001019";"GM0518";"2021JJ00";"    7393";"  7492.5"
"3752838";"T001038";"12300";"T001019";"GM0518";"2021JJ00";"    7501";"  7615.5"
"3908763";"T001038";"12400";"T001019";"GM0518";"2021JJ00";"    7747";"  7724.0"
"4064688";"T001038";"12500";"T001019";"GM0518";"2021JJ00";"    8120";"  7971.5"
"4220613";"T001038";"12600";"T001019";"GM0518";"2021JJ00";"    8495";"  8319.5"
"4376538";"T001038";"12700";"T001019";"GM0518";"2021JJ00";"    8612";"  8615.5"
"4532463";"T001038";"12800";"T001019";"GM0518";"2021JJ00";"    8794";"  8709.5"
"4688388";"T001038";"12900";"T001019";"GM0518";"2021JJ00";"    8631";"  8808.0"
"4844313";"T001038";"13000";"T001019";"GM0518";"2021JJ00";"    8775";"  8686.5"
"5000238";"T001038";"13100";"T001019";"GM0518";"2021JJ00";"    8666";"  8759.0"
"5156163";"T001038";"13200";"T001019";"GM0518";"2021JJ00";"    8637";"  8679.0"
"5312088";"T001038";"13300";"T001019";"GM0518";"2021JJ00";"    8266";"  8627.5"
"5468013";"T001038";"13400";"T001019";"GM0518";"2021JJ00";"    8171";"  8246.5"
"5623938";"T001038";"13500";"T001019";"GM0518";"2021JJ00";"    8189";"  8128.5"
"5779863";"T001038";"13600";"T001019";"GM0518";"2021JJ00";"    8259";"  8188.0"
"5935788";"T001038";"13700";"T001019";"GM0518";"2021JJ00";"    8162";"  8248.5"
"6091713";"T001038";"13800";"T001019";"GM0518";"2021JJ00";"    8021";"  8176.5"
"6247638";"T001038";"13900";"T001019";"GM0518";"2021JJ00";"    8250";"  8053.5"
"6403563";"T001038";"14000";"T001019";"GM0518";"2021JJ00";"    8154";"  8266.5"
"6559488";"T001038";"14100";"T001019";"GM0518";"2021JJ00";"    7882";"  8142.0"
"6715413";"T001038";"14200";"T001019";"GM0518";"2021JJ00";"    7861";"  7903.0"
"6871338";"T001038";"14300";"T001019";"GM0518";"2021JJ00";"    7661";"  7877.5"
"7027263";"T001038";"14400";"T001019";"GM0518";"2021JJ00";"    7289";"  7667.0"
"7183188";"T001038";"14500";"T001019";"GM0518";"2021JJ00";"    7371";"  7305.0"
"7339113";"T001038";"14600";"T001019";"GM0518";"2021JJ00";"    7699";"  7411.5"
"7495038";"T001038";"14700";"T001019";"GM0518";"2021JJ00";"    7725";"  7709.5"
"7650963";"T001038";"14800";"T001019";"GM0518";"2021JJ00";"    8100";"  7750.5"
"7806888";"T001038";"14900";"T001019";"GM0518";"2021JJ00";"    8172";"  8087.5"
"7962813";"T001038";"15000";"T001019";"GM0518";"2021JJ00";"    8238";"  8165.5"
"8118738";"T001038";"15100";"T001019";"GM0518";"2021JJ00";"    8280";"  8202.5"
"8274663";"T001038";"15200";"T001019";"GM0518";"2021JJ00";"    7558";"  8266.0"
"8430588";"T001038";"15300";"T001019";"GM0518";"2021JJ00";"    7347";"  7548.5"
"8586513";"T001038";"15400";"T001019";"GM0518";"2021JJ00";"    7341";"  7307.5"
"8742438";"T001038";"15500";"T001019";"GM0518";"2021JJ00";"    7314";"  7307.5"
"8898363";"T001038";"15600";"T001019";"GM0518";"2021JJ00";"    7278";"  7261.5"
"9054288";"T001038";"15700";"T001019";"GM0518";"2021JJ00";"    7156";"  7235.0"
"9210213";"T001038";"15800";"T001019";"GM0518";"2021JJ00";"    6713";"  7121.5"
"9366138";"T001038";"15900";"T001019";"GM0518";"2021JJ00";"    6434";"  6675.0"
"9522063";"T001038";"16000";"T001019";"GM0518";"2021JJ00";"    6481";"  6380.5"
"9677988";"T001038";"16100";"T001019";"GM0518";"2021JJ00";"    6247";"  6460.0"
"9833913";"T001038";"16200";"T001019";"GM0518";"2021JJ00";"    5746";"  6188.5"
"9989838";"T001038";"16300";"T001019";"GM0518";"2021JJ00";"    5654";"  5702.0"
"10145763";"T001038";"16400";"T001019";"GM0518";"2021JJ00";"    5543";"  5602.0"
"10301688";"T001038";"16500";"T001019";"GM0518";"2021JJ00";"    5250";"  5495.5"
"10457613";"T001038";"16600";"T001019";"GM0518";"2021JJ00";"    5149";"  5182.5"
"10613538";"T001038";"16700";"T001019";"GM0518";"2021JJ00";"    4903";"  5077.5"
"10769463";"T001038";"16800";"T001019";"GM0518";"2021JJ00";"    4873";"  4859.0"
"10925388";"T001038";"16900";"T001019";"GM0518";"2021JJ00";"    4515";"  4817.0"
"11081313";"T001038";"17000";"T001019";"GM0518";"2021JJ00";"    4622";"  4467.0"
"11237238";"T001038";"17100";"T001019";"GM0518";"2021JJ00";"    4415";"  4552.0"
"11393163";"T001038";"17200";"T001019";"GM0518";"2021JJ00";"    4570";"  4353.5"
"11549088";"T001038";"17300";"T001019";"GM0518";"2021JJ00";"    4645";"  4517.5"
"11705013";"T001038";"17400";"T001019";"GM0518";"2021JJ00";"    4963";"  4574.5"
"11860938";"T001038";"17500";"T001019";"GM0518";"2021JJ00";"    2987";"  4896.5"
"12016863";"T001038";"17600";"T001019";"GM0518";"2021JJ00";"    3252";"  2940.0"
"12172788";"T001038";"17700";"T001019";"GM0518";"2021JJ00";"    2777";"  3191.0"
"12328713";"T001038";"17800";"T001019";"GM0518";"2021JJ00";"    2517";"  2736.0"
"12484638";"T001038";"17900";"T001019";"GM0518";"2021JJ00";"    2433";"  2448.5"
"12640563";"T001038";"18000";"T001019";"GM0518";"2021JJ00";"    2495";"  2371.0"
"12796488";"T001038";"18100";"T001019";"GM0518";"2021JJ00";"    2240";"  2431.0"
"12952413";"T001038";"18200";"T001019";"GM0518";"2021JJ00";"    2014";"  2165.0"
"13108338";"T001038";"18300";"T001019";"GM0518";"2021JJ00";"    1747";"  1943.0"
"13264263";"T001038";"18400";"T001019";"GM0518";"2021JJ00";"    1629";"  1679.5"
"13420188";"T001038";"18500";"T001019";"GM0518";"2021JJ00";"    1415";"  1566.5"
"13576113";"T001038";"18600";"T001019";"GM0518";"2021JJ00";"    1271";"  1344.5"
"13732038";"T001038";"18700";"T001019";"GM0518";"2021JJ00";"    1140";"  1199.0"
"13887963";"T001038";"18800";"T001019";"GM0518";"2021JJ00";"    1022";"  1071.5"
"14043888";"T001038";"18900";"T001019";"GM0518";"2021JJ00";"     927";"   944.0"
"14199813";"T001038";"19000";"T001019";"GM0518";"2021JJ00";"     754";"   854.5"
"14355738";"T001038";"19100";"T001019";"GM0518";"2021JJ00";"     617";"   688.0"
"14511663";"T001038";"19200";"T001019";"GM0518";"2021JJ00";"     551";"   559.0"
"14667588";"T001038";"19300";"T001019";"GM0518";"2021JJ00";"     409";"   495.5"
"14823513";"T001038";"19400";"T001019";"GM0518";"2021JJ00";"     341";"   358.0"
"14979438";"T001038";"22000";"T001019";"GM0518";"2021JJ00";"     902";"  1051.5"
"15135363";"T001038";"19500";"T001019";"GM0518";"2021JJ00";"     255";"   298.0"
"15291288";"T001038";"19600";"T001019";"GM0518";"2021JJ00";"     200";"   218.5"
"15447213";"T001038";"19700";"T001019";"GM0518";"2021JJ00";"     162";"   166.0"
"15603138";"T001038";"19800";"T001019";"GM0518";"2021JJ00";"     111";"   138.5"
"15759063";"T001038";"19900";"T001019";"GM0518";"2021JJ00";"      73";"    90.0"
"15914988";"T001038";"19901";"T001019";"GM0518";"2021JJ00";"      60";"    58.0"
"16070913";"T001038";"19902";"T001019";"GM0518";"2021JJ00";"      18";"    50.0"
"16226838";"T001038";"19903";"T001019";"GM0518";"2021JJ00";"      13";"    14.0"
"16382763";"T001038";"19904";"T001019";"GM0518";"2021JJ00";"       5";"    10.5"
"16538688";"T001038";"19905";"T001019";"GM0518";"2021JJ00";"       3";"     4.0"
"16694613";"T001038";"22300";"T001019";"GM0518";"2021JJ00";"       2";"     4.0"
"16850538";"3000   ";"10000";"T001019";"GM0518";"2021JJ00";"  272686";"274088.0"
"17006463";"3000   ";"10010";"T001019";"GM0518";"2021JJ00";"    3118";"  1517.0"
"17162388";"3000   ";"10100";"T001019";"GM0518";"2021JJ00";"    3110";"  3086.0"
"17318313";"3000   ";"10200";"T001019";"GM0518";"2021JJ00";"    2962";"  3044.0"
"17474238";"3000   ";"10300";"T001019";"GM0518";"2021JJ00";"    3191";"  2953.5"
"17630163";"3000   ";"10400";"T001019";"GM0518";"2021JJ00";"    3180";"  3160.0"
"17786088";"3000   ";"10500";"T001019";"GM0518";"2021JJ00";"    3121";"  3157.5"
"17942013";"3000   ";"10600";"T001019";"GM0518";"2021JJ00";"    3102";"  3109.5"
"18097938";"3000   ";"10700";"T001019";"GM0518";"2021JJ00";"    3108";"  3097.5"
"18253863";"3000   ";"10800";"T001019";"GM0518";"2021JJ00";"    3122";"  3101.0"
"18409788";"3000   ";"10900";"T001019";"GM0518";"2021JJ00";"    3164";"  3106.5"
"18565713";"3000   ";"11000";"T001019";"GM0518";"2021JJ00";"    3190";"  3156.0"
"18721638";"3000   ";"11100";"T001019";"GM0518";"2021JJ00";"    3135";"  3179.0"
"18877563";"3000   ";"11200";"T001019";"GM0518";"2021JJ00";"    3190";"  3119.5"
"19033488";"3000   ";"11300";"T001019";"GM0518";"2021JJ00";"    3004";"  3191.0"
"19189413";"3000   ";"11400";"T001019";"GM0518";"2021JJ00";"    3032";"  2995.0"
"19345338";"3000   ";"11500";"T001019";"GM0518";"2021JJ00";"    2976";"  3036.5"
"19501263";"3000   ";"11600";"T001019";"GM0518";"2021JJ00";"    3062";"  2975.5"
"19657188";"3000   ";"11700";"T001019";"GM0518";"2021JJ00";"    3052";"  3081.5"
"19813113";"3000   ";"11800";"T001019";"GM0518";"2021JJ00";"    3220";"  3185.5"
"19969038";"3000   ";"11900";"T001019";"GM0518";"2021JJ00";"    3424";"  3387.5"
"20124963";"3000   ";"12000";"T001019";"GM0518";"2021JJ00";"    3602";"  3555.5"
"20280888";"3000   ";"12100";"T001019";"GM0518";"2021JJ00";"    3584";"  3652.0"
"20436813";"3000   ";"12200";"T001019";"GM0518";"2021JJ00";"    3627";"  3663.5"
"20592738";"3000   ";"12300";"T001019";"GM0518";"2021JJ00";"    3680";"  3749.0"
"20748663";"3000   ";"12400";"T001019";"GM0518";"2021JJ00";"    3821";"  3804.5"
"20904588";"3000   ";"12500";"T001019";"GM0518";"2021JJ00";"    3963";"  3941.5"
"21060513";"3000   ";"12600";"T001019";"GM0518";"2021JJ00";"    4202";"  4067.0"
"21216438";"3000   ";"12700";"T001019";"GM0518";"2021JJ00";"    4288";"  4261.5"
"21372363";"3000   ";"12800";"T001019";"GM0518";"2021JJ00";"    4371";"  4380.0"
"21528288";"3000   ";"12900";"T001019";"GM0518";"2021JJ00";"    4281";"  4403.0"
"21684213";"3000   ";"13000";"T001019";"GM0518";"2021JJ00";"    4353";"  4324.5"
"21840138";"3000   ";"13100";"T001019";"GM0518";"2021JJ00";"    4332";"  4365.5"
"21996063";"3000   ";"13200";"T001019";"GM0518";"2021JJ00";"    4330";"  4365.5"
"22151988";"3000   ";"13300";"T001019";"GM0518";"2021JJ00";"    4196";"  4345.5"
"22307913";"3000   ";"13400";"T001019";"GM0518";"2021JJ00";"    4160";"  4197.0"
"22463838";"3000   ";"13500";"T001019";"GM0518";"2021JJ00";"    4065";"  4137.5"
"22619763";"3000   ";"13600";"T001019";"GM0518";"2021JJ00";"    4148";"  4078.5"
"22775688";"3000   ";"13700";"T001019";"GM0518";"2021JJ00";"    3978";"  4157.0"
"22931613";"3000   ";"13800";"T001019";"GM0518";"2021JJ00";"    4034";"  3983.5"
"23087538";"3000   ";"13900";"T001019";"GM0518";"2021JJ00";"    4096";"  4044.5"
"23243463";"3000   ";"14000";"T001019";"GM0518";"2021JJ00";"    4140";"  4094.0"
"23399388";"3000   ";"14100";"T001019";"GM0518";"2021JJ00";"    4094";"  4141.0"
"23555313";"3000   ";"14200";"T001019";"GM0518";"2021JJ00";"    3986";"  4105.0"
"23711238";"3000   ";"14300";"T001019";"GM0518";"2021JJ00";"    3775";"  3994.0"
"23867163";"3000   ";"14400";"T001019";"GM0518";"2021JJ00";"    3654";"  3778.5"
"24023088";"3000   ";"14500";"T001019";"GM0518";"2021JJ00";"    3740";"  3677.5"
"24179013";"3000   ";"14600";"T001019";"GM0518";"2021JJ00";"    3868";"  3771.5"
"24334938";"3000   ";"14700";"T001019";"GM0518";"2021JJ00";"    3942";"  3866.0"
"24490863";"3000   ";"14800";"T001019";"GM0518";"2021JJ00";"    4083";"  3949.5"
"24646788";"3000   ";"14900";"T001019";"GM0518";"2021JJ00";"    4154";"  4075.0"
"24802713";"3000   ";"15000";"T001019";"GM0518";"2021JJ00";"    4261";"  4146.5"
"24958638";"3000   ";"15100";"T001019";"GM0518";"2021JJ00";"    4272";"  4244.0"
"25114563";"3000   ";"15200";"T001019";"GM0518";"2021JJ00";"    3904";"  4257.0"
"25270488";"3000   ";"15300";"T001019";"GM0518";"2021JJ00";"    3789";"  3893.5"
"25426413";"3000   ";"15400";"T001019";"GM0518";"2021JJ00";"    3863";"  3774.5"
"25582338";"3000   ";"15500";"T001019";"GM0518";"2021JJ00";"    3754";"  3844.0"
"25738263";"3000   ";"15600";"T001019";"GM0518";"2021JJ00";"    3687";"  3732.5"
"25894188";"3000   ";"15700";"T001019";"GM0518";"2021JJ00";"    3728";"  3658.5"
"26050113";"3000   ";"15800";"T001019";"GM0518";"2021JJ00";"    3372";"  3699.0"
"26206038";"3000   ";"15900";"T001019";"GM0518";"2021JJ00";"    3213";"  3351.5"
"26361963";"3000   ";"16000";"T001019";"GM0518";"2021JJ00";"    3324";"  3189.5"
"26517888";"3000   ";"16100";"T001019";"GM0518";"2021JJ00";"    3213";"  3309.5"
"26673813";"3000   ";"16200";"T001019";"GM0518";"2021JJ00";"    2865";"  3182.0"
"26829738";"3000   ";"16300";"T001019";"GM0518";"2021JJ00";"    2777";"  2838.5"
"26985663";"3000   ";"16400";"T001019";"GM0518";"2021JJ00";"    2730";"  2743.0"
"27141588";"3000   ";"16500";"T001019";"GM0518";"2021JJ00";"    2625";"  2699.0"
"27297513";"3000   ";"16600";"T001019";"GM0518";"2021JJ00";"    2508";"  2587.5"
"27453438";"3000   ";"16700";"T001019";"GM0518";"2021JJ00";"    2363";"  2470.0"
"27609363";"3000   ";"16800";"T001019";"GM0518";"2021JJ00";"    2359";"  2339.5"
"27765288";"3000   ";"16900";"T001019";"GM0518";"2021JJ00";"    2175";"  2325.5"
"27921213";"3000   ";"17000";"T001019";"GM0518";"2021JJ00";"    2289";"  2149.5"
"28077138";"3000   ";"17100";"T001019";"GM0518";"2021JJ00";"    2137";"  2245.0"
"28233063";"3000   ";"17200";"T001019";"GM0518";"2021JJ00";"    2198";"  2103.0"
"28388988";"3000   ";"17300";"T001019";"GM0518";"2021JJ00";"    2146";"  2164.0"
"28544913";"3000   ";"17400";"T001019";"GM0518";"2021JJ00";"    2445";"  2107.5"
"28700838";"3000   ";"17500";"T001019";"GM0518";"2021JJ00";"    1358";"  2408.0"
"28856763";"3000   ";"17600";"T001019";"GM0518";"2021JJ00";"    1498";"  1325.0"
"29012688";"3000   ";"17700";"T001019";"GM0518";"2021JJ00";"    1272";"  1465.0"
"29168613";"3000   ";"17800";"T001019";"GM0518";"2021JJ00";"    1106";"  1250.0"
"29324538";"3000   ";"17900";"T001019";"GM0518";"2021JJ00";"    1094";"  1065.5"
"29480463";"3000   ";"18000";"T001019";"GM0518";"2021JJ00";"    1145";"  1062.5"
"29636388";"3000   ";"18100";"T001019";"GM0518";"2021JJ00";"     959";"  1105.5"
"29792313";"3000   ";"18200";"T001019";"GM0518";"2021JJ00";"     843";"   916.0"
"29948238";"3000   ";"18300";"T001019";"GM0518";"2021JJ00";"     717";"   805.5"
"30104163";"3000   ";"18400";"T001019";"GM0518";"2021JJ00";"     661";"   681.0"
"30260088";"3000   ";"18500";"T001019";"GM0518";"2021JJ00";"     554";"   625.0"
"30416013";"3000   ";"18600";"T001019";"GM0518";"2021JJ00";"     473";"   526.5"
"30571938";"3000   ";"18700";"T001019";"GM0518";"2021JJ00";"     413";"   440.5"
"30727863";"3000   ";"18800";"T001019";"GM0518";"2021JJ00";"     349";"   379.5"
"30883788";"3000   ";"18900";"T001019";"GM0518";"2021JJ00";"     324";"   312.5"
"31039713";"3000   ";"19000";"T001019";"GM0518";"2021JJ00";"     226";"   294.0"
"31195638";"3000   ";"19100";"T001019";"GM0518";"2021JJ00";"     166";"   204.5"
"31351563";"3000   ";"19200";"T001019";"GM0518";"2021JJ00";"     144";"   149.0"
"31507488";"3000   ";"19300";"T001019";"GM0518";"2021JJ00";"     108";"   129.5"
"31663413";"3000   ";"19400";"T001019";"GM0518";"2021JJ00";"      80";"    94.0"
"31819338";"3000   ";"22000";"T001019";"GM0518";"2021JJ00";"     189";"   227.0"
"31975263";"3000   ";"19500";"T001019";"GM0518";"2021JJ00";"      53";"    70.0"
"32131188";"3000   ";"19600";"T001019";"GM0518";"2021JJ00";"      48";"    44.5"
"32287113";"3000   ";"19700";"T001019";"GM0518";"2021JJ00";"      33";"    39.5"
"32443038";"3000   ";"19800";"T001019";"GM0518";"2021JJ00";"      20";"    27.0"
"32598963";"3000   ";"19900";"T001019";"GM0518";"2021JJ00";"      16";"    15.0"
"32754888";"3000   ";"19901";"T001019";"GM0518";"2021JJ00";"      14";"    13.5"
"32910813";"3000   ";"19902";"T001019";"GM0518";"2021JJ00";"       2";"    12.5"
"33066738";"3000   ";"19903";"T001019";"GM0518";"2021JJ00";"       1";"     2.0"
"33222663";"3000   ";"19904";"T001019";"GM0518";"2021JJ00";"       2";"     1.5"
"33378588";"3000   ";"19905";"T001019";"GM0518";"2021JJ00";"       0";"     1.5"
"33534513";"3000   ";"22300";"T001019";"GM0518";"2021JJ00";"       0";"     0.0"
"33690438";"4000   ";"10000";"T001019";"GM0518";"2021JJ00";"  275634";"276780.5"
"33846363";"4000   ";"10010";"T001019";"GM0518";"2021JJ00";"    2836";"  1465.0"
"34002288";"4000   ";"10100";"T001019";"GM0518";"2021JJ00";"    3019";"  2801.0"
"34158213";"4000   ";"10200";"T001019";"GM0518";"2021JJ00";"    2914";"  2985.0"
"34314138";"4000   ";"10300";"T001019";"GM0518";"2021JJ00";"    2928";"  2886.5"
"34470063";"4000   ";"10400";"T001019";"GM0518";"2021JJ00";"    2991";"  2897.0"
"34625988";"4000   ";"10500";"T001019";"GM0518";"2021JJ00";"    2877";"  2972.0"
"34781913";"4000   ";"10600";"T001019";"GM0518";"2021JJ00";"    3072";"  2859.0"
"34937838";"4000   ";"10700";"T001019";"GM0518";"2021JJ00";"    2930";"  3060.0"
"35093763";"4000   ";"10800";"T001019";"GM0518";"2021JJ00";"    3028";"  2920.5"
"35249688";"4000   ";"10900";"T001019";"GM0518";"2021JJ00";"    3067";"  3023.5"
"35405613";"4000   ";"11000";"T001019";"GM0518";"2021JJ00";"    3061";"  3058.0"
"35561538";"4000   ";"11100";"T001019";"GM0518";"2021JJ00";"    3032";"  3061.0"
"35717463";"4000   ";"11200";"T001019";"GM0518";"2021JJ00";"    2991";"  3034.0"
"35873388";"4000   ";"11300";"T001019";"GM0518";"2021JJ00";"    2941";"  2992.0"
"36029313";"4000   ";"11400";"T001019";"GM0518";"2021JJ00";"    2954";"  2952.5"
"36185238";"4000   ";"11500";"T001019";"GM0518";"2021JJ00";"    2872";"  2953.0"
"36341163";"4000   ";"11600";"T001019";"GM0518";"2021JJ00";"    2797";"  2876.5"
"36497088";"4000   ";"11700";"T001019";"GM0518";"2021JJ00";"    2895";"  2830.0"
"36653013";"4000   ";"11800";"T001019";"GM0518";"2021JJ00";"    3144";"  3078.5"
"36808938";"4000   ";"11900";"T001019";"GM0518";"2021JJ00";"    3527";"  3424.0"
"36964863";"4000   ";"12000";"T001019";"GM0518";"2021JJ00";"    3745";"  3666.5"
"37120788";"4000   ";"12100";"T001019";"GM0518";"2021JJ00";"    3772";"  3803.5"
"37276713";"4000   ";"12200";"T001019";"GM0518";"2021JJ00";"    3766";"  3829.0"
"37432638";"4000   ";"12300";"T001019";"GM0518";"2021JJ00";"    3821";"  3866.5"
"37588563";"4000   ";"12400";"T001019";"GM0518";"2021JJ00";"    3926";"  3919.5"
"37744488";"4000   ";"12500";"T001019";"GM0518";"2021JJ00";"    4157";"  4030.0"
"37900413";"4000   ";"12600";"T001019";"GM0518";"2021JJ00";"    4293";"  4252.5"
"38056338";"4000   ";"12700";"T001019";"GM0518";"2021JJ00";"    4324";"  4354.0"
"38212263";"4000   ";"12800";"T001019";"GM0518";"2021JJ00";"    4423";"  4329.5"
"38368188";"4000   ";"12900";"T001019";"GM0518";"2021JJ00";"    4350";"  4405.0"
"38524113";"4000   ";"13000";"T001019";"GM0518";"2021JJ00";"    4422";"  4362.0"
"38680038";"4000   ";"13100";"T001019";"GM0518";"2021JJ00";"    4334";"  4393.5"
"38835963";"4000   ";"13200";"T001019";"GM0518";"2021JJ00";"    4307";"  4313.5"
"38991888";"4000   ";"13300";"T001019";"GM0518";"2021JJ00";"    4070";"  4282.0"
"39147813";"4000   ";"13400";"T001019";"GM0518";"2021JJ00";"    4011";"  4049.5"
"39303738";"4000   ";"13500";"T001019";"GM0518";"2021JJ00";"    4124";"  3991.0"
"39459663";"4000   ";"13600";"T001019";"GM0518";"2021JJ00";"    4111";"  4109.5"
"39615588";"4000   ";"13700";"T001019";"GM0518";"2021JJ00";"    4184";"  4091.5"
"39771513";"4000   ";"13800";"T001019";"GM0518";"2021JJ00";"    3987";"  4193.0"
"39927438";"4000   ";"13900";"T001019";"GM0518";"2021JJ00";"    4154";"  4009.0"
"40083363";"4000   ";"14000";"T001019";"GM0518";"2021JJ00";"    4014";"  4172.5"
"40239288";"4000   ";"14100";"T001019";"GM0518";"2021JJ00";"    3788";"  4001.0"
"40395213";"4000   ";"14200";"T001019";"GM0518";"2021JJ00";"    3875";"  3798.0"
"40551138";"4000   ";"14300";"T001019";"GM0518";"2021JJ00";"    3886";"  3883.5"
"40707063";"4000   ";"14400";"T001019";"GM0518";"2021JJ00";"    3635";"  3888.5"
"40862988";"4000   ";"14500";"T001019";"GM0518";"2021JJ00";"    3631";"  3627.5"
"41018913";"4000   ";"14600";"T001019";"GM0518";"2021JJ00";"    3831";"  3640.0"
"41174838";"4000   ";"14700";"T001019";"GM0518";"2021JJ00";"    3783";"  3843.5"
"41330763";"4000   ";"14800";"T001019";"GM0518";"2021JJ00";"    4017";"  3801.0"
"41486688";"4000   ";"14900";"T001019";"GM0518";"2021JJ00";"    4018";"  4012.5"
"41642613";"4000   ";"15000";"T001019";"GM0518";"2021JJ00";"    3977";"  4019.0"
"41798538";"4000   ";"15100";"T001019";"GM0518";"2021JJ00";"    4008";"  3958.5"
"41954463";"4000   ";"15200";"T001019";"GM0518";"2021JJ00";"    3654";"  4009.0"
"42110388";"4000   ";"15300";"T001019";"GM0518";"2021JJ00";"    3558";"  3655.0"
"42266313";"4000   ";"15400";"T001019";"GM0518";"2021JJ00";"    3478";"  3533.0"
"42422238";"4000   ";"15500";"T001019";"GM0518";"2021JJ00";"    3560";"  3463.5"
"42578163";"4000   ";"15600";"T001019";"GM0518";"2021JJ00";"    3591";"  3529.0"
"42734088";"4000   ";"15700";"T001019";"GM0518";"2021JJ00";"    3428";"  3576.5"
"42890013";"4000   ";"15800";"T001019";"GM0518";"2021JJ00";"    3341";"  3422.5"
"43045938";"4000   ";"15900";"T001019";"GM0518";"2021JJ00";"    3221";"  3323.5"
"43201863";"4000   ";"16000";"T001019";"GM0518";"2021JJ00";"    3157";"  3191.0"
"43357788";"4000   ";"16100";"T001019";"GM0518";"2021JJ00";"    3034";"  3150.5"
"43513713";"4000   ";"16200";"T001019";"GM0518";"2021JJ00";"    2881";"  3006.5"
"43669638";"4000   ";"16300";"T001019";"GM0518";"2021JJ00";"    2877";"  2863.5"
"43825563";"4000   ";"16400";"T001019";"GM0518";"2021JJ00";"    2813";"  2859.0"
"43981488";"4000   ";"16500";"T001019";"GM0518";"2021JJ00";"    2625";"  2796.5"
"44137413";"4000   ";"16600";"T001019";"GM0518";"2021JJ00";"    2641";"  2595.0"
"44293338";"4000   ";"16700";"T001019";"GM0518";"2021JJ00";"    2540";"  2607.5"
"44449263";"4000   ";"16800";"T001019";"GM0518";"2021JJ00";"    2514";"  2519.5"
"44605188";"4000   ";"16900";"T001019";"GM0518";"2021JJ00";"    2340";"  2491.5"
"44761113";"4000   ";"17000";"T001019";"GM0518";"2021JJ00";"    2333";"  2317.5"
"44917038";"4000   ";"17100";"T001019";"GM0518";"2021JJ00";"    2278";"  2307.0"
"45072963";"4000   ";"17200";"T001019";"GM0518";"2021JJ00";"    2372";"  2250.5"
"45228888";"4000   ";"17300";"T001019";"GM0518";"2021JJ00";"    2499";"  2353.5"
"45384813";"4000   ";"17400";"T001019";"GM0518";"2021JJ00";"    2518";"  2467.0"
"45540738";"4000   ";"17500";"T001019";"GM0518";"2021JJ00";"    1629";"  2488.5"
"45696663";"4000   ";"17600";"T001019";"GM0518";"2021JJ00";"    1754";"  1615.0"
"45852588";"4000   ";"17700";"T001019";"GM0518";"2021JJ00";"    1505";"  1726.0"
"46008513";"4000   ";"17800";"T001019";"GM0518";"2021JJ00";"    1411";"  1486.0"
"46164438";"4000   ";"17900";"T001019";"GM0518";"2021JJ00";"    1339";"  1383.0"
"46320363";"4000   ";"18000";"T001019";"GM0518";"2021JJ00";"    1350";"  1308.5"
"46476288";"4000   ";"18100";"T001019";"GM0518";"2021JJ00";"    1281";"  1325.5"
