"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"6876890";"T001038";"11200";"A028672";"1012600";"GM0363";"2020SJ00";"       0"
"6906584";"T001038";"11200";"A028672";"2012655";"GM0363";"2020SJ00";"       0"
"6921431";"T001038";"11200";"A028672";"2012657";"GM0363";"2020SJ00";"       0"
"7040207";"T001038";"11200";"A043056";"1012600";"GM0363";"2020SJ00";"       0"
"7069901";"T001038";"11200";"A043056";"2012655";"GM0363";"2020SJ00";"       0"
"7084748";"T001038";"11200";"A043056";"2012657";"GM0363";"2020SJ00";"       0"
"7203524";"T001038";"11300";"T001345";"1012600";"GM0363";"2020SJ00";"       0"
"7233218";"T001038";"11300";"T001345";"2012655";"GM0363";"2020SJ00";"       0"
"7248065";"T001038";"11300";"T001345";"2012657";"GM0363";"2020SJ00";"       0"
"7366841";"T001038";"11300";"A025284";"1012600";"GM0363";"2020SJ00";"       0"
"7396535";"T001038";"11300";"A025284";"2012655";"GM0363";"2020SJ00";"       0"
"7411382";"T001038";"11300";"A025284";"2012657";"GM0363";"2020SJ00";"       0"
"7530158";"T001038";"11300";"A025285";"1012600";"GM0363";"2020SJ00";"       0"
"7559852";"T001038";"11300";"A025285";"2012655";"GM0363";"2020SJ00";"       0"
"7574699";"T001038";"11300";"A025285";"2012657";"GM0363";"2020SJ00";"       0"
"7693475";"T001038";"11300";"A025288";"1012600";"GM0363";"2020SJ00";"       0"
"7723169";"T001038";"11300";"A025288";"2012655";"GM0363";"2020SJ00";"       0"
"7738016";"T001038";"11300";"A025288";"2012657";"GM0363";"2020SJ00";"       0"
"7856792";"T001038";"11300";"A025287";"1012600";"GM0363";"2020SJ00";"       0"
"7886486";"T001038";"11300";"A025287";"2012655";"GM0363";"2020SJ00";"       0"
"7901333";"T001038";"11300";"A025287";"2012657";"GM0363";"2020SJ00";"       0"
"8020109";"T001038";"11300";"A025300";"1012600";"GM0363";"2020SJ00";"       0"
"8049803";"T001038";"11300";"A025300";"2012655";"GM0363";"2020SJ00";"       0"
"8064650";"T001038";"11300";"A025300";"2012657";"GM0363";"2020SJ00";"       0"
"8183426";"T001038";"11300";"A025290";"1012600";"GM0363";"2020SJ00";"       0"
"8213120";"T001038";"11300";"A025290";"2012655";"GM0363";"2020SJ00";"       0"
"8227967";"T001038";"11300";"A025290";"2012657";"GM0363";"2020SJ00";"       0"
"8346743";"T001038";"11300";"A041868";"1012600";"GM0363";"2020SJ00";"       0"
"8376437";"T001038";"11300";"A041868";"2012655";"GM0363";"2020SJ00";"       0"
"8391284";"T001038";"11300";"A041868";"2012657";"GM0363";"2020SJ00";"       0"
"8510060";"T001038";"11300";"A025293";"1012600";"GM0363";"2020SJ00";"       0"
"8539754";"T001038";"11300";"A025293";"2012655";"GM0363";"2020SJ00";"       0"
"8554601";"T001038";"11300";"A025293";"2012657";"GM0363";"2020SJ00";"       0"
"8673377";"T001038";"11300";"A041773";"1012600";"GM0363";"2020SJ00";"       0"
"8703071";"T001038";"11300";"A041773";"2012655";"GM0363";"2020SJ00";"       0"
"8717918";"T001038";"11300";"A041773";"2012657";"GM0363";"2020SJ00";"       0"
"8836694";"T001038";"11300";"A041751";"1012600";"GM0363";"2020SJ00";"       0"
"8866388";"T001038";"11300";"A041751";"2012655";"GM0363";"2020SJ00";"       0"
"8881235";"T001038";"11300";"A041751";"2012657";"GM0363";"2020SJ00";"       0"
"9000011";"T001038";"11300";"A041755";"1012600";"GM0363";"2020SJ00";"       0"
"9029705";"T001038";"11300";"A041755";"2012655";"GM0363";"2020SJ00";"       0"
"9044552";"T001038";"11300";"A041755";"2012657";"GM0363";"2020SJ00";"       0"
"9163328";"T001038";"11300";"A041759";"1012600";"GM0363";"2020SJ00";"       0"
"9193022";"T001038";"11300";"A041759";"2012655";"GM0363";"2020SJ00";"       0"
"9207869";"T001038";"11300";"A041759";"2012657";"GM0363";"2020SJ00";"       0"
"9326645";"T001038";"11300";"A041924";"1012600";"GM0363";"2020SJ00";"       0"
"9356339";"T001038";"11300";"A041924";"2012655";"GM0363";"2020SJ00";"       0"
"9371186";"T001038";"11300";"A041924";"2012657";"GM0363";"2020SJ00";"       0"
"9489962";"T001038";"11300";"A041925";"1012600";"GM0363";"2020SJ00";"       0"
"9519656";"T001038";"11300";"A041925";"2012655";"GM0363";"2020SJ00";"       0"
"9534503";"T001038";"11300";"A041925";"2012657";"GM0363";"2020SJ00";"       0"
"9653279";"T001038";"11300";"A028669";"1012600";"GM0363";"2020SJ00";"       0"
"9682973";"T001038";"11300";"A028669";"2012655";"GM0363";"2020SJ00";"       0"
"9697820";"T001038";"11300";"A028669";"2012657";"GM0363";"2020SJ00";"       0"
"9816596";"T001038";"11300";"A043049";"1012600";"GM0363";"2020SJ00";"       0"
"9846290";"T001038";"11300";"A043049";"2012655";"GM0363";"2020SJ00";"       0"
"9861137";"T001038";"11300";"A043049";"2012657";"GM0363";"2020SJ00";"       0"
"9979913";"T001038";"11300";"A043051";"1012600";"GM0363";"2020SJ00";"       0"
"10009607";"T001038";"11300";"A043051";"2012655";"GM0363";"2020SJ00";"       0"
"10024454";"T001038";"11300";"A043051";"2012657";"GM0363";"2020SJ00";"       0"
"10143230";"T001038";"11300";"A043054";"1012600";"GM0363";"2020SJ00";"       0"
"10172924";"T001038";"11300";"A043054";"2012655";"GM0363";"2020SJ00";"       0"
"10187771";"T001038";"11300";"A043054";"2012657";"GM0363";"2020SJ00";"       0"
"10306547";"T001038";"11300";"A043055";"1012600";"GM0363";"2020SJ00";"       0"
"10336241";"T001038";"11300";"A043055";"2012655";"GM0363";"2020SJ00";"       0"
"10351088";"T001038";"11300";"A043055";"2012657";"GM0363";"2020SJ00";"       0"
"10469864";"T001038";"11300";"A028672";"1012600";"GM0363";"2020SJ00";"       0"
"10499558";"T001038";"11300";"A028672";"2012655";"GM0363";"2020SJ00";"       0"
"10514405";"T001038";"11300";"A028672";"2012657";"GM0363";"2020SJ00";"       0"
"10633181";"T001038";"11300";"A043056";"1012600";"GM0363";"2020SJ00";"       0"
"10662875";"T001038";"11300";"A043056";"2012655";"GM0363";"2020SJ00";"       0"
"10677722";"T001038";"11300";"A043056";"2012657";"GM0363";"2020SJ00";"       0"
"10796498";"T001038";"11400";"T001345";"1012600";"GM0363";"2020SJ00";"       2"
"10826192";"T001038";"11400";"T001345";"2012655";"GM0363";"2020SJ00";"       0"
"10841039";"T001038";"11400";"T001345";"2012657";"GM0363";"2020SJ00";"       3"
"10959815";"T001038";"11400";"A025284";"1012600";"GM0363";"2020SJ00";"       0"
"10989509";"T001038";"11400";"A025284";"2012655";"GM0363";"2020SJ00";"       0"
"11004356";"T001038";"11400";"A025284";"2012657";"GM0363";"2020SJ00";"       0"
"11123132";"T001038";"11400";"A025285";"1012600";"GM0363";"2020SJ00";"       0"
"11152826";"T001038";"11400";"A025285";"2012655";"GM0363";"2020SJ00";"       0"
"11167673";"T001038";"11400";"A025285";"2012657";"GM0363";"2020SJ00";"       0"
"11286449";"T001038";"11400";"A025288";"1012600";"GM0363";"2020SJ00";"       2"
"11316143";"T001038";"11400";"A025288";"2012655";"GM0363";"2020SJ00";"       0"
"11330990";"T001038";"11400";"A025288";"2012657";"GM0363";"2020SJ00";"       0"
"11449766";"T001038";"11400";"A025287";"1012600";"GM0363";"2020SJ00";"       0"
"11479460";"T001038";"11400";"A025287";"2012655";"GM0363";"2020SJ00";"       0"
"11494307";"T001038";"11400";"A025287";"2012657";"GM0363";"2020SJ00";"       3"
"11613083";"T001038";"11400";"A025300";"1012600";"GM0363";"2020SJ00";"       0"
"11642777";"T001038";"11400";"A025300";"2012655";"GM0363";"2020SJ00";"       0"
"11657624";"T001038";"11400";"A025300";"2012657";"GM0363";"2020SJ00";"       0"
"11776400";"T001038";"11400";"A025290";"1012600";"GM0363";"2020SJ00";"       0"
"11806094";"T001038";"11400";"A025290";"2012655";"GM0363";"2020SJ00";"       0"
"11820941";"T001038";"11400";"A025290";"2012657";"GM0363";"2020SJ00";"       0"
"11939717";"T001038";"11400";"A041868";"1012600";"GM0363";"2020SJ00";"       0"
"11969411";"T001038";"11400";"A041868";"2012655";"GM0363";"2020SJ00";"       0"
"11984258";"T001038";"11400";"A041868";"2012657";"GM0363";"2020SJ00";"       0"
"12103034";"T001038";"11400";"A025293";"1012600";"GM0363";"2020SJ00";"       0"
"12132728";"T001038";"11400";"A025293";"2012655";"GM0363";"2020SJ00";"       0"
"12147575";"T001038";"11400";"A025293";"2012657";"GM0363";"2020SJ00";"       0"
"12266351";"T001038";"11400";"A041773";"1012600";"GM0363";"2020SJ00";"       0"
"12296045";"T001038";"11400";"A041773";"2012655";"GM0363";"2020SJ00";"       0"
"12310892";"T001038";"11400";"A041773";"2012657";"GM0363";"2020SJ00";"       0"
"12429668";"T001038";"11400";"A041751";"1012600";"GM0363";"2020SJ00";"       0"
"12459362";"T001038";"11400";"A041751";"2012655";"GM0363";"2020SJ00";"       0"
"12474209";"T001038";"11400";"A041751";"2012657";"GM0363";"2020SJ00";"       0"
"12592985";"T001038";"11400";"A041755";"1012600";"GM0363";"2020SJ00";"       0"
"12622679";"T001038";"11400";"A041755";"2012655";"GM0363";"2020SJ00";"       0"
"12637526";"T001038";"11400";"A041755";"2012657";"GM0363";"2020SJ00";"       0"
"12756302";"T001038";"11400";"A041759";"1012600";"GM0363";"2020SJ00";"       0"
"12785996";"T001038";"11400";"A041759";"2012655";"GM0363";"2020SJ00";"       0"
"12800843";"T001038";"11400";"A041759";"2012657";"GM0363";"2020SJ00";"       0"
"12919619";"T001038";"11400";"A041924";"1012600";"GM0363";"2020SJ00";"       0"
"12949313";"T001038";"11400";"A041924";"2012655";"GM0363";"2020SJ00";"       0"
"12964160";"T001038";"11400";"A041924";"2012657";"GM0363";"2020SJ00";"       0"
"13082936";"T001038";"11400";"A041925";"1012600";"GM0363";"2020SJ00";"       0"
"13112630";"T001038";"11400";"A041925";"2012655";"GM0363";"2020SJ00";"       0"
"13127477";"T001038";"11400";"A041925";"2012657";"GM0363";"2020SJ00";"       0"
"13246253";"T001038";"11400";"A028669";"1012600";"GM0363";"2020SJ00";"       0"
"13275947";"T001038";"11400";"A028669";"2012655";"GM0363";"2020SJ00";"       0"
"13290794";"T001038";"11400";"A028669";"2012657";"GM0363";"2020SJ00";"       0"
"13409570";"T001038";"11400";"A043049";"1012600";"GM0363";"2020SJ00";"       0"
"13439264";"T001038";"11400";"A043049";"2012655";"GM0363";"2020SJ00";"       0"
"13454111";"T001038";"11400";"A043049";"2012657";"GM0363";"2020SJ00";"       0"
"13572887";"T001038";"11400";"A043051";"1012600";"GM0363";"2020SJ00";"       0"
"13602581";"T001038";"11400";"A043051";"2012655";"GM0363";"2020SJ00";"       0"
"13617428";"T001038";"11400";"A043051";"2012657";"GM0363";"2020SJ00";"       0"
"13736204";"T001038";"11400";"A043054";"1012600";"GM0363";"2020SJ00";"       0"
"13765898";"T001038";"11400";"A043054";"2012655";"GM0363";"2020SJ00";"       0"
"13780745";"T001038";"11400";"A043054";"2012657";"GM0363";"2020SJ00";"       0"
"13899521";"T001038";"11400";"A043055";"1012600";"GM0363";"2020SJ00";"       0"
"13929215";"T001038";"11400";"A043055";"2012655";"GM0363";"2020SJ00";"       0"
"13944062";"T001038";"11400";"A043055";"2012657";"GM0363";"2020SJ00";"       0"
"14062838";"T001038";"11400";"A028672";"1012600";"GM0363";"2020SJ00";"       0"
"14092532";"T001038";"11400";"A028672";"2012655";"GM0363";"2020SJ00";"       0"
"14107379";"T001038";"11400";"A028672";"2012657";"GM0363";"2020SJ00";"       0"
"14226155";"T001038";"11400";"A043056";"1012600";"GM0363";"2020SJ00";"       0"
"14255849";"T001038";"11400";"A043056";"2012655";"GM0363";"2020SJ00";"       0"
"14270696";"T001038";"11400";"A043056";"2012657";"GM0363";"2020SJ00";"       0"
"14389472";"T001038";"11500";"T001345";"1012600";"GM0363";"2020SJ00";"     307"
"14419166";"T001038";"11500";"T001345";"2012655";"GM0363";"2020SJ00";"      98"
"14434013";"T001038";"11500";"T001345";"2012657";"GM0363";"2020SJ00";"     979"
"14552789";"T001038";"11500";"A025284";"1012600";"GM0363";"2020SJ00";"       0"
"14582483";"T001038";"11500";"A025284";"2012655";"GM0363";"2020SJ00";"       0"
"14597330";"T001038";"11500";"A025284";"2012657";"GM0363";"2020SJ00";"       0"
"14716106";"T001038";"11500";"A025285";"1012600";"GM0363";"2020SJ00";"       1"
"14745800";"T001038";"11500";"A025285";"2012655";"GM0363";"2020SJ00";"       1"
"14760647";"T001038";"11500";"A025285";"2012657";"GM0363";"2020SJ00";"       4"
"14879423";"T001038";"11500";"A025288";"1012600";"GM0363";"2020SJ00";"     182"
"14909117";"T001038";"11500";"A025288";"2012655";"GM0363";"2020SJ00";"      68"
"14923964";"T001038";"11500";"A025288";"2012657";"GM0363";"2020SJ00";"     501"
"15042740";"T001038";"11500";"A025287";"1012600";"GM0363";"2020SJ00";"     124"
"15072434";"T001038";"11500";"A025287";"2012655";"GM0363";"2020SJ00";"      29"
"15087281";"T001038";"11500";"A025287";"2012657";"GM0363";"2020SJ00";"     474"
"15206057";"T001038";"11500";"A025300";"1012600";"GM0363";"2020SJ00";"       0"
"15235751";"T001038";"11500";"A025300";"2012655";"GM0363";"2020SJ00";"       0"
"15250598";"T001038";"11500";"A025300";"2012657";"GM0363";"2020SJ00";"       0"
"15369374";"T001038";"11500";"A025290";"1012600";"GM0363";"2020SJ00";"       6"
"15399068";"T001038";"11500";"A025290";"2012655";"GM0363";"2020SJ00";"       2"
"15413915";"T001038";"11500";"A025290";"2012657";"GM0363";"2020SJ00";"      21"
"15532691";"T001038";"11500";"A041868";"1012600";"GM0363";"2020SJ00";"       0"
"15562385";"T001038";"11500";"A041868";"2012655";"GM0363";"2020SJ00";"       0"
"15577232";"T001038";"11500";"A041868";"2012657";"GM0363";"2020SJ00";"       0"
"15696008";"T001038";"11500";"A025293";"1012600";"GM0363";"2020SJ00";"       0"
"15725702";"T001038";"11500";"A025293";"2012655";"GM0363";"2020SJ00";"       0"
"15740549";"T001038";"11500";"A025293";"2012657";"GM0363";"2020SJ00";"       1"
"15859325";"T001038";"11500";"A041773";"1012600";"GM0363";"2020SJ00";"       6"
"15889019";"T001038";"11500";"A041773";"2012655";"GM0363";"2020SJ00";"       2"
"15903866";"T001038";"11500";"A041773";"2012657";"GM0363";"2020SJ00";"      20"
"16022642";"T001038";"11500";"A041751";"1012600";"GM0363";"2020SJ00";"       6"
"16052336";"T001038";"11500";"A041751";"2012655";"GM0363";"2020SJ00";"       2"
"16067183";"T001038";"11500";"A041751";"2012657";"GM0363";"2020SJ00";"      21"
"16185959";"T001038";"11500";"A041755";"1012600";"GM0363";"2020SJ00";"       0"
"16215653";"T001038";"11500";"A041755";"2012655";"GM0363";"2020SJ00";"       0"
"16230500";"T001038";"11500";"A041755";"2012657";"GM0363";"2020SJ00";"       0"
"16349276";"T001038";"11500";"A041759";"1012600";"GM0363";"2020SJ00";"       0"
"16378970";"T001038";"11500";"A041759";"2012655";"GM0363";"2020SJ00";"       0"
"16393817";"T001038";"11500";"A041759";"2012657";"GM0363";"2020SJ00";"       0"
"16512593";"T001038";"11500";"A041924";"1012600";"GM0363";"2020SJ00";"       0"
"16542287";"T001038";"11500";"A041924";"2012655";"GM0363";"2020SJ00";"       0"
"16557134";"T001038";"11500";"A041924";"2012657";"GM0363";"2020SJ00";"       0"
"16675910";"T001038";"11500";"A041925";"1012600";"GM0363";"2020SJ00";"       0"
"16705604";"T001038";"11500";"A041925";"2012655";"GM0363";"2020SJ00";"       0"
"16720451";"T001038";"11500";"A041925";"2012657";"GM0363";"2020SJ00";"       0"
"16839227";"T001038";"11500";"A028669";"1012600";"GM0363";"2020SJ00";"       0"
"16868921";"T001038";"11500";"A028669";"2012655";"GM0363";"2020SJ00";"       0"
"16883768";"T001038";"11500";"A028669";"2012657";"GM0363";"2020SJ00";"       0"
"17002544";"T001038";"11500";"A043049";"1012600";"GM0363";"2020SJ00";"       0"
"17032238";"T001038";"11500";"A043049";"2012655";"GM0363";"2020SJ00";"       0"
"17047085";"T001038";"11500";"A043049";"2012657";"GM0363";"2020SJ00";"       0"
"17165861";"T001038";"11500";"A043051";"1012600";"GM0363";"2020SJ00";"       0"
"17195555";"T001038";"11500";"A043051";"2012655";"GM0363";"2020SJ00";"       0"
"17210402";"T001038";"11500";"A043051";"2012657";"GM0363";"2020SJ00";"       0"
"17329178";"T001038";"11500";"A043054";"1012600";"GM0363";"2020SJ00";"       0"
"17358872";"T001038";"11500";"A043054";"2012655";"GM0363";"2020SJ00";"       0"
"17373719";"T001038";"11500";"A043054";"2012657";"GM0363";"2020SJ00";"       0"
"17492495";"T001038";"11500";"A043055";"1012600";"GM0363";"2020SJ00";"       0"
