"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"15127768";"T001038";"19500";"T001019";"GM0363";"2021JJ00";"     291";"   292.5"
"15283693";"T001038";"19600";"T001019";"GM0363";"2021JJ00";"     208";"   254.5"
"15439618";"T001038";"19700";"T001019";"GM0363";"2021JJ00";"     153";"   176.0"
"15595543";"T001038";"19800";"T001019";"GM0363";"2021JJ00";"      95";"   130.5"
"15751468";"T001038";"19900";"T001019";"GM0363";"2021JJ00";"      60";"    81.0"
"15907393";"T001038";"19901";"T001019";"GM0363";"2021JJ00";"      36";"    47.5"
"16063318";"T001038";"19902";"T001019";"GM0363";"2021JJ00";"      25";"    29.0"
"16219243";"T001038";"19903";"T001019";"GM0363";"2021JJ00";"      13";"    21.5"
"16375168";"T001038";"19904";"T001019";"GM0363";"2021JJ00";"       8";"     9.5"
"16531093";"T001038";"19905";"T001019";"GM0363";"2021JJ00";"       5";"     6.0"
"16687018";"T001038";"22300";"T001019";"GM0363";"2021JJ00";"       6";"     9.0"
"16842943";"3000   ";"10000";"T001019";"GM0363";"2021JJ00";"  433550";"435566.0"
"16998868";"3000   ";"10010";"T001019";"GM0363";"2021JJ00";"    5092";"  2641.0"
"17154793";"3000   ";"10100";"T001019";"GM0363";"2021JJ00";"    4789";"  4879.0"
"17310718";"3000   ";"10200";"T001019";"GM0363";"2021JJ00";"    4454";"  4575.0"
"17466643";"3000   ";"10300";"T001019";"GM0363";"2021JJ00";"    4340";"  4300.5"
"17622568";"3000   ";"10400";"T001019";"GM0363";"2021JJ00";"    4185";"  4217.5"
"17778493";"3000   ";"10500";"T001019";"GM0363";"2021JJ00";"    4201";"  4098.0"
"17934418";"3000   ";"10600";"T001019";"GM0363";"2021JJ00";"    4026";"  4110.0"
"18090343";"3000   ";"10700";"T001019";"GM0363";"2021JJ00";"    4011";"  3973.5"
"18246268";"3000   ";"10800";"T001019";"GM0363";"2021JJ00";"    3976";"  3970.0"
"18402193";"3000   ";"10900";"T001019";"GM0363";"2021JJ00";"    4011";"  3953.0"
"18558118";"3000   ";"11000";"T001019";"GM0363";"2021JJ00";"    4195";"  3983.0"
"18714043";"3000   ";"11100";"T001019";"GM0363";"2021JJ00";"    4126";"  4173.5"
"18869968";"3000   ";"11200";"T001019";"GM0363";"2021JJ00";"    4091";"  4104.0"
"19025893";"3000   ";"11300";"T001019";"GM0363";"2021JJ00";"    3854";"  4075.0"
"19181818";"3000   ";"11400";"T001019";"GM0363";"2021JJ00";"    3736";"  3847.0"
"19337743";"3000   ";"11500";"T001019";"GM0363";"2021JJ00";"    3904";"  3739.0"
"19493668";"3000   ";"11600";"T001019";"GM0363";"2021JJ00";"    3858";"  3909.5"
"19649593";"3000   ";"11700";"T001019";"GM0363";"2021JJ00";"    3915";"  3879.5"
"19805518";"3000   ";"11800";"T001019";"GM0363";"2021JJ00";"    4131";"  4204.5"
"19961443";"3000   ";"11900";"T001019";"GM0363";"2021JJ00";"    4837";"  4591.0"
"20117368";"3000   ";"12000";"T001019";"GM0363";"2021JJ00";"    5219";"  5194.5"
"20273293";"3000   ";"12100";"T001019";"GM0363";"2021JJ00";"    5575";"  5586.5"
"20429218";"3000   ";"12200";"T001019";"GM0363";"2021JJ00";"    5959";"  5945.0"
"20585143";"3000   ";"12300";"T001019";"GM0363";"2021JJ00";"    6526";"  6419.0"
"20741068";"3000   ";"12400";"T001019";"GM0363";"2021JJ00";"    7379";"  7048.5"
"20896993";"3000   ";"12500";"T001019";"GM0363";"2021JJ00";"    8152";"  7897.0"
"21052918";"3000   ";"12600";"T001019";"GM0363";"2021JJ00";"    9055";"  8603.5"
"21208843";"3000   ";"12700";"T001019";"GM0363";"2021JJ00";"    9704";"  9407.0"
"21364768";"3000   ";"12800";"T001019";"GM0363";"2021JJ00";"   10133";"  9962.5"
"21520693";"3000   ";"12900";"T001019";"GM0363";"2021JJ00";"   10156";" 10229.5"
"21676618";"3000   ";"13000";"T001019";"GM0363";"2021JJ00";"   10147";" 10139.5"
"21832543";"3000   ";"13100";"T001019";"GM0363";"2021JJ00";"    9701";" 10055.5"
"21988468";"3000   ";"13200";"T001019";"GM0363";"2021JJ00";"    9511";"  9589.0"
"22144393";"3000   ";"13300";"T001019";"GM0363";"2021JJ00";"    8853";"  9344.0"
"22300318";"3000   ";"13400";"T001019";"GM0363";"2021JJ00";"    8367";"  8674.5"
"22456243";"3000   ";"13500";"T001019";"GM0363";"2021JJ00";"    8006";"  8197.0"
"22612168";"3000   ";"13600";"T001019";"GM0363";"2021JJ00";"    7512";"  7856.5"
"22768093";"3000   ";"13700";"T001019";"GM0363";"2021JJ00";"    7075";"  7408.5"
"22924018";"3000   ";"13800";"T001019";"GM0363";"2021JJ00";"    6722";"  6918.5"
"23079943";"3000   ";"13900";"T001019";"GM0363";"2021JJ00";"    6573";"  6619.5"
"23235868";"3000   ";"14000";"T001019";"GM0363";"2021JJ00";"    6326";"  6478.0"
"23391793";"3000   ";"14100";"T001019";"GM0363";"2021JJ00";"    5789";"  6225.0"
"23547718";"3000   ";"14200";"T001019";"GM0363";"2021JJ00";"    5660";"  5710.5"
"23703643";"3000   ";"14300";"T001019";"GM0363";"2021JJ00";"    5733";"  5595.0"
"23859568";"3000   ";"14400";"T001019";"GM0363";"2021JJ00";"    5533";"  5636.5"
"24015493";"3000   ";"14500";"T001019";"GM0363";"2021JJ00";"    5345";"  5475.0"
"24171418";"3000   ";"14600";"T001019";"GM0363";"2021JJ00";"    5562";"  5299.0"
"24327343";"3000   ";"14700";"T001019";"GM0363";"2021JJ00";"    5360";"  5521.0"
"24483268";"3000   ";"14800";"T001019";"GM0363";"2021JJ00";"    5683";"  5331.5"
"24639193";"3000   ";"14900";"T001019";"GM0363";"2021JJ00";"    5795";"  5640.5"
"24795118";"3000   ";"15000";"T001019";"GM0363";"2021JJ00";"    5957";"  5733.5"
"24951043";"3000   ";"15100";"T001019";"GM0363";"2021JJ00";"    5880";"  5917.5"
"25106968";"3000   ";"15200";"T001019";"GM0363";"2021JJ00";"    5804";"  5840.5"
"25262893";"3000   ";"15300";"T001019";"GM0363";"2021JJ00";"    5568";"  5749.5"
"25418818";"3000   ";"15400";"T001019";"GM0363";"2021JJ00";"    5612";"  5541.0"
"25574743";"3000   ";"15500";"T001019";"GM0363";"2021JJ00";"    5659";"  5577.5"
"25730668";"3000   ";"15600";"T001019";"GM0363";"2021JJ00";"    5783";"  5622.0"
"25886593";"3000   ";"15700";"T001019";"GM0363";"2021JJ00";"    5623";"  5752.5"
"26042518";"3000   ";"15800";"T001019";"GM0363";"2021JJ00";"    5435";"  5576.0"
"26198443";"3000   ";"15900";"T001019";"GM0363";"2021JJ00";"    5172";"  5387.0"
"26354368";"3000   ";"16000";"T001019";"GM0363";"2021JJ00";"    5159";"  5129.5"
"26510293";"3000   ";"16100";"T001019";"GM0363";"2021JJ00";"    4864";"  5120.5"
"26666218";"3000   ";"16200";"T001019";"GM0363";"2021JJ00";"    4623";"  4820.0"
"26822143";"3000   ";"16300";"T001019";"GM0363";"2021JJ00";"    4388";"  4566.5"
"26978068";"3000   ";"16400";"T001019";"GM0363";"2021JJ00";"    4323";"  4336.5"
"27133993";"3000   ";"16500";"T001019";"GM0363";"2021JJ00";"    4086";"  4276.0"
"27289918";"3000   ";"16600";"T001019";"GM0363";"2021JJ00";"    3929";"  4021.5"
"27445843";"3000   ";"16700";"T001019";"GM0363";"2021JJ00";"    3620";"  3872.5"
"27601768";"3000   ";"16800";"T001019";"GM0363";"2021JJ00";"    3525";"  3567.0"
"27757693";"3000   ";"16900";"T001019";"GM0363";"2021JJ00";"    3313";"  3478.0"
"27913618";"3000   ";"17000";"T001019";"GM0363";"2021JJ00";"    3371";"  3263.5"
"28069543";"3000   ";"17100";"T001019";"GM0363";"2021JJ00";"    3045";"  3308.5"
"28225468";"3000   ";"17200";"T001019";"GM0363";"2021JJ00";"    3071";"  2980.0"
"28381393";"3000   ";"17300";"T001019";"GM0363";"2021JJ00";"    3195";"  3006.0"
"28537318";"3000   ";"17400";"T001019";"GM0363";"2021JJ00";"    3169";"  3127.0"
"28693243";"3000   ";"17500";"T001019";"GM0363";"2021JJ00";"    2011";"  3103.5"
"28849168";"3000   ";"17600";"T001019";"GM0363";"2021JJ00";"    2009";"  1956.5"
"29005093";"3000   ";"17700";"T001019";"GM0363";"2021JJ00";"    1927";"  1961.5"
"29161018";"3000   ";"17800";"T001019";"GM0363";"2021JJ00";"    1655";"  1865.0"
"29316943";"3000   ";"17900";"T001019";"GM0363";"2021JJ00";"    1479";"  1603.5"
"29472868";"3000   ";"18000";"T001019";"GM0363";"2021JJ00";"    1514";"  1429.5"
"29628793";"3000   ";"18100";"T001019";"GM0363";"2021JJ00";"    1264";"  1454.5"
"29784718";"3000   ";"18200";"T001019";"GM0363";"2021JJ00";"    1146";"  1214.5"
"29940643";"3000   ";"18300";"T001019";"GM0363";"2021JJ00";"     966";"  1090.5"
"30096568";"3000   ";"18400";"T001019";"GM0363";"2021JJ00";"     824";"   919.5"
"30252493";"3000   ";"18500";"T001019";"GM0363";"2021JJ00";"     719";"   774.5"
"30408418";"3000   ";"18600";"T001019";"GM0363";"2021JJ00";"     597";"   672.5"
"30564343";"3000   ";"18700";"T001019";"GM0363";"2021JJ00";"     484";"   549.5"
"30720268";"3000   ";"18800";"T001019";"GM0363";"2021JJ00";"     438";"   441.0"
"30876193";"3000   ";"18900";"T001019";"GM0363";"2021JJ00";"     363";"   405.0"
"31032118";"3000   ";"19000";"T001019";"GM0363";"2021JJ00";"     322";"   328.0"
"31188043";"3000   ";"19100";"T001019";"GM0363";"2021JJ00";"     225";"   289.5"
"31343968";"3000   ";"19200";"T001019";"GM0363";"2021JJ00";"     183";"   200.0"
"31499893";"3000   ";"19300";"T001019";"GM0363";"2021JJ00";"     127";"   160.5"
"31655818";"3000   ";"19400";"T001019";"GM0363";"2021JJ00";"      84";"   112.0"
"31811743";"3000   ";"22000";"T001019";"GM0363";"2021JJ00";"     196";"   234.0"
"31967668";"3000   ";"19500";"T001019";"GM0363";"2021JJ00";"      77";"    70.0"
"32123593";"3000   ";"19600";"T001019";"GM0363";"2021JJ00";"      42";"    67.0"
"32279518";"3000   ";"19700";"T001019";"GM0363";"2021JJ00";"      30";"    33.5"
"32435443";"3000   ";"19800";"T001019";"GM0363";"2021JJ00";"      19";"    25.0"
"32591368";"3000   ";"19900";"T001019";"GM0363";"2021JJ00";"      14";"    16.0"
"32747293";"3000   ";"19901";"T001019";"GM0363";"2021JJ00";"       8";"    10.5"
"32903218";"3000   ";"19902";"T001019";"GM0363";"2021JJ00";"       3";"     7.0"
"33059143";"3000   ";"19903";"T001019";"GM0363";"2021JJ00";"       3";"     3.0"
"33215068";"3000   ";"19904";"T001019";"GM0363";"2021JJ00";"       0";"     2.0"
"33370993";"3000   ";"19905";"T001019";"GM0363";"2021JJ00";"       0";"     0.0"
"33526918";"3000   ";"22300";"T001019";"GM0363";"2021JJ00";"       0";"     0.0"
"33682843";"4000   ";"10000";"T001019";"GM0363";"2021JJ00";"  439788";"442419.5"
"33838768";"4000   ";"10010";"T001019";"GM0363";"2021JJ00";"    4806";"  2499.5"
"33994693";"4000   ";"10100";"T001019";"GM0363";"2021JJ00";"    4533";"  4599.5"
"34150618";"4000   ";"10200";"T001019";"GM0363";"2021JJ00";"    4267";"  4304.5"
"34306543";"4000   ";"10300";"T001019";"GM0363";"2021JJ00";"    4100";"  4110.0"
"34462468";"4000   ";"10400";"T001019";"GM0363";"2021JJ00";"    3996";"  3986.0"
"34618393";"4000   ";"10500";"T001019";"GM0363";"2021JJ00";"    3829";"  3919.5"
"34774318";"4000   ";"10600";"T001019";"GM0363";"2021JJ00";"    3899";"  3776.5"
"34930243";"4000   ";"10700";"T001019";"GM0363";"2021JJ00";"    3733";"  3845.0"
"35086168";"4000   ";"10800";"T001019";"GM0363";"2021JJ00";"    3780";"  3702.0"
"35242093";"4000   ";"10900";"T001019";"GM0363";"2021JJ00";"    3873";"  3751.5"
"35398018";"4000   ";"11000";"T001019";"GM0363";"2021JJ00";"    3969";"  3849.5"
"35553943";"4000   ";"11100";"T001019";"GM0363";"2021JJ00";"    3889";"  3961.5"
"35709868";"4000   ";"11200";"T001019";"GM0363";"2021JJ00";"    3812";"  3865.5"
"35865793";"4000   ";"11300";"T001019";"GM0363";"2021JJ00";"    3750";"  3800.5"
"36021718";"4000   ";"11400";"T001019";"GM0363";"2021JJ00";"    3743";"  3743.5"
"36177643";"4000   ";"11500";"T001019";"GM0363";"2021JJ00";"    3713";"  3745.0"
"36333568";"4000   ";"11600";"T001019";"GM0363";"2021JJ00";"    3640";"  3728.0"
"36489493";"4000   ";"11700";"T001019";"GM0363";"2021JJ00";"    3732";"  3674.0"
"36645418";"4000   ";"11800";"T001019";"GM0363";"2021JJ00";"    4372";"  4226.0"
"36801343";"4000   ";"11900";"T001019";"GM0363";"2021JJ00";"    5437";"  5193.5"
"36957268";"4000   ";"12000";"T001019";"GM0363";"2021JJ00";"    6242";"  6077.5"
"37113193";"4000   ";"12100";"T001019";"GM0363";"2021JJ00";"    6655";"  6816.5"
"37269118";"4000   ";"12200";"T001019";"GM0363";"2021JJ00";"    7190";"  7208.5"
"37425043";"4000   ";"12300";"T001019";"GM0363";"2021JJ00";"    8087";"  7910.0"
"37580968";"4000   ";"12400";"T001019";"GM0363";"2021JJ00";"    8837";"  8698.0"
"37736893";"4000   ";"12500";"T001019";"GM0363";"2021JJ00";"    9369";"  9359.0"
"37892818";"4000   ";"12600";"T001019";"GM0363";"2021JJ00";"   10243";"  9714.0"
"38048743";"4000   ";"12700";"T001019";"GM0363";"2021JJ00";"   10552";" 10443.5"
"38204668";"4000   ";"12800";"T001019";"GM0363";"2021JJ00";"   10516";" 10637.0"
"38360593";"4000   ";"12900";"T001019";"GM0363";"2021JJ00";"   10495";" 10491.5"
"38516518";"4000   ";"13000";"T001019";"GM0363";"2021JJ00";"   10104";" 10381.5"
"38672443";"4000   ";"13100";"T001019";"GM0363";"2021JJ00";"    9534";"  9886.5"
"38828368";"4000   ";"13200";"T001019";"GM0363";"2021JJ00";"    9090";"  9324.5"
"38984293";"4000   ";"13300";"T001019";"GM0363";"2021JJ00";"    8391";"  8905.5"
"39140218";"4000   ";"13400";"T001019";"GM0363";"2021JJ00";"    8304";"  8142.5"
"39296143";"4000   ";"13500";"T001019";"GM0363";"2021JJ00";"    7570";"  8062.5"
"39452068";"4000   ";"13600";"T001019";"GM0363";"2021JJ00";"    7064";"  7387.0"
"39607993";"4000   ";"13700";"T001019";"GM0363";"2021JJ00";"    6791";"  6887.0"
"39763918";"4000   ";"13800";"T001019";"GM0363";"2021JJ00";"    6478";"  6658.0"
"39919843";"4000   ";"13900";"T001019";"GM0363";"2021JJ00";"    6173";"  6379.0"
"40075768";"4000   ";"14000";"T001019";"GM0363";"2021JJ00";"    6095";"  6053.0"
"40231693";"4000   ";"14100";"T001019";"GM0363";"2021JJ00";"    5637";"  6001.0"
"40387618";"4000   ";"14200";"T001019";"GM0363";"2021JJ00";"    5579";"  5560.5"
"40543543";"4000   ";"14300";"T001019";"GM0363";"2021JJ00";"    5601";"  5523.0"
"40699468";"4000   ";"14400";"T001019";"GM0363";"2021JJ00";"    5312";"  5538.5"
"40855393";"4000   ";"14500";"T001019";"GM0363";"2021JJ00";"    5197";"  5268.0"
"41011318";"4000   ";"14600";"T001019";"GM0363";"2021JJ00";"    5304";"  5156.5"
"41167243";"4000   ";"14700";"T001019";"GM0363";"2021JJ00";"    5367";"  5261.5"
"41323168";"4000   ";"14800";"T001019";"GM0363";"2021JJ00";"    5406";"  5331.5"
"41479093";"4000   ";"14900";"T001019";"GM0363";"2021JJ00";"    5712";"  5361.5"
"41635018";"4000   ";"15000";"T001019";"GM0363";"2021JJ00";"    5641";"  5677.0"
"41790943";"4000   ";"15100";"T001019";"GM0363";"2021JJ00";"    5467";"  5614.5"
"41946868";"4000   ";"15200";"T001019";"GM0363";"2021JJ00";"    5295";"  5432.0"
"42102793";"4000   ";"15300";"T001019";"GM0363";"2021JJ00";"    5151";"  5257.5"
"42258718";"4000   ";"15400";"T001019";"GM0363";"2021JJ00";"    5220";"  5116.0"
"42414643";"4000   ";"15500";"T001019";"GM0363";"2021JJ00";"    5145";"  5206.0"
"42570568";"4000   ";"15600";"T001019";"GM0363";"2021JJ00";"    5386";"  5102.5"
"42726493";"4000   ";"15700";"T001019";"GM0363";"2021JJ00";"    5128";"  5354.5"
"42882418";"4000   ";"15800";"T001019";"GM0363";"2021JJ00";"    5165";"  5096.0"
"43038343";"4000   ";"15900";"T001019";"GM0363";"2021JJ00";"    4860";"  5126.0"
"43194268";"4000   ";"16000";"T001019";"GM0363";"2021JJ00";"    5008";"  4825.5"
"43350193";"4000   ";"16100";"T001019";"GM0363";"2021JJ00";"    4655";"  4972.0"
"43506118";"4000   ";"16200";"T001019";"GM0363";"2021JJ00";"    4701";"  4613.5"
"43662043";"4000   ";"16300";"T001019";"GM0363";"2021JJ00";"    4391";"  4652.0"
"43817968";"4000   ";"16400";"T001019";"GM0363";"2021JJ00";"    4235";"  4344.0"
"43973893";"4000   ";"16500";"T001019";"GM0363";"2021JJ00";"    3979";"  4188.5"
"44129818";"4000   ";"16600";"T001019";"GM0363";"2021JJ00";"    3913";"  3941.0"
"44285743";"4000   ";"16700";"T001019";"GM0363";"2021JJ00";"    3664";"  3862.0"
"44441668";"4000   ";"16800";"T001019";"GM0363";"2021JJ00";"    3776";"  3621.5"
"44597593";"4000   ";"16900";"T001019";"GM0363";"2021JJ00";"    3426";"  3734.0"
"44753518";"4000   ";"17000";"T001019";"GM0363";"2021JJ00";"    3445";"  3387.0"
"44909443";"4000   ";"17100";"T001019";"GM0363";"2021JJ00";"    3269";"  3409.0"
"45065368";"4000   ";"17200";"T001019";"GM0363";"2021JJ00";"    3281";"  3221.5"
"45221293";"4000   ";"17300";"T001019";"GM0363";"2021JJ00";"    3317";"  3238.5"
"45377218";"4000   ";"17400";"T001019";"GM0363";"2021JJ00";"    3434";"  3277.5"
"45533143";"4000   ";"17500";"T001019";"GM0363";"2021JJ00";"    2247";"  3377.0"
"45689068";"4000   ";"17600";"T001019";"GM0363";"2021JJ00";"    2347";"  2205.5"
"45844993";"4000   ";"17700";"T001019";"GM0363";"2021JJ00";"    2108";"  2297.5"
"46000918";"4000   ";"17800";"T001019";"GM0363";"2021JJ00";"    1937";"  2059.0"
"46156843";"4000   ";"17900";"T001019";"GM0363";"2021JJ00";"    1781";"  1902.5"
"46312768";"4000   ";"18000";"T001019";"GM0363";"2021JJ00";"    1807";"  1738.5"
