"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"18681440";"T001038";"70900";"2012657";"2013356";"GM0344";"2021JJ00";"    5089"
"20638070";"T001038";"71000";"1012600";"2013356";"GM0344";"2021JJ00";""
"20705540";"T001038";"71000";"2012655";"2013356";"GM0344";"2021JJ00";"    1569"
"20739275";"T001038";"71000";"2012657";"2013356";"GM0344";"2021JJ00";"    5225"
"22695905";"T001038";"71100";"1012600";"2013356";"GM0344";"2021JJ00";""
"22763375";"T001038";"71100";"2012655";"2013356";"GM0344";"2021JJ00";"    1210"
"22797110";"T001038";"71100";"2012657";"2013356";"GM0344";"2021JJ00";"    4781"
"24753740";"T001038";"71200";"1012600";"2013356";"GM0344";"2021JJ00";""
"24821210";"T001038";"71200";"2012655";"2013356";"GM0344";"2021JJ00";"     878"
"24854945";"T001038";"71200";"2012657";"2013356";"GM0344";"2021JJ00";"    3963"
"26811575";"T001038";"71300";"1012600";"2013356";"GM0344";"2021JJ00";""
"26879045";"T001038";"71300";"2012655";"2013356";"GM0344";"2021JJ00";"     668"
"26912780";"T001038";"71300";"2012657";"2013356";"GM0344";"2021JJ00";"    2681"
"28869410";"T001038";"71400";"1012600";"2013356";"GM0344";"2021JJ00";""
"28936880";"T001038";"71400";"2012655";"2013356";"GM0344";"2021JJ00";"     627"
"28970615";"T001038";"71400";"2012657";"2013356";"GM0344";"2021JJ00";"    1723"
"30927245";"T001038";"71500";"1012600";"2013356";"GM0344";"2021JJ00";""
"30994715";"T001038";"71500";"2012655";"2013356";"GM0344";"2021JJ00";"     588"
"31028450";"T001038";"71500";"2012657";"2013356";"GM0344";"2021JJ00";"    1324"
"32985080";"T001038";"71600";"1012600";"2013356";"GM0344";"2021JJ00";""
"33052550";"T001038";"71600";"2012655";"2013356";"GM0344";"2021JJ00";"     366"
"33086285";"T001038";"71600";"2012657";"2013356";"GM0344";"2021JJ00";"    1040"
"35042915";"T001038";"71700";"1012600";"2013356";"GM0344";"2021JJ00";""
"35110385";"T001038";"71700";"2012655";"2013356";"GM0344";"2021JJ00";"     328"
"35144120";"T001038";"71700";"2012657";"2013356";"GM0344";"2021JJ00";"     825"
"37100750";"T001038";"71800";"1012600";"2013356";"GM0344";"2021JJ00";""
"37168220";"T001038";"71800";"2012655";"2013356";"GM0344";"2021JJ00";"     142"
"37201955";"T001038";"71800";"2012657";"2013356";"GM0344";"2021JJ00";"     254"
"39158585";"T001038";"71900";"1012600";"2013356";"GM0344";"2021JJ00";""
"39226055";"T001038";"71900";"2012655";"2013356";"GM0344";"2021JJ00";"      54"
"39259790";"T001038";"71900";"2012657";"2013356";"GM0344";"2021JJ00";"      62"
"41216420";"T001038";"22000";"1012600";"2013356";"GM0344";"2021JJ00";""
"41283890";"T001038";"22000";"2012655";"2013356";"GM0344";"2021JJ00";"      15"
"41317625";"T001038";"22000";"2012657";"2013356";"GM0344";"2021JJ00";"      11"
"43274255";"3000   ";"10000";"1012600";"2013356";"GM0344";"2021JJ00";""
"43341725";"3000   ";"10000";"2012655";"2013356";"GM0344";"2021JJ00";"   10736"
"43375460";"3000   ";"10000";"2012657";"2013356";"GM0344";"2021JJ00";"   23153"
"45332090";"3000   ";"70100";"1012600";"2013356";"GM0344";"2021JJ00";""
"45399560";"3000   ";"70100";"2012655";"2013356";"GM0344";"2021JJ00";"     151"
"45433295";"3000   ";"70100";"2012657";"2013356";"GM0344";"2021JJ00";"     203"
"47389925";"3000   ";"70200";"1012600";"2013356";"GM0344";"2021JJ00";""
"47457395";"3000   ";"70200";"2012655";"2013356";"GM0344";"2021JJ00";"     263"
"47491130";"3000   ";"70200";"2012657";"2013356";"GM0344";"2021JJ00";"     458"
"49447760";"3000   ";"70300";"1012600";"2013356";"GM0344";"2021JJ00";""
"49515230";"3000   ";"70300";"2012655";"2013356";"GM0344";"2021JJ00";"     251"
"49548965";"3000   ";"70300";"2012657";"2013356";"GM0344";"2021JJ00";"     425"
"51505595";"3000   ";"70400";"1012600";"2013356";"GM0344";"2021JJ00";""
"51573065";"3000   ";"70400";"2012655";"2013356";"GM0344";"2021JJ00";"     326"
"51606800";"3000   ";"70400";"2012657";"2013356";"GM0344";"2021JJ00";"     492"
"53563430";"3000   ";"70500";"1012600";"2013356";"GM0344";"2021JJ00";""
"53630900";"3000   ";"70500";"2012655";"2013356";"GM0344";"2021JJ00";"    1104"
"53664635";"3000   ";"70500";"2012657";"2013356";"GM0344";"2021JJ00";"     988"
"55621265";"3000   ";"70600";"1012600";"2013356";"GM0344";"2021JJ00";""
"55688735";"3000   ";"70600";"2012655";"2013356";"GM0344";"2021JJ00";"    1907"
"55722470";"3000   ";"70600";"2012657";"2013356";"GM0344";"2021JJ00";"    1688"
"57679100";"3000   ";"70700";"1012600";"2013356";"GM0344";"2021JJ00";""
"57746570";"3000   ";"70700";"2012655";"2013356";"GM0344";"2021JJ00";"    1658"
"57780305";"3000   ";"70700";"2012657";"2013356";"GM0344";"2021JJ00";"    2475"
"59736935";"3000   ";"70800";"1012600";"2013356";"GM0344";"2021JJ00";""
"59804405";"3000   ";"70800";"2012655";"2013356";"GM0344";"2021JJ00";"    1244"
"59838140";"3000   ";"70800";"2012657";"2013356";"GM0344";"2021JJ00";"    2537"
"61794770";"3000   ";"70900";"1012600";"2013356";"GM0344";"2021JJ00";""
"61862240";"3000   ";"70900";"2012655";"2013356";"GM0344";"2021JJ00";"     891"
"61895975";"3000   ";"70900";"2012657";"2013356";"GM0344";"2021JJ00";"    2526"
"63852605";"3000   ";"71000";"1012600";"2013356";"GM0344";"2021JJ00";""
"63920075";"3000   ";"71000";"2012655";"2013356";"GM0344";"2021JJ00";"     715"
"63953810";"3000   ";"71000";"2012657";"2013356";"GM0344";"2021JJ00";"    2663"
"65910440";"3000   ";"71100";"1012600";"2013356";"GM0344";"2021JJ00";""
"65977910";"3000   ";"71100";"2012655";"2013356";"GM0344";"2021JJ00";"     570"
"66011645";"3000   ";"71100";"2012657";"2013356";"GM0344";"2021JJ00";"    2609"
"67968275";"3000   ";"71200";"1012600";"2013356";"GM0344";"2021JJ00";""
"68035745";"3000   ";"71200";"2012655";"2013356";"GM0344";"2021JJ00";"     420"
"68069480";"3000   ";"71200";"2012657";"2013356";"GM0344";"2021JJ00";"    2207"
"70026110";"3000   ";"71300";"1012600";"2013356";"GM0344";"2021JJ00";""
"70093580";"3000   ";"71300";"2012655";"2013356";"GM0344";"2021JJ00";"     294"
"70127315";"3000   ";"71300";"2012657";"2013356";"GM0344";"2021JJ00";"    1376"
"72083945";"3000   ";"71400";"1012600";"2013356";"GM0344";"2021JJ00";""
"72151415";"3000   ";"71400";"2012655";"2013356";"GM0344";"2021JJ00";"     280"
"72185150";"3000   ";"71400";"2012657";"2013356";"GM0344";"2021JJ00";"     767"
"74141780";"3000   ";"71500";"1012600";"2013356";"GM0344";"2021JJ00";""
"74209250";"3000   ";"71500";"2012655";"2013356";"GM0344";"2021JJ00";"     247"
"74242985";"3000   ";"71500";"2012657";"2013356";"GM0344";"2021JJ00";"     622"
"76199615";"3000   ";"71600";"1012600";"2013356";"GM0344";"2021JJ00";""
"76267085";"3000   ";"71600";"2012655";"2013356";"GM0344";"2021JJ00";"     160"
"76300820";"3000   ";"71600";"2012657";"2013356";"GM0344";"2021JJ00";"     534"
"78257450";"3000   ";"71700";"1012600";"2013356";"GM0344";"2021JJ00";""
"78324920";"3000   ";"71700";"2012655";"2013356";"GM0344";"2021JJ00";"     174"
"78358655";"3000   ";"71700";"2012657";"2013356";"GM0344";"2021JJ00";"     430"
"80315285";"3000   ";"71800";"1012600";"2013356";"GM0344";"2021JJ00";""
"80382755";"3000   ";"71800";"2012655";"2013356";"GM0344";"2021JJ00";"      57"
"80416490";"3000   ";"71800";"2012657";"2013356";"GM0344";"2021JJ00";"     125"
"82373120";"3000   ";"71900";"1012600";"2013356";"GM0344";"2021JJ00";""
"82440590";"3000   ";"71900";"2012655";"2013356";"GM0344";"2021JJ00";"      20"
"82474325";"3000   ";"71900";"2012657";"2013356";"GM0344";"2021JJ00";"      25"
"84430955";"3000   ";"22000";"1012600";"2013356";"GM0344";"2021JJ00";""
"84498425";"3000   ";"22000";"2012655";"2013356";"GM0344";"2021JJ00";"       4"
"84532160";"3000   ";"22000";"2012657";"2013356";"GM0344";"2021JJ00";"       3"
"86488790";"4000   ";"10000";"1012600";"2013356";"GM0344";"2021JJ00";""
"86556260";"4000   ";"10000";"2012655";"2013356";"GM0344";"2021JJ00";"   12864"
"86589995";"4000   ";"10000";"2012657";"2013356";"GM0344";"2021JJ00";"   22549"
"88546625";"4000   ";"70100";"1012600";"2013356";"GM0344";"2021JJ00";""
"88614095";"4000   ";"70100";"2012655";"2013356";"GM0344";"2021JJ00";"     153"
"88647830";"4000   ";"70100";"2012657";"2013356";"GM0344";"2021JJ00";"     183"
"90604460";"4000   ";"70200";"1012600";"2013356";"GM0344";"2021JJ00";""
"90671930";"4000   ";"70200";"2012655";"2013356";"GM0344";"2021JJ00";"     246"
"90705665";"4000   ";"70200";"2012657";"2013356";"GM0344";"2021JJ00";"     422"
"92662295";"4000   ";"70300";"1012600";"2013356";"GM0344";"2021JJ00";""
"92729765";"4000   ";"70300";"2012655";"2013356";"GM0344";"2021JJ00";"     234"
"92763500";"4000   ";"70300";"2012657";"2013356";"GM0344";"2021JJ00";"     387"
"94720130";"4000   ";"70400";"1012600";"2013356";"GM0344";"2021JJ00";""
"94787600";"4000   ";"70400";"2012655";"2013356";"GM0344";"2021JJ00";"     438"
"94821335";"4000   ";"70400";"2012657";"2013356";"GM0344";"2021JJ00";"     436"
"96777965";"4000   ";"70500";"1012600";"2013356";"GM0344";"2021JJ00";""
"96845435";"4000   ";"70500";"2012655";"2013356";"GM0344";"2021JJ00";"    1639"
"96879170";"4000   ";"70500";"2012657";"2013356";"GM0344";"2021JJ00";"     940"
"98835800";"4000   ";"70600";"1012600";"2013356";"GM0344";"2021JJ00";""
"98903270";"4000   ";"70600";"2012655";"2013356";"GM0344";"2021JJ00";"    2305"
"98937005";"4000   ";"70600";"2012657";"2013356";"GM0344";"2021JJ00";"    1877"
"100893635";"4000   ";"70700";"1012600";"2013356";"GM0344";"2021JJ00";""
"100961105";"4000   ";"70700";"2012655";"2013356";"GM0344";"2021JJ00";"    1911"
"100994840";"4000   ";"70700";"2012657";"2013356";"GM0344";"2021JJ00";"    2567"
"102951470";"4000   ";"70800";"1012600";"2013356";"GM0344";"2021JJ00";""
"103018940";"4000   ";"70800";"2012655";"2013356";"GM0344";"2021JJ00";"    1371"
"103052675";"4000   ";"70800";"2012657";"2013356";"GM0344";"2021JJ00";"    2646"
"105009305";"4000   ";"70900";"1012600";"2013356";"GM0344";"2021JJ00";""
"105076775";"4000   ";"70900";"2012655";"2013356";"GM0344";"2021JJ00";"    1063"
"105110510";"4000   ";"70900";"2012657";"2013356";"GM0344";"2021JJ00";"    2563"
"107067140";"4000   ";"71000";"1012600";"2013356";"GM0344";"2021JJ00";""
"107134610";"4000   ";"71000";"2012655";"2013356";"GM0344";"2021JJ00";"     854"
"107168345";"4000   ";"71000";"2012657";"2013356";"GM0344";"2021JJ00";"    2562"
"109124975";"4000   ";"71100";"1012600";"2013356";"GM0344";"2021JJ00";""
"109192445";"4000   ";"71100";"2012655";"2013356";"GM0344";"2021JJ00";"     640"
"109226180";"4000   ";"71100";"2012657";"2013356";"GM0344";"2021JJ00";"    2172"
"111182810";"4000   ";"71200";"1012600";"2013356";"GM0344";"2021JJ00";""
"111250280";"4000   ";"71200";"2012655";"2013356";"GM0344";"2021JJ00";"     458"
"111284015";"4000   ";"71200";"2012657";"2013356";"GM0344";"2021JJ00";"    1756"
"113240645";"4000   ";"71300";"1012600";"2013356";"GM0344";"2021JJ00";""
"113308115";"4000   ";"71300";"2012655";"2013356";"GM0344";"2021JJ00";"     374"
"113341850";"4000   ";"71300";"2012657";"2013356";"GM0344";"2021JJ00";"    1305"
"115298480";"4000   ";"71400";"1012600";"2013356";"GM0344";"2021JJ00";""
"115365950";"4000   ";"71400";"2012655";"2013356";"GM0344";"2021JJ00";"     347"
"115399685";"4000   ";"71400";"2012657";"2013356";"GM0344";"2021JJ00";"     956"
"117356315";"4000   ";"71500";"1012600";"2013356";"GM0344";"2021JJ00";""
"117423785";"4000   ";"71500";"2012655";"2013356";"GM0344";"2021JJ00";"     341"
"117457520";"4000   ";"71500";"2012657";"2013356";"GM0344";"2021JJ00";"     702"
"119414150";"4000   ";"71600";"1012600";"2013356";"GM0344";"2021JJ00";""
"119481620";"4000   ";"71600";"2012655";"2013356";"GM0344";"2021JJ00";"     206"
"119515355";"4000   ";"71600";"2012657";"2013356";"GM0344";"2021JJ00";"     506"
"121471985";"4000   ";"71700";"1012600";"2013356";"GM0344";"2021JJ00";""
"121539455";"4000   ";"71700";"2012655";"2013356";"GM0344";"2021JJ00";"     154"
"121573190";"4000   ";"71700";"2012657";"2013356";"GM0344";"2021JJ00";"     395"
"123529820";"4000   ";"71800";"1012600";"2013356";"GM0344";"2021JJ00";""
"123597290";"4000   ";"71800";"2012655";"2013356";"GM0344";"2021JJ00";"      85"
"123631025";"4000   ";"71800";"2012657";"2013356";"GM0344";"2021JJ00";"     129"
"125587655";"4000   ";"71900";"1012600";"2013356";"GM0344";"2021JJ00";""
"125655125";"4000   ";"71900";"2012655";"2013356";"GM0344";"2021JJ00";"      34"
"125688860";"4000   ";"71900";"2012657";"2013356";"GM0344";"2021JJ00";"      37"
"127645490";"4000   ";"22000";"1012600";"2013356";"GM0344";"2021JJ00";""
"127712960";"4000   ";"22000";"2012655";"2013356";"GM0344";"2021JJ00";"      11"
"127746695";"4000   ";"22000";"2012657";"2013356";"GM0344";"2021JJ00";"       8"
