"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"7043048";"T001038";"14400";"T001019";"GM0344";"2021JJ00";"    4459";"  4500.0"
"7198973";"T001038";"14500";"T001019";"GM0344";"2021JJ00";"    4463";"  4413.0"
"7354898";"T001038";"14600";"T001019";"GM0344";"2021JJ00";"    4444";"  4440.5"
"7510823";"T001038";"14700";"T001019";"GM0344";"2021JJ00";"    4465";"  4408.0"
"7666748";"T001038";"14800";"T001019";"GM0344";"2021JJ00";"    4682";"  4442.5"
"7822673";"T001038";"14900";"T001019";"GM0344";"2021JJ00";"    4702";"  4645.5"
"7978598";"T001038";"15000";"T001019";"GM0344";"2021JJ00";"    4664";"  4671.0"
"8134523";"T001038";"15100";"T001019";"GM0344";"2021JJ00";"    4666";"  4641.5"
"8290448";"T001038";"15200";"T001019";"GM0344";"2021JJ00";"    4239";"  4629.0"
"8446373";"T001038";"15300";"T001019";"GM0344";"2021JJ00";"    3872";"  4211.5"
"8602298";"T001038";"15400";"T001019";"GM0344";"2021JJ00";"    3892";"  3845.5"
"8758223";"T001038";"15500";"T001019";"GM0344";"2021JJ00";"    3704";"  3882.0"
"8914148";"T001038";"15600";"T001019";"GM0344";"2021JJ00";"    3688";"  3667.5"
"9070073";"T001038";"15700";"T001019";"GM0344";"2021JJ00";"    3629";"  3656.5"
"9225998";"T001038";"15800";"T001019";"GM0344";"2021JJ00";"    3471";"  3600.0"
"9381923";"T001038";"15900";"T001019";"GM0344";"2021JJ00";"    3406";"  3442.5"
"9537848";"T001038";"16000";"T001019";"GM0344";"2021JJ00";"    3175";"  3381.5"
"9693773";"T001038";"16100";"T001019";"GM0344";"2021JJ00";"    3080";"  3154.0"
"9849698";"T001038";"16200";"T001019";"GM0344";"2021JJ00";"    3007";"  3067.0"
"10005623";"T001038";"16300";"T001019";"GM0344";"2021JJ00";"    2770";"  2975.0"
"10161548";"T001038";"16400";"T001019";"GM0344";"2021JJ00";"    2651";"  2740.0"
"10317473";"T001038";"16500";"T001019";"GM0344";"2021JJ00";"    2537";"  2623.0"
"10473398";"T001038";"16600";"T001019";"GM0344";"2021JJ00";"    2431";"  2512.5"
"10629323";"T001038";"16700";"T001019";"GM0344";"2021JJ00";"    2331";"  2397.5"
"10785248";"T001038";"16800";"T001019";"GM0344";"2021JJ00";"    2299";"  2298.5"
"10941173";"T001038";"16900";"T001019";"GM0344";"2021JJ00";"    2108";"  2274.0"
"11097098";"T001038";"17000";"T001019";"GM0344";"2021JJ00";"    2127";"  2079.5"
"11253023";"T001038";"17100";"T001019";"GM0344";"2021JJ00";"    2021";"  2095.5"
"11408948";"T001038";"17200";"T001019";"GM0344";"2021JJ00";"    2004";"  1992.0"
"11564873";"T001038";"17300";"T001019";"GM0344";"2021JJ00";"    2042";"  1977.5"
"11720798";"T001038";"17400";"T001019";"GM0344";"2021JJ00";"    2159";"  2014.5"
"11876723";"T001038";"17500";"T001019";"GM0344";"2021JJ00";"    1299";"  2120.5"
"12032648";"T001038";"17600";"T001019";"GM0344";"2021JJ00";"    1479";"  1281.0"
"12188573";"T001038";"17700";"T001019";"GM0344";"2021JJ00";"    1336";"  1452.0"
"12344498";"T001038";"17800";"T001019";"GM0344";"2021JJ00";"    1273";"  1304.0"
"12500423";"T001038";"17900";"T001019";"GM0344";"2021JJ00";"    1117";"  1241.5"
"12656348";"T001038";"18000";"T001019";"GM0344";"2021JJ00";"    1263";"  1093.5"
"12812273";"T001038";"18100";"T001019";"GM0344";"2021JJ00";"    1081";"  1234.0"
"12968198";"T001038";"18200";"T001019";"GM0344";"2021JJ00";"     991";"  1053.0"
"13124123";"T001038";"18300";"T001019";"GM0344";"2021JJ00";"     884";"   957.0"
"13280048";"T001038";"18400";"T001019";"GM0344";"2021JJ00";"     826";"   857.0"
"13435973";"T001038";"18500";"T001019";"GM0344";"2021JJ00";"     733";"   781.5"
"13591898";"T001038";"18600";"T001019";"GM0344";"2021JJ00";"     593";"   691.5"
"13747823";"T001038";"18700";"T001019";"GM0344";"2021JJ00";"     533";"   560.5"
"13903748";"T001038";"18800";"T001019";"GM0344";"2021JJ00";"     508";"   499.5"
"14059673";"T001038";"18900";"T001019";"GM0344";"2021JJ00";"     414";"   475.5"
"14215598";"T001038";"19000";"T001019";"GM0344";"2021JJ00";"     345";"   374.5"
"14371523";"T001038";"19100";"T001019";"GM0344";"2021JJ00";"     272";"   321.0"
"14527448";"T001038";"19200";"T001019";"GM0344";"2021JJ00";"     247";"   246.0"
"14683373";"T001038";"19300";"T001019";"GM0344";"2021JJ00";"     178";"   221.0"
"14839298";"T001038";"19400";"T001019";"GM0344";"2021JJ00";"     145";"   151.5"
"14995223";"T001038";"22000";"T001019";"GM0344";"2021JJ00";"     339";"   414.0"
"15151148";"T001038";"19500";"T001019";"GM0344";"2021JJ00";"     101";"   127.5"
"15307073";"T001038";"19600";"T001019";"GM0344";"2021JJ00";"      90";"    87.0"
"15462998";"T001038";"19700";"T001019";"GM0344";"2021JJ00";"      46";"    74.0"
"15618923";"T001038";"19800";"T001019";"GM0344";"2021JJ00";"      38";"    38.0"
"15774848";"T001038";"19900";"T001019";"GM0344";"2021JJ00";"      29";"    32.5"
"15930773";"T001038";"19901";"T001019";"GM0344";"2021JJ00";"      18";"    24.0"
"16086698";"T001038";"19902";"T001019";"GM0344";"2021JJ00";"      10";"    16.0"
"16242623";"T001038";"19903";"T001019";"GM0344";"2021JJ00";"       5";"     9.0"
"16398548";"T001038";"19904";"T001019";"GM0344";"2021JJ00";"       1";"     4.5"
"16554473";"T001038";"19905";"T001019";"GM0344";"2021JJ00";"       1";"     1.0"
"16710398";"T001038";"22300";"T001019";"GM0344";"2021JJ00";"       0";"     0.5"
"16866323";"3000   ";"10000";"T001019";"GM0344";"2021JJ00";"  176554";"176999.5"
"17022248";"3000   ";"10010";"T001019";"GM0344";"2021JJ00";"    2409";"  1230.0"
"17178173";"3000   ";"10100";"T001019";"GM0344";"2021JJ00";"    2257";"  2328.0"
"17334098";"3000   ";"10200";"T001019";"GM0344";"2021JJ00";"    2291";"  2185.0"
"17490023";"3000   ";"10300";"T001019";"GM0344";"2021JJ00";"    2016";"  2227.5"
"17645948";"3000   ";"10400";"T001019";"GM0344";"2021JJ00";"    2047";"  1978.5"
"17801873";"3000   ";"10500";"T001019";"GM0344";"2021JJ00";"    2005";"  2015.0"
"17957798";"3000   ";"10600";"T001019";"GM0344";"2021JJ00";"    2015";"  1982.0"
"18113723";"3000   ";"10700";"T001019";"GM0344";"2021JJ00";"    2010";"  1993.5"
"18269648";"3000   ";"10800";"T001019";"GM0344";"2021JJ00";"    2077";"  1988.0"
"18425573";"3000   ";"10900";"T001019";"GM0344";"2021JJ00";"    2000";"  2061.0"
"18581498";"3000   ";"11000";"T001019";"GM0344";"2021JJ00";"    1990";"  1982.0"
"18737423";"3000   ";"11100";"T001019";"GM0344";"2021JJ00";"    1918";"  1974.0"
"18893348";"3000   ";"11200";"T001019";"GM0344";"2021JJ00";"    1925";"  1907.0"
"19049273";"3000   ";"11300";"T001019";"GM0344";"2021JJ00";"    1893";"  1917.5"
"19205198";"3000   ";"11400";"T001019";"GM0344";"2021JJ00";"    1855";"  1882.5"
"19361123";"3000   ";"11500";"T001019";"GM0344";"2021JJ00";"    1831";"  1848.5"
"19517048";"3000   ";"11600";"T001019";"GM0344";"2021JJ00";"    1729";"  1827.5"
"19672973";"3000   ";"11700";"T001019";"GM0344";"2021JJ00";"    1762";"  1742.0"
"19828898";"3000   ";"11800";"T001019";"GM0344";"2021JJ00";"    1832";"  1835.5"
"19984823";"3000   ";"11900";"T001019";"GM0344";"2021JJ00";"    2102";"  1978.0"
"20140748";"3000   ";"12000";"T001019";"GM0344";"2021JJ00";"    2401";"  2300.0"
"20296673";"3000   ";"12100";"T001019";"GM0344";"2021JJ00";"    2635";"  2605.5"
"20452598";"3000   ";"12200";"T001019";"GM0344";"2021JJ00";"    2977";"  2801.0"
"20608523";"3000   ";"12300";"T001019";"GM0344";"2021JJ00";"    3210";"  3149.0"
"20764448";"3000   ";"12400";"T001019";"GM0344";"2021JJ00";"    3541";"  3391.5"
"20920373";"3000   ";"12500";"T001019";"GM0344";"2021JJ00";"    3692";"  3700.0"
"21076298";"3000   ";"12600";"T001019";"GM0344";"2021JJ00";"    4044";"  3775.5"
"21232223";"3000   ";"12700";"T001019";"GM0344";"2021JJ00";"    4224";"  4063.5"
"21388148";"3000   ";"12800";"T001019";"GM0344";"2021JJ00";"    4200";"  4209.0"
"21544073";"3000   ";"12900";"T001019";"GM0344";"2021JJ00";"    4080";"  4166.0"
"21699998";"3000   ";"13000";"T001019";"GM0344";"2021JJ00";"    4071";"  4007.0"
"21855923";"3000   ";"13100";"T001019";"GM0344";"2021JJ00";"    3896";"  3987.5"
"22011848";"3000   ";"13200";"T001019";"GM0344";"2021JJ00";"    3771";"  3816.5"
"22167773";"3000   ";"13300";"T001019";"GM0344";"2021JJ00";"    3596";"  3702.5"
"22323698";"3000   ";"13400";"T001019";"GM0344";"2021JJ00";"    3320";"  3497.0"
"22479623";"3000   ";"13500";"T001019";"GM0344";"2021JJ00";"    3093";"  3236.0"
"22635548";"3000   ";"13600";"T001019";"GM0344";"2021JJ00";"    3029";"  3022.0"
"22791473";"3000   ";"13700";"T001019";"GM0344";"2021JJ00";"    2825";"  2977.0"
"22947398";"3000   ";"13800";"T001019";"GM0344";"2021JJ00";"    2667";"  2768.5"
"23103323";"3000   ";"13900";"T001019";"GM0344";"2021JJ00";"    2718";"  2610.0"
"23259248";"3000   ";"14000";"T001019";"GM0344";"2021JJ00";"    2708";"  2678.0"
"23415173";"3000   ";"14100";"T001019";"GM0344";"2021JJ00";"    2443";"  2663.5"
"23571098";"3000   ";"14200";"T001019";"GM0344";"2021JJ00";"    2450";"  2399.5"
"23727023";"3000   ";"14300";"T001019";"GM0344";"2021JJ00";"    2251";"  2412.5"
"23882948";"3000   ";"14400";"T001019";"GM0344";"2021JJ00";"    2263";"  2214.5"
"24038873";"3000   ";"14500";"T001019";"GM0344";"2021JJ00";"    2273";"  2239.5"
"24194798";"3000   ";"14600";"T001019";"GM0344";"2021JJ00";"    2281";"  2265.0"
"24350723";"3000   ";"14700";"T001019";"GM0344";"2021JJ00";"    2271";"  2253.0"
"24506648";"3000   ";"14800";"T001019";"GM0344";"2021JJ00";"    2424";"  2266.0"
"24662573";"3000   ";"14900";"T001019";"GM0344";"2021JJ00";"    2486";"  2401.0"
"24818498";"3000   ";"15000";"T001019";"GM0344";"2021JJ00";"    2392";"  2471.0"
"24974423";"3000   ";"15100";"T001019";"GM0344";"2021JJ00";"    2426";"  2377.0"
"25130348";"3000   ";"15200";"T001019";"GM0344";"2021JJ00";"    2183";"  2408.0"
"25286273";"3000   ";"15300";"T001019";"GM0344";"2021JJ00";"    2039";"  2163.5"
"25442198";"3000   ";"15400";"T001019";"GM0344";"2021JJ00";"    2032";"  2022.5"
"25598123";"3000   ";"15500";"T001019";"GM0344";"2021JJ00";"    1925";"  2024.5"
"25754048";"3000   ";"15600";"T001019";"GM0344";"2021JJ00";"    1905";"  1904.5"
"25909973";"3000   ";"15700";"T001019";"GM0344";"2021JJ00";"    1841";"  1888.0"
"26065898";"3000   ";"15800";"T001019";"GM0344";"2021JJ00";"    1759";"  1829.0"
"26221823";"3000   ";"15900";"T001019";"GM0344";"2021JJ00";"    1758";"  1750.5"
"26377748";"3000   ";"16000";"T001019";"GM0344";"2021JJ00";"    1607";"  1742.5"
"26533673";"3000   ";"16100";"T001019";"GM0344";"2021JJ00";"    1506";"  1592.5"
"26689598";"3000   ";"16200";"T001019";"GM0344";"2021JJ00";"    1534";"  1497.5"
"26845523";"3000   ";"16300";"T001019";"GM0344";"2021JJ00";"    1408";"  1514.5"
"27001448";"3000   ";"16400";"T001019";"GM0344";"2021JJ00";"    1312";"  1393.0"
"27157373";"3000   ";"16500";"T001019";"GM0344";"2021JJ00";"    1239";"  1289.5"
"27313298";"3000   ";"16600";"T001019";"GM0344";"2021JJ00";"    1196";"  1227.0"
"27469223";"3000   ";"16700";"T001019";"GM0344";"2021JJ00";"    1119";"  1182.0"
"27625148";"3000   ";"16800";"T001019";"GM0344";"2021JJ00";"    1107";"  1102.0"
"27781073";"3000   ";"16900";"T001019";"GM0344";"2021JJ00";"    1030";"  1089.5"
"27936998";"3000   ";"17000";"T001019";"GM0344";"2021JJ00";"    1043";"  1015.0"
"28092923";"3000   ";"17100";"T001019";"GM0344";"2021JJ00";"     994";"  1023.0"
"28248848";"3000   ";"17200";"T001019";"GM0344";"2021JJ00";"     929";"   975.0"
"28404773";"3000   ";"17300";"T001019";"GM0344";"2021JJ00";"     998";"   915.5"
"28560698";"3000   ";"17400";"T001019";"GM0344";"2021JJ00";"     969";"   981.5"
"28716623";"3000   ";"17500";"T001019";"GM0344";"2021JJ00";"     581";"   949.5"
"28872548";"3000   ";"17600";"T001019";"GM0344";"2021JJ00";"     649";"   569.0"
"29028473";"3000   ";"17700";"T001019";"GM0344";"2021JJ00";"     584";"   634.5"
"29184398";"3000   ";"17800";"T001019";"GM0344";"2021JJ00";"     561";"   567.5"
"29340323";"3000   ";"17900";"T001019";"GM0344";"2021JJ00";"     510";"   544.0"
"29496248";"3000   ";"18000";"T001019";"GM0344";"2021JJ00";"     581";"   499.0"
"29652173";"3000   ";"18100";"T001019";"GM0344";"2021JJ00";"     448";"   564.0"
"29808098";"3000   ";"18200";"T001019";"GM0344";"2021JJ00";"     447";"   430.0"
"29964023";"3000   ";"18300";"T001019";"GM0344";"2021JJ00";"     362";"   427.0"
"30119948";"3000   ";"18400";"T001019";"GM0344";"2021JJ00";"     321";"   347.5"
"30275873";"3000   ";"18500";"T001019";"GM0344";"2021JJ00";"     298";"   305.5"
"30431798";"3000   ";"18600";"T001019";"GM0344";"2021JJ00";"     228";"   278.0"
"30587723";"3000   ";"18700";"T001019";"GM0344";"2021JJ00";"     204";"   213.0"
"30743648";"3000   ";"18800";"T001019";"GM0344";"2021JJ00";"     183";"   189.0"
"30899573";"3000   ";"18900";"T001019";"GM0344";"2021JJ00";"     122";"   166.5"
"31055498";"3000   ";"19000";"T001019";"GM0344";"2021JJ00";"     110";"   110.5"
"31211423";"3000   ";"19100";"T001019";"GM0344";"2021JJ00";"      79";"    98.5"
"31367348";"3000   ";"19200";"T001019";"GM0344";"2021JJ00";"      66";"    69.5"
"31523273";"3000   ";"19300";"T001019";"GM0344";"2021JJ00";"      47";"    57.0"
"31679198";"3000   ";"19400";"T001019";"GM0344";"2021JJ00";"      41";"    39.5"
"31835123";"3000   ";"22000";"T001019";"GM0344";"2021JJ00";"      77";"   101.5"
"31991048";"3000   ";"19500";"T001019";"GM0344";"2021JJ00";"      31";"    36.5"
"32146973";"3000   ";"19600";"T001019";"GM0344";"2021JJ00";"      20";"    26.0"
"32302898";"3000   ";"19700";"T001019";"GM0344";"2021JJ00";"      11";"    17.0"
"32458823";"3000   ";"19800";"T001019";"GM0344";"2021JJ00";"       9";"     9.0"
"32614748";"3000   ";"19900";"T001019";"GM0344";"2021JJ00";"       2";"     8.0"
"32770673";"3000   ";"19901";"T001019";"GM0344";"2021JJ00";"       2";"     2.0"
"32926598";"3000   ";"19902";"T001019";"GM0344";"2021JJ00";"       1";"     1.5"
"33082523";"3000   ";"19903";"T001019";"GM0344";"2021JJ00";"       0";"     1.0"
"33238448";"3000   ";"19904";"T001019";"GM0344";"2021JJ00";"       0";"     0.0"
"33394373";"3000   ";"19905";"T001019";"GM0344";"2021JJ00";"       1";"     0.0"
"33550298";"3000   ";"22300";"T001019";"GM0344";"2021JJ00";"       0";"     0.5"
"33706223";"4000   ";"10000";"T001019";"GM0344";"2021JJ00";"  182816";"183535.0"
"33862148";"4000   ";"10010";"T001019";"GM0344";"2021JJ00";"    2236";"  1206.5"
"34018073";"4000   ";"10100";"T001019";"GM0344";"2021JJ00";"    2146";"  2171.5"
"34173998";"4000   ";"10200";"T001019";"GM0344";"2021JJ00";"    2073";"  2075.0"
"34329923";"4000   ";"10300";"T001019";"GM0344";"2021JJ00";"    2106";"  2015.0"
"34485848";"4000   ";"10400";"T001019";"GM0344";"2021JJ00";"    2010";"  2069.0"
"34641773";"4000   ";"10500";"T001019";"GM0344";"2021JJ00";"    1954";"  1981.5"
"34797698";"4000   ";"10600";"T001019";"GM0344";"2021JJ00";"    2001";"  1937.0"
"34953623";"4000   ";"10700";"T001019";"GM0344";"2021JJ00";"    1893";"  1978.0"
"35109548";"4000   ";"10800";"T001019";"GM0344";"2021JJ00";"    1882";"  1879.0"
"35265473";"4000   ";"10900";"T001019";"GM0344";"2021JJ00";"    1841";"  1881.5"
"35421398";"4000   ";"11000";"T001019";"GM0344";"2021JJ00";"    2000";"  1832.0"
"35577323";"4000   ";"11100";"T001019";"GM0344";"2021JJ00";"    1944";"  1991.5"
"35733248";"4000   ";"11200";"T001019";"GM0344";"2021JJ00";"    1884";"  1938.5"
"35889173";"4000   ";"11300";"T001019";"GM0344";"2021JJ00";"    1822";"  1880.0"
"36045098";"4000   ";"11400";"T001019";"GM0344";"2021JJ00";"    1732";"  1819.5"
"36201023";"4000   ";"11500";"T001019";"GM0344";"2021JJ00";"    1687";"  1730.0"
"36356948";"4000   ";"11600";"T001019";"GM0344";"2021JJ00";"    1642";"  1691.0"
"36512873";"4000   ";"11700";"T001019";"GM0344";"2021JJ00";"    1719";"  1652.0"
"36668798";"4000   ";"11800";"T001019";"GM0344";"2021JJ00";"    1917";"  1883.0"
"36824723";"4000   ";"11900";"T001019";"GM0344";"2021JJ00";"    2466";"  2226.0"
"36980648";"4000   ";"12000";"T001019";"GM0344";"2021JJ00";"    3153";"  2824.5"
"37136573";"4000   ";"12100";"T001019";"GM0344";"2021JJ00";"    3503";"  3489.5"
"37292498";"4000   ";"12200";"T001019";"GM0344";"2021JJ00";"    3948";"  3775.0"
"37448423";"4000   ";"12300";"T001019";"GM0344";"2021JJ00";"    4197";"  4191.0"
"37604348";"4000   ";"12400";"T001019";"GM0344";"2021JJ00";"    4443";"  4328.5"
"37760273";"4000   ";"12500";"T001019";"GM0344";"2021JJ00";"    4546";"  4512.5"
"37916198";"4000   ";"12600";"T001019";"GM0344";"2021JJ00";"    4736";"  4498.0"
"38072123";"4000   ";"12700";"T001019";"GM0344";"2021JJ00";"    4617";"  4678.0"
"38228048";"4000   ";"12800";"T001019";"GM0344";"2021JJ00";"    4489";"  4532.0"
"38383973";"4000   ";"12900";"T001019";"GM0344";"2021JJ00";"    4293";"  4362.0"
"38539898";"4000   ";"13000";"T001019";"GM0344";"2021JJ00";"    4135";"  4178.0"
"38695823";"4000   ";"13100";"T001019";"GM0344";"2021JJ00";"    3856";"  4016.5"
"38851748";"4000   ";"13200";"T001019";"GM0344";"2021JJ00";"    3605";"  3750.5"
"39007673";"4000   ";"13300";"T001019";"GM0344";"2021JJ00";"    3435";"  3509.0"
"39163598";"4000   ";"13400";"T001019";"GM0344";"2021JJ00";"    3253";"  3346.0"
"39319523";"4000   ";"13500";"T001019";"GM0344";"2021JJ00";"    3026";"  3158.0"
"39475448";"4000   ";"13600";"T001019";"GM0344";"2021JJ00";"    2849";"  2975.0"
"39631373";"4000   ";"13700";"T001019";"GM0344";"2021JJ00";"    2808";"  2796.5"
"39787298";"4000   ";"13800";"T001019";"GM0344";"2021JJ00";"    2648";"  2759.0"
"39943223";"4000   ";"13900";"T001019";"GM0344";"2021JJ00";"    2557";"  2602.0"
"40099148";"4000   ";"14000";"T001019";"GM0344";"2021JJ00";"    2491";"  2515.0"
"40255073";"4000   ";"14100";"T001019";"GM0344";"2021JJ00";"    2364";"  2469.0"
"40410998";"4000   ";"14200";"T001019";"GM0344";"2021JJ00";"    2308";"  2321.5"
"40566923";"4000   ";"14300";"T001019";"GM0344";"2021JJ00";"    2305";"  2280.0"
"40722848";"4000   ";"14400";"T001019";"GM0344";"2021JJ00";"    2196";"  2285.5"
"40878773";"4000   ";"14500";"T001019";"GM0344";"2021JJ00";"    2190";"  2173.5"
"41034698";"4000   ";"14600";"T001019";"GM0344";"2021JJ00";"    2163";"  2175.5"
"41190623";"4000   ";"14700";"T001019";"GM0344";"2021JJ00";"    2194";"  2155.0"
"41346548";"4000   ";"14800";"T001019";"GM0344";"2021JJ00";"    2258";"  2176.5"
"41502473";"4000   ";"14900";"T001019";"GM0344";"2021JJ00";"    2216";"  2244.5"
"41658398";"4000   ";"15000";"T001019";"GM0344";"2021JJ00";"    2272";"  2200.0"
"41814323";"4000   ";"15100";"T001019";"GM0344";"2021JJ00";"    2240";"  2264.5"
"41970248";"4000   ";"15200";"T001019";"GM0344";"2021JJ00";"    2056";"  2221.0"
"42126173";"4000   ";"15300";"T001019";"GM0344";"2021JJ00";"    1833";"  2048.0"
"42282098";"4000   ";"15400";"T001019";"GM0344";"2021JJ00";"    1860";"  1823.0"
"42438023";"4000   ";"15500";"T001019";"GM0344";"2021JJ00";"    1779";"  1857.5"
"42593948";"4000   ";"15600";"T001019";"GM0344";"2021JJ00";"    1783";"  1763.0"
"42749873";"4000   ";"15700";"T001019";"GM0344";"2021JJ00";"    1788";"  1768.5"
"42905798";"4000   ";"15800";"T001019";"GM0344";"2021JJ00";"    1712";"  1771.0"
"43061723";"4000   ";"15900";"T001019";"GM0344";"2021JJ00";"    1648";"  1692.0"
"43217648";"4000   ";"16000";"T001019";"GM0344";"2021JJ00";"    1568";"  1639.0"
"43373573";"4000   ";"16100";"T001019";"GM0344";"2021JJ00";"    1574";"  1561.5"
"43529498";"4000   ";"16200";"T001019";"GM0344";"2021JJ00";"    1473";"  1569.5"
"43685423";"4000   ";"16300";"T001019";"GM0344";"2021JJ00";"    1362";"  1460.5"
"43841348";"4000   ";"16400";"T001019";"GM0344";"2021JJ00";"    1339";"  1347.0"
"43997273";"4000   ";"16500";"T001019";"GM0344";"2021JJ00";"    1298";"  1333.5"
"44153198";"4000   ";"16600";"T001019";"GM0344";"2021JJ00";"    1235";"  1285.5"
"44309123";"4000   ";"16700";"T001019";"GM0344";"2021JJ00";"    1212";"  1215.5"
"44465048";"4000   ";"16800";"T001019";"GM0344";"2021JJ00";"    1192";"  1196.5"
"44620973";"4000   ";"16900";"T001019";"GM0344";"2021JJ00";"    1078";"  1184.5"
"44776898";"4000   ";"17000";"T001019";"GM0344";"2021JJ00";"    1084";"  1064.5"
"44932823";"4000   ";"17100";"T001019";"GM0344";"2021JJ00";"    1027";"  1072.5"
"45088748";"4000   ";"17200";"T001019";"GM0344";"2021JJ00";"    1075";"  1017.0"
"45244673";"4000   ";"17300";"T001019";"GM0344";"2021JJ00";"    1044";"  1062.0"
"45400598";"4000   ";"17400";"T001019";"GM0344";"2021JJ00";"    1190";"  1033.0"
"45556523";"4000   ";"17500";"T001019";"GM0344";"2021JJ00";"     718";"  1171.0"
"45712448";"4000   ";"17600";"T001019";"GM0344";"2021JJ00";"     830";"   712.0"
"45868373";"4000   ";"17700";"T001019";"GM0344";"2021JJ00";"     752";"   817.5"
"46024298";"4000   ";"17800";"T001019";"GM0344";"2021JJ00";"     712";"   736.5"
"46180223";"4000   ";"17900";"T001019";"GM0344";"2021JJ00";"     607";"   697.5"
"46336148";"4000   ";"18000";"T001019";"GM0344";"2021JJ00";"     682";"   594.5"
"46492073";"4000   ";"18100";"T001019";"GM0344";"2021JJ00";"     633";"   670.0"
"46647998";"4000   ";"18200";"T001019";"GM0344";"2021JJ00";"     544";"   623.0"
