"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"4017048";"T001038";"70100";"H008778";"T001040";"GM0518";"2019JJ00";"     221"
"4050783";"T001038";"70100";"H008780";"T001040";"GM0518";"2019JJ00";"      37"
"4084518";"T001038";"70100";"H008787";"T001040";"GM0518";"2019JJ00";"      69"
"4118253";"T001038";"70200";"T001040";"T001040";"GM0518";"2019JJ00";"   31247"
"4151988";"T001038";"70200";"1012600";"T001040";"GM0518";"2019JJ00";"   12638"
"4185723";"T001038";"70200";"2012605";"T001040";"GM0518";"2019JJ00";"   18609"
"4219458";"T001038";"70200";"2012655";"T001040";"GM0518";"2019JJ00";"    5727"
"4253193";"T001038";"70200";"2012657";"T001040";"GM0518";"2019JJ00";"   12882"
"4286928";"T001038";"70200";"H008519";"T001040";"GM0518";"2019JJ00";"    4444"
"4320663";"T001038";"70200";"H008520";"T001040";"GM0518";"2019JJ00";"    3501"
"4354398";"T001038";"70200";"H008524";"T001040";"GM0518";"2019JJ00";"    2530"
"4388133";"T001038";"70200";"H007933";"T001040";"GM0518";"2019JJ00";"    8056"
"4421868";"T001038";"70200";"H008531";"T001040";"GM0518";"2019JJ00";"      78"
"4455603";"T001038";"70200";"H007935";"T001040";"GM0518";"2019JJ00";"    4437"
"4489338";"T001038";"70200";"H007936";"T001040";"GM0518";"2019JJ00";"     771"
"4523073";"T001038";"70200";"H007937";"T001040";"GM0518";"2019JJ00";"    1929"
"4556808";"T001038";"70200";"H008533";"T001040";"GM0518";"2019JJ00";"     129"
"4590543";"T001038";"70200";"H008544";"T001040";"GM0518";"2019JJ00";"      55"
"4624278";"T001038";"70200";"H008552";"T001040";"GM0518";"2019JJ00";"     254"
"4658013";"T001038";"70200";"H008559";"T001040";"GM0518";"2019JJ00";"      10"
"4691748";"T001038";"70200";"H008562";"T001040";"GM0518";"2019JJ00";"     100"
"4725483";"T001038";"70200";"H008567";"T001040";"GM0518";"2019JJ00";"     516"
"4759218";"T001038";"70200";"H008575";"T001040";"GM0518";"2019JJ00";"     371"
"4792953";"T001038";"70200";"H008579";"T001040";"GM0518";"2019JJ00";"     132"
"4826688";"T001038";"70200";"H008586";"T001040";"GM0518";"2019JJ00";"      45"
"4860423";"T001038";"70200";"H008592";"T001040";"GM0518";"2019JJ00";"     474"
"4894158";"T001038";"70200";"H008594";"T001040";"GM0518";"2019JJ00";"     209"
"4927893";"T001038";"70200";"H008597";"T001040";"GM0518";"2019JJ00";"      67"
"4961628";"T001038";"70200";"H008599";"T001040";"GM0518";"2019JJ00";"      47"
"4995363";"T001038";"70200";"H008603";"T001040";"GM0518";"2019JJ00";"     114"
"5029098";"T001038";"70200";"H008605";"T001040";"GM0518";"2019JJ00";"     420"
"5062833";"T001038";"70200";"H008612";"T001040";"GM0518";"2019JJ00";"     139"
"5096568";"T001038";"70200";"H008615";"T001040";"GM0518";"2019JJ00";"     190"
"5130303";"T001038";"70200";"H008627";"T001040";"GM0518";"2019JJ00";"      94"
"5164038";"T001038";"70200";"H008631";"T001040";"GM0518";"2019JJ00";"     316"
"5197773";"T001038";"70200";"H008632";"T001040";"GM0518";"2019JJ00";"     201"
"5231508";"T001038";"70200";"H008633";"T001040";"GM0518";"2019JJ00";"     233"
"5265243";"T001038";"70200";"H008634";"T001040";"GM0518";"2019JJ00";"     107"
"5298978";"T001038";"70200";"H008636";"T001040";"GM0518";"2019JJ00";"     185"
"5332713";"T001038";"70200";"H007072";"T001040";"GM0518";"2019JJ00";"     185"
"5366448";"T001038";"70200";"H007069";"T001040";"GM0518";"2019JJ00";"     232"
"5400183";"T001038";"70200";"H008644";"T001040";"GM0518";"2019JJ00";"      18"
"5433918";"T001038";"70200";"H008673";"T001040";"GM0518";"2019JJ00";"    2962"
"5467653";"T001038";"70200";"H007128";"T001040";"GM0518";"2019JJ00";"     753"
"5501388";"T001038";"70200";"H007119";"T001040";"GM0518";"2019JJ00";"     860"
"5535123";"T001038";"70200";"H008706";"T001040";"GM0518";"2019JJ00";"      22"
"5568858";"T001038";"70200";"H008710";"T001040";"GM0518";"2019JJ00";"     275"
"5602593";"T001038";"70200";"H008718";"T001040";"GM0518";"2019JJ00";"    1016"
"5636328";"T001038";"70200";"H008719";"T001040";"GM0518";"2019JJ00";"     112"
"5670063";"T001038";"70200";"H008723";"T001040";"GM0518";"2019JJ00";"     126"
"5703798";"T001038";"70200";"H008724";"T001040";"GM0518";"2019JJ00";"      42"
"5737533";"T001038";"70200";"H008747";"T001040";"GM0518";"2019JJ00";"     192"
"5771268";"T001038";"70200";"H007186";"T001040";"GM0518";"2019JJ00";"     245"
"5805003";"T001038";"70200";"H007172";"T001040";"GM0518";"2019JJ00";"     430"
"5838738";"T001038";"70200";"H008749";"T001040";"GM0518";"2019JJ00";"     284"
"5872473";"T001038";"70200";"H008751";"T001040";"GM0518";"2019JJ00";"    1748"
"5906208";"T001038";"70200";"H008753";"T001040";"GM0518";"2019JJ00";"     185"
"5939943";"T001038";"70200";"H008757";"T001040";"GM0518";"2019JJ00";"      52"
"5973678";"T001038";"70200";"H007204";"T001040";"GM0518";"2019JJ00";"      83"
"6007413";"T001038";"70200";"H008766";"T001040";"GM0518";"2019JJ00";"    2954"
"6041148";"T001038";"70200";"H008776";"T001040";"GM0518";"2019JJ00";"     389"
"6074883";"T001038";"70200";"H008778";"T001040";"GM0518";"2019JJ00";"     215"
"6108618";"T001038";"70200";"H008780";"T001040";"GM0518";"2019JJ00";"      40"
"6142353";"T001038";"70200";"H008787";"T001040";"GM0518";"2019JJ00";"      87"
"6176088";"T001038";"70300";"T001040";"T001040";"GM0518";"2019JJ00";"   29725"
"6209823";"T001038";"70300";"1012600";"T001040";"GM0518";"2019JJ00";"   11887"
"6243558";"T001038";"70300";"2012605";"T001040";"GM0518";"2019JJ00";"   17838"
"6277293";"T001038";"70300";"2012655";"T001040";"GM0518";"2019JJ00";"    4752"
"6311028";"T001038";"70300";"2012657";"T001040";"GM0518";"2019JJ00";"   13086"
"6344763";"T001038";"70300";"H008519";"T001040";"GM0518";"2019JJ00";"    4474"
"6378498";"T001038";"70300";"H008520";"T001040";"GM0518";"2019JJ00";"    3797"
"6412233";"T001038";"70300";"H008524";"T001040";"GM0518";"2019JJ00";"    2212"
"6445968";"T001038";"70300";"H007933";"T001040";"GM0518";"2019JJ00";"    7284"
"6479703";"T001038";"70300";"H008531";"T001040";"GM0518";"2019JJ00";"      71"
"6513438";"T001038";"70300";"H007935";"T001040";"GM0518";"2019JJ00";"    3685"
"6547173";"T001038";"70300";"H007936";"T001040";"GM0518";"2019JJ00";"     696"
"6580908";"T001038";"70300";"H007937";"T001040";"GM0518";"2019JJ00";"    1366"
"6614643";"T001038";"70300";"H008533";"T001040";"GM0518";"2019JJ00";"     113"
"6648378";"T001038";"70300";"H008544";"T001040";"GM0518";"2019JJ00";"      41"
"6682113";"T001038";"70300";"H008552";"T001040";"GM0518";"2019JJ00";"     242"
"6715848";"T001038";"70300";"H008559";"T001040";"GM0518";"2019JJ00";"       4"
"6749583";"T001038";"70300";"H008562";"T001040";"GM0518";"2019JJ00";"      96"
"6783318";"T001038";"70300";"H008567";"T001040";"GM0518";"2019JJ00";"     412"
"6817053";"T001038";"70300";"H008575";"T001040";"GM0518";"2019JJ00";"     328"
"6850788";"T001038";"70300";"H008579";"T001040";"GM0518";"2019JJ00";"     118"
"6884523";"T001038";"70300";"H008586";"T001040";"GM0518";"2019JJ00";"       0"
"6918258";"T001038";"70300";"H008592";"T001040";"GM0518";"2019JJ00";"     415"
"6951993";"T001038";"70300";"H008594";"T001040";"GM0518";"2019JJ00";"     251"
"6985728";"T001038";"70300";"H008597";"T001040";"GM0518";"2019JJ00";"      33"
"7019463";"T001038";"70300";"H008599";"T001040";"GM0518";"2019JJ00";"      51"
"7053198";"T001038";"70300";"H008603";"T001040";"GM0518";"2019JJ00";"     114"
"7086933";"T001038";"70300";"H008605";"T001040";"GM0518";"2019JJ00";"     402"
"7120668";"T001038";"70300";"H008612";"T001040";"GM0518";"2019JJ00";"     160"
"7154403";"T001038";"70300";"H008615";"T001040";"GM0518";"2019JJ00";"     155"
"7188138";"T001038";"70300";"H008627";"T001040";"GM0518";"2019JJ00";"      61"
"7221873";"T001038";"70300";"H008631";"T001040";"GM0518";"2019JJ00";"     220"
"7255608";"T001038";"70300";"H008632";"T001040";"GM0518";"2019JJ00";"     198"
"7289343";"T001038";"70300";"H008633";"T001040";"GM0518";"2019JJ00";"     208"
"7323078";"T001038";"70300";"H008634";"T001040";"GM0518";"2019JJ00";"     106"
"7356813";"T001038";"70300";"H008636";"T001040";"GM0518";"2019JJ00";"     171"
"7390548";"T001038";"70300";"H007072";"T001040";"GM0518";"2019JJ00";"     137"
"7424283";"T001038";"70300";"H007069";"T001040";"GM0518";"2019JJ00";"     159"
"7458018";"T001038";"70300";"H008644";"T001040";"GM0518";"2019JJ00";"      14"
"7491753";"T001038";"70300";"H008673";"T001040";"GM0518";"2019JJ00";"    3022"
"7525488";"T001038";"70300";"H007128";"T001040";"GM0518";"2019JJ00";"     720"
"7559223";"T001038";"70300";"H007119";"T001040";"GM0518";"2019JJ00";"     761"
"7592958";"T001038";"70300";"H008706";"T001040";"GM0518";"2019JJ00";"      31"
"7626693";"T001038";"70300";"H008710";"T001040";"GM0518";"2019JJ00";"     249"
"7660428";"T001038";"70300";"H008718";"T001040";"GM0518";"2019JJ00";"     682"
"7694163";"T001038";"70300";"H008719";"T001040";"GM0518";"2019JJ00";"      87"
"7727898";"T001038";"70300";"H008723";"T001040";"GM0518";"2019JJ00";"      78"
"7761633";"T001038";"70300";"H008724";"T001040";"GM0518";"2019JJ00";"      38"
"7795368";"T001038";"70300";"H008747";"T001040";"GM0518";"2019JJ00";"     160"
"7829103";"T001038";"70300";"H007186";"T001040";"GM0518";"2019JJ00";"     171"
"7862838";"T001038";"70300";"H007172";"T001040";"GM0518";"2019JJ00";"     330"
"7896573";"T001038";"70300";"H008749";"T001040";"GM0518";"2019JJ00";"     283"
"7930308";"T001038";"70300";"H008751";"T001040";"GM0518";"2019JJ00";"    2153"
"7964043";"T001038";"70300";"H008753";"T001040";"GM0518";"2019JJ00";"     177"
"7997778";"T001038";"70300";"H008757";"T001040";"GM0518";"2019JJ00";"      57"
"8031513";"T001038";"70300";"H007204";"T001040";"GM0518";"2019JJ00";"      62"
"8065248";"T001038";"70300";"H008766";"T001040";"GM0518";"2019JJ00";"    3114"
"8098983";"T001038";"70300";"H008776";"T001040";"GM0518";"2019JJ00";"     396"
"8132718";"T001038";"70300";"H008778";"T001040";"GM0518";"2019JJ00";"     215"
"8166453";"T001038";"70300";"H008780";"T001040";"GM0518";"2019JJ00";"      34"
"8200188";"T001038";"70300";"H008787";"T001040";"GM0518";"2019JJ00";"      91"
"8233923";"T001038";"70400";"T001040";"T001040";"GM0518";"2019JJ00";"   30613"
"8267658";"T001038";"70400";"1012600";"T001040";"GM0518";"2019JJ00";"   11765"
"8301393";"T001038";"70400";"2012605";"T001040";"GM0518";"2019JJ00";"   18848"
"8335128";"T001038";"70400";"2012655";"T001040";"GM0518";"2019JJ00";"    4785"
"8368863";"T001038";"70400";"2012657";"T001040";"GM0518";"2019JJ00";"   14063"
"8402598";"T001038";"70400";"H008519";"T001040";"GM0518";"2019JJ00";"    4351"
"8436333";"T001038";"70400";"H008520";"T001040";"GM0518";"2019JJ00";"    4753"
"8470068";"T001038";"70400";"H008524";"T001040";"GM0518";"2019JJ00";"    2312"
"8503803";"T001038";"70400";"H007933";"T001040";"GM0518";"2019JJ00";"    7348"
"8537538";"T001038";"70400";"H008531";"T001040";"GM0518";"2019JJ00";"      84"
"8571273";"T001038";"70400";"H007935";"T001040";"GM0518";"2019JJ00";"    3553"
"8605008";"T001038";"70400";"H007936";"T001040";"GM0518";"2019JJ00";"     636"
"8638743";"T001038";"70400";"H007937";"T001040";"GM0518";"2019JJ00";"    1331"
"8672478";"T001038";"70400";"H008533";"T001040";"GM0518";"2019JJ00";"      90"
"8706213";"T001038";"70400";"H008544";"T001040";"GM0518";"2019JJ00";"      77"
"8739948";"T001038";"70400";"H008552";"T001040";"GM0518";"2019JJ00";"     197"
"8773683";"T001038";"70400";"H008559";"T001040";"GM0518";"2019JJ00";"       5"
"8807418";"T001038";"70400";"H008562";"T001040";"GM0518";"2019JJ00";"      84"
"8841153";"T001038";"70400";"H008567";"T001040";"GM0518";"2019JJ00";"     371"
"8874888";"T001038";"70400";"H008575";"T001040";"GM0518";"2019JJ00";"     346"
"8908623";"T001038";"70400";"H008579";"T001040";"GM0518";"2019JJ00";"     128"
"8942358";"T001038";"70400";"H008586";"T001040";"GM0518";"2019JJ00";"       0"
"8976093";"T001038";"70400";"H008592";"T001040";"GM0518";"2019JJ00";"     474"
"9009828";"T001038";"70400";"H008594";"T001040";"GM0518";"2019JJ00";"     310"
"9043563";"T001038";"70400";"H008597";"T001040";"GM0518";"2019JJ00";"     126"
"9077298";"T001038";"70400";"H008599";"T001040";"GM0518";"2019JJ00";"      46"
"9111033";"T001038";"70400";"H008603";"T001040";"GM0518";"2019JJ00";"     111"
"9144768";"T001038";"70400";"H008605";"T001040";"GM0518";"2019JJ00";"     386"
"9178503";"T001038";"70400";"H008612";"T001040";"GM0518";"2019JJ00";"     209"
"9212238";"T001038";"70400";"H008615";"T001040";"GM0518";"2019JJ00";"     135"
"9245973";"T001038";"70400";"H008627";"T001040";"GM0518";"2019JJ00";"      75"
"9279708";"T001038";"70400";"H008631";"T001040";"GM0518";"2019JJ00";"     209"
"9313443";"T001038";"70400";"H008632";"T001040";"GM0518";"2019JJ00";"     299"
"9347178";"T001038";"70400";"H008633";"T001040";"GM0518";"2019JJ00";"     189"
"9380913";"T001038";"70400";"H008634";"T001040";"GM0518";"2019JJ00";"      88"
"9414648";"T001038";"70400";"H008636";"T001040";"GM0518";"2019JJ00";"     178"
"9448383";"T001038";"70400";"H007072";"T001040";"GM0518";"2019JJ00";"     113"
"9482118";"T001038";"70400";"H007069";"T001040";"GM0518";"2019JJ00";"     152"
"9515853";"T001038";"70400";"H008644";"T001040";"GM0518";"2019JJ00";"      32"
"9549588";"T001038";"70400";"H008673";"T001040";"GM0518";"2019JJ00";"    2769"
"9583323";"T001038";"70400";"H007128";"T001040";"GM0518";"2019JJ00";"     846"
"9617058";"T001038";"70400";"H007119";"T001040";"GM0518";"2019JJ00";"     923"
"9650793";"T001038";"70400";"H008706";"T001040";"GM0518";"2019JJ00";"      36"
"9684528";"T001038";"70400";"H008710";"T001040";"GM0518";"2019JJ00";"     298"
"9718263";"T001038";"70400";"H008718";"T001040";"GM0518";"2019JJ00";"     559"
"9751998";"T001038";"70400";"H008719";"T001040";"GM0518";"2019JJ00";"     109"
"9785733";"T001038";"70400";"H008723";"T001040";"GM0518";"2019JJ00";"     136"
"9819468";"T001038";"70400";"H008724";"T001040";"GM0518";"2019JJ00";"      65"
"9853203";"T001038";"70400";"H008747";"T001040";"GM0518";"2019JJ00";"     187"
"9886938";"T001038";"70400";"H007186";"T001040";"GM0518";"2019JJ00";"     123"
"9920673";"T001038";"70400";"H007172";"T001040";"GM0518";"2019JJ00";"     388"
"9954408";"T001038";"70400";"H008749";"T001040";"GM0518";"2019JJ00";"     214"
"9988143";"T001038";"70400";"H008751";"T001040";"GM0518";"2019JJ00";"    2914"
"10021878";"T001038";"70400";"H008753";"T001040";"GM0518";"2019JJ00";"     196"
"10055613";"T001038";"70400";"H008757";"T001040";"GM0518";"2019JJ00";"      61"
"10089348";"T001038";"70400";"H007204";"T001040";"GM0518";"2019JJ00";"      65"
"10123083";"T001038";"70400";"H008766";"T001040";"GM0518";"2019JJ00";"    3284"
"10156818";"T001038";"70400";"H008776";"T001040";"GM0518";"2019JJ00";"     341"
"10190553";"T001038";"70400";"H008778";"T001040";"GM0518";"2019JJ00";"     249"
"10224288";"T001038";"70400";"H008780";"T001040";"GM0518";"2019JJ00";"      49"
"10258023";"T001038";"70400";"H008787";"T001040";"GM0518";"2019JJ00";"      77"
"10291758";"T001038";"70500";"T001040";"T001040";"GM0518";"2019JJ00";"   35486"
"10325493";"T001038";"70500";"1012600";"T001040";"GM0518";"2019JJ00";"   12125"
"10359228";"T001038";"70500";"2012605";"T001040";"GM0518";"2019JJ00";"   23361"
"10392963";"T001038";"70500";"2012655";"T001040";"GM0518";"2019JJ00";"    7164"
"10426698";"T001038";"70500";"2012657";"T001040";"GM0518";"2019JJ00";"   16197"
"10460433";"T001038";"70500";"H008519";"T001040";"GM0518";"2019JJ00";"    4125"
"10494168";"T001038";"70500";"H008520";"T001040";"GM0518";"2019JJ00";"    6219"
"10527903";"T001038";"70500";"H008524";"T001040";"GM0518";"2019JJ00";"    3183"
"10561638";"T001038";"70500";"H007933";"T001040";"GM0518";"2019JJ00";"    9714"
"10595373";"T001038";"70500";"H008531";"T001040";"GM0518";"2019JJ00";"     120"
"10629108";"T001038";"70500";"H007935";"T001040";"GM0518";"2019JJ00";"    5496"
"10662843";"T001038";"70500";"H007936";"T001040";"GM0518";"2019JJ00";"     965"
"10696578";"T001038";"70500";"H007937";"T001040";"GM0518";"2019JJ00";"    2435"
"10730313";"T001038";"70500";"H008533";"T001040";"GM0518";"2019JJ00";"     183"
"10764048";"T001038";"70500";"H008544";"T001040";"GM0518";"2019JJ00";"     314"
