"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenStudenten_1"
"2972834";"T001038";"10000";"A025297";"2012655";"GM0344";"2018SJ00";"    2741"
"2988410";"T001038";"10000";"A025297";"2012657";"GM0344";"2018SJ00";"    2030"
"3113018";"T001038";"40900";"T001345";"1012600";"GM0344";"2018SJ00";"       0"
"3144170";"T001038";"40900";"T001345";"2012655";"GM0344";"2018SJ00";"       0"
"3159746";"T001038";"40900";"T001345";"2012657";"GM0344";"2018SJ00";"       0"
"3284354";"T001038";"40900";"A041919";"1012600";"GM0344";"2018SJ00";"       0"
"3315506";"T001038";"40900";"A041919";"2012655";"GM0344";"2018SJ00";"       0"
"3331082";"T001038";"40900";"A041919";"2012657";"GM0344";"2018SJ00";"       0"
"3455690";"T001038";"40900";"A041920";"1012600";"GM0344";"2018SJ00";"       0"
"3486842";"T001038";"40900";"A041920";"2012655";"GM0344";"2018SJ00";"       0"
"3502418";"T001038";"40900";"A041920";"2012657";"GM0344";"2018SJ00";"       0"
"3627026";"T001038";"40900";"A041921";"1012600";"GM0344";"2018SJ00";"       0"
"3658178";"T001038";"40900";"A041921";"2012655";"GM0344";"2018SJ00";"       0"
"3673754";"T001038";"40900";"A041921";"2012657";"GM0344";"2018SJ00";"       0"
"3798362";"T001038";"40900";"A041922";"1012600";"GM0344";"2018SJ00";"       0"
"3829514";"T001038";"40900";"A041922";"2012655";"GM0344";"2018SJ00";"       0"
"3845090";"T001038";"40900";"A041922";"2012657";"GM0344";"2018SJ00";"       0"
"3969698";"T001038";"40900";"A041923";"1012600";"GM0344";"2018SJ00";"       0"
"4000850";"T001038";"40900";"A041923";"2012655";"GM0344";"2018SJ00";"       0"
"4016426";"T001038";"40900";"A041923";"2012657";"GM0344";"2018SJ00";"       0"
"4141034";"T001038";"40900";"A025289";"1012600";"GM0344";"2018SJ00";"       0"
"4172186";"T001038";"40900";"A025289";"2012655";"GM0344";"2018SJ00";"       0"
"4187762";"T001038";"40900";"A025289";"2012657";"GM0344";"2018SJ00";"       0"
"4312370";"T001038";"40900";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"4343522";"T001038";"40900";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"4359098";"T001038";"40900";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"4483706";"T001038";"40900";"A041867";"1012600";"GM0344";"2018SJ00";"       0"
"4514858";"T001038";"40900";"A041867";"2012655";"GM0344";"2018SJ00";"       0"
"4530434";"T001038";"40900";"A041867";"2012657";"GM0344";"2018SJ00";"       0"
"4655042";"T001038";"40900";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"4686194";"T001038";"40900";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"4701770";"T001038";"40900";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"4826378";"T001038";"40900";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"4857530";"T001038";"40900";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"4873106";"T001038";"40900";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"4997714";"T001038";"40900";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"5028866";"T001038";"40900";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"5044442";"T001038";"40900";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"5169050";"T001038";"40900";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"5200202";"T001038";"40900";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"5215778";"T001038";"40900";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"5340386";"T001038";"40900";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"5371538";"T001038";"40900";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"5387114";"T001038";"40900";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"5511722";"T001038";"40900";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"5542874";"T001038";"40900";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"5558450";"T001038";"40900";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"5683058";"T001038";"40900";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"5714210";"T001038";"40900";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"5729786";"T001038";"40900";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"5854394";"T001038";"40900";"A025294";"1012600";"GM0344";"2018SJ00";"       0"
"5885546";"T001038";"40900";"A025294";"2012655";"GM0344";"2018SJ00";"       0"
"5901122";"T001038";"40900";"A025294";"2012657";"GM0344";"2018SJ00";"       0"
"6025730";"T001038";"40900";"A025297";"1012600";"GM0344";"2018SJ00";"       0"
"6056882";"T001038";"40900";"A025297";"2012655";"GM0344";"2018SJ00";"       0"
"6072458";"T001038";"40900";"A025297";"2012657";"GM0344";"2018SJ00";"       0"
"6197066";"T001038";"11000";"T001345";"1012600";"GM0344";"2018SJ00";"       1"
"6228218";"T001038";"11000";"T001345";"2012655";"GM0344";"2018SJ00";"       0"
"6243794";"T001038";"11000";"T001345";"2012657";"GM0344";"2018SJ00";"       2"
"6368402";"T001038";"11000";"A041919";"1012600";"GM0344";"2018SJ00";"       1"
"6399554";"T001038";"11000";"A041919";"2012655";"GM0344";"2018SJ00";"       0"
"6415130";"T001038";"11000";"A041919";"2012657";"GM0344";"2018SJ00";"       2"
"6539738";"T001038";"11000";"A041920";"1012600";"GM0344";"2018SJ00";"       0"
"6570890";"T001038";"11000";"A041920";"2012655";"GM0344";"2018SJ00";"       0"
"6586466";"T001038";"11000";"A041920";"2012657";"GM0344";"2018SJ00";"       0"
"6711074";"T001038";"11000";"A041921";"1012600";"GM0344";"2018SJ00";"       0"
"6742226";"T001038";"11000";"A041921";"2012655";"GM0344";"2018SJ00";"       0"
"6757802";"T001038";"11000";"A041921";"2012657";"GM0344";"2018SJ00";"       0"
"6882410";"T001038";"11000";"A041922";"1012600";"GM0344";"2018SJ00";"       0"
"6913562";"T001038";"11000";"A041922";"2012655";"GM0344";"2018SJ00";"       0"
"6929138";"T001038";"11000";"A041922";"2012657";"GM0344";"2018SJ00";"       0"
"7053746";"T001038";"11000";"A041923";"1012600";"GM0344";"2018SJ00";"       0"
"7084898";"T001038";"11000";"A041923";"2012655";"GM0344";"2018SJ00";"       0"
"7100474";"T001038";"11000";"A041923";"2012657";"GM0344";"2018SJ00";"       0"
"7225082";"T001038";"11000";"A025289";"1012600";"GM0344";"2018SJ00";"       0"
"7256234";"T001038";"11000";"A025289";"2012655";"GM0344";"2018SJ00";"       0"
"7271810";"T001038";"11000";"A025289";"2012657";"GM0344";"2018SJ00";"       0"
"7396418";"T001038";"11000";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"7427570";"T001038";"11000";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"7443146";"T001038";"11000";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"7567754";"T001038";"11000";"A041867";"1012600";"GM0344";"2018SJ00";"       0"
"7598906";"T001038";"11000";"A041867";"2012655";"GM0344";"2018SJ00";"       0"
"7614482";"T001038";"11000";"A041867";"2012657";"GM0344";"2018SJ00";"       0"
"7739090";"T001038";"11000";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"7770242";"T001038";"11000";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"7785818";"T001038";"11000";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"7910426";"T001038";"11000";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"7941578";"T001038";"11000";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"7957154";"T001038";"11000";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"8081762";"T001038";"11000";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"8112914";"T001038";"11000";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"8128490";"T001038";"11000";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"8253098";"T001038";"11000";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"8284250";"T001038";"11000";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"8299826";"T001038";"11000";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"8424434";"T001038";"11000";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"8455586";"T001038";"11000";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"8471162";"T001038";"11000";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"8595770";"T001038";"11000";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"8626922";"T001038";"11000";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"8642498";"T001038";"11000";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"8767106";"T001038";"11000";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"8798258";"T001038";"11000";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"8813834";"T001038";"11000";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"8938442";"T001038";"11000";"A025294";"1012600";"GM0344";"2018SJ00";"       0"
"8969594";"T001038";"11000";"A025294";"2012655";"GM0344";"2018SJ00";"       0"
"8985170";"T001038";"11000";"A025294";"2012657";"GM0344";"2018SJ00";"       0"
"9109778";"T001038";"11000";"A025297";"1012600";"GM0344";"2018SJ00";"       0"
"9140930";"T001038";"11000";"A025297";"2012655";"GM0344";"2018SJ00";"       0"
"9156506";"T001038";"11000";"A025297";"2012657";"GM0344";"2018SJ00";"       0"
"9281114";"T001038";"11100";"T001345";"1012600";"GM0344";"2018SJ00";"      53"
"9312266";"T001038";"11100";"T001345";"2012655";"GM0344";"2018SJ00";"      21"
"9327842";"T001038";"11100";"T001345";"2012657";"GM0344";"2018SJ00";"      26"
"9452450";"T001038";"11100";"A041919";"1012600";"GM0344";"2018SJ00";"      53"
"9483602";"T001038";"11100";"A041919";"2012655";"GM0344";"2018SJ00";"      21"
"9499178";"T001038";"11100";"A041919";"2012657";"GM0344";"2018SJ00";"      26"
"9623786";"T001038";"11100";"A041920";"1012600";"GM0344";"2018SJ00";"       0"
"9654938";"T001038";"11100";"A041920";"2012655";"GM0344";"2018SJ00";"       0"
"9670514";"T001038";"11100";"A041920";"2012657";"GM0344";"2018SJ00";"       0"
"9795122";"T001038";"11100";"A041921";"1012600";"GM0344";"2018SJ00";"       0"
"9826274";"T001038";"11100";"A041921";"2012655";"GM0344";"2018SJ00";"       0"
"9841850";"T001038";"11100";"A041921";"2012657";"GM0344";"2018SJ00";"       0"
"9966458";"T001038";"11100";"A041922";"1012600";"GM0344";"2018SJ00";"       0"
"9997610";"T001038";"11100";"A041922";"2012655";"GM0344";"2018SJ00";"       0"
"10013186";"T001038";"11100";"A041922";"2012657";"GM0344";"2018SJ00";"       0"
"10137794";"T001038";"11100";"A041923";"1012600";"GM0344";"2018SJ00";"       0"
"10168946";"T001038";"11100";"A041923";"2012655";"GM0344";"2018SJ00";"       0"
"10184522";"T001038";"11100";"A041923";"2012657";"GM0344";"2018SJ00";"       0"
"10309130";"T001038";"11100";"A025289";"1012600";"GM0344";"2018SJ00";"       0"
"10340282";"T001038";"11100";"A025289";"2012655";"GM0344";"2018SJ00";"       0"
"10355858";"T001038";"11100";"A025289";"2012657";"GM0344";"2018SJ00";"       0"
"10480466";"T001038";"11100";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"10511618";"T001038";"11100";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"10527194";"T001038";"11100";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"10651802";"T001038";"11100";"A041867";"1012600";"GM0344";"2018SJ00";"       0"
"10682954";"T001038";"11100";"A041867";"2012655";"GM0344";"2018SJ00";"       0"
"10698530";"T001038";"11100";"A041867";"2012657";"GM0344";"2018SJ00";"       0"
"10823138";"T001038";"11100";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"10854290";"T001038";"11100";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"10869866";"T001038";"11100";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"10994474";"T001038";"11100";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"11025626";"T001038";"11100";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"11041202";"T001038";"11100";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"11165810";"T001038";"11100";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"11196962";"T001038";"11100";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"11212538";"T001038";"11100";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"11337146";"T001038";"11100";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"11368298";"T001038";"11100";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"11383874";"T001038";"11100";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"11508482";"T001038";"11100";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"11539634";"T001038";"11100";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"11555210";"T001038";"11100";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"11679818";"T001038";"11100";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"11710970";"T001038";"11100";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"11726546";"T001038";"11100";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"11851154";"T001038";"11100";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"11882306";"T001038";"11100";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"11897882";"T001038";"11100";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"12022490";"T001038";"11100";"A025294";"1012600";"GM0344";"2018SJ00";"       0"
"12053642";"T001038";"11100";"A025294";"2012655";"GM0344";"2018SJ00";"       0"
"12069218";"T001038";"11100";"A025294";"2012657";"GM0344";"2018SJ00";"       0"
"12193826";"T001038";"11100";"A025297";"1012600";"GM0344";"2018SJ00";"       0"
"12224978";"T001038";"11100";"A025297";"2012655";"GM0344";"2018SJ00";"       0"
"12240554";"T001038";"11100";"A025297";"2012657";"GM0344";"2018SJ00";"       0"
"12365162";"T001038";"11200";"T001345";"1012600";"GM0344";"2018SJ00";"    1533"
"12396314";"T001038";"11200";"T001345";"2012655";"GM0344";"2018SJ00";"     240"
"12411890";"T001038";"11200";"T001345";"2012657";"GM0344";"2018SJ00";"     781"
"12536498";"T001038";"11200";"A041919";"1012600";"GM0344";"2018SJ00";"    1525"
"12567650";"T001038";"11200";"A041919";"2012655";"GM0344";"2018SJ00";"     238"
"12583226";"T001038";"11200";"A041919";"2012657";"GM0344";"2018SJ00";"     763"
"12707834";"T001038";"11200";"A041920";"1012600";"GM0344";"2018SJ00";"       0"
"12738986";"T001038";"11200";"A041920";"2012655";"GM0344";"2018SJ00";"       0"
"12754562";"T001038";"11200";"A041920";"2012657";"GM0344";"2018SJ00";"       1"
"12879170";"T001038";"11200";"A041921";"1012600";"GM0344";"2018SJ00";"       0"
"12910322";"T001038";"11200";"A041921";"2012655";"GM0344";"2018SJ00";"       0"
"12925898";"T001038";"11200";"A041921";"2012657";"GM0344";"2018SJ00";"       0"
"13050506";"T001038";"11200";"A041922";"1012600";"GM0344";"2018SJ00";"       0"
"13081658";"T001038";"11200";"A041922";"2012655";"GM0344";"2018SJ00";"       0"
"13097234";"T001038";"11200";"A041922";"2012657";"GM0344";"2018SJ00";"       0"
"13221842";"T001038";"11200";"A041923";"1012600";"GM0344";"2018SJ00";"       0"
"13252994";"T001038";"11200";"A041923";"2012655";"GM0344";"2018SJ00";"       0"
"13268570";"T001038";"11200";"A041923";"2012657";"GM0344";"2018SJ00";"       0"
"13393178";"T001038";"11200";"A025289";"1012600";"GM0344";"2018SJ00";"       8"
"13424330";"T001038";"11200";"A025289";"2012655";"GM0344";"2018SJ00";"       2"
"13439906";"T001038";"11200";"A025289";"2012657";"GM0344";"2018SJ00";"      17"
"13564514";"T001038";"11200";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"13595666";"T001038";"11200";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"13611242";"T001038";"11200";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"13735850";"T001038";"11200";"A041867";"1012600";"GM0344";"2018SJ00";"       0"
"13767002";"T001038";"11200";"A041867";"2012655";"GM0344";"2018SJ00";"       0"
"13782578";"T001038";"11200";"A041867";"2012657";"GM0344";"2018SJ00";"       0"
"13907186";"T001038";"11200";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"13938338";"T001038";"11200";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"13953914";"T001038";"11200";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"14078522";"T001038";"11200";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"14109674";"T001038";"11200";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"14125250";"T001038";"11200";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"14249858";"T001038";"11200";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"14281010";"T001038";"11200";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"14296586";"T001038";"11200";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"14421194";"T001038";"11200";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"14452346";"T001038";"11200";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"14467922";"T001038";"11200";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"14592530";"T001038";"11200";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"14623682";"T001038";"11200";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"14639258";"T001038";"11200";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"14763866";"T001038";"11200";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"14795018";"T001038";"11200";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"14810594";"T001038";"11200";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"14935202";"T001038";"11200";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"14966354";"T001038";"11200";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"14981930";"T001038";"11200";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"15106538";"T001038";"11200";"A025294";"1012600";"GM0344";"2018SJ00";"       0"
"15137690";"T001038";"11200";"A025294";"2012655";"GM0344";"2018SJ00";"       0"
"15153266";"T001038";"11200";"A025294";"2012657";"GM0344";"2018SJ00";"       0"
"15277874";"T001038";"11200";"A025297";"1012600";"GM0344";"2018SJ00";"       0"
"15309026";"T001038";"11200";"A025297";"2012655";"GM0344";"2018SJ00";"       0"
"15324602";"T001038";"11200";"A025297";"2012657";"GM0344";"2018SJ00";"       0"
"15449210";"T001038";"11300";"T001345";"1012600";"GM0344";"2018SJ00";"    1921"
"15480362";"T001038";"11300";"T001345";"2012655";"GM0344";"2018SJ00";"     290"
"15495938";"T001038";"11300";"T001345";"2012657";"GM0344";"2018SJ00";"    1179"
"15620546";"T001038";"11300";"A041919";"1012600";"GM0344";"2018SJ00";"    1864"
"15651698";"T001038";"11300";"A041919";"2012655";"GM0344";"2018SJ00";"     272"
"15667274";"T001038";"11300";"A041919";"2012657";"GM0344";"2018SJ00";"    1125"
"15791882";"T001038";"11300";"A041920";"1012600";"GM0344";"2018SJ00";"      26"
"15823034";"T001038";"11300";"A041920";"2012655";"GM0344";"2018SJ00";"       4"
"15838610";"T001038";"11300";"A041920";"2012657";"GM0344";"2018SJ00";"       4"
"15963218";"T001038";"11300";"A041921";"1012600";"GM0344";"2018SJ00";"       3"
"15994370";"T001038";"11300";"A041921";"2012655";"GM0344";"2018SJ00";"       9"
"16009946";"T001038";"11300";"A041921";"2012657";"GM0344";"2018SJ00";"      10"
"16134554";"T001038";"11300";"A041922";"1012600";"GM0344";"2018SJ00";"       0"
"16165706";"T001038";"11300";"A041922";"2012655";"GM0344";"2018SJ00";"       0"
"16181282";"T001038";"11300";"A041922";"2012657";"GM0344";"2018SJ00";"       0"
"16305890";"T001038";"11300";"A041923";"1012600";"GM0344";"2018SJ00";"       1"
"16337042";"T001038";"11300";"A041923";"2012655";"GM0344";"2018SJ00";"       0"
"16352618";"T001038";"11300";"A041923";"2012657";"GM0344";"2018SJ00";"       0"
"16477226";"T001038";"11300";"A025289";"1012600";"GM0344";"2018SJ00";"      27"
"16508378";"T001038";"11300";"A025289";"2012655";"GM0344";"2018SJ00";"       5"
"16523954";"T001038";"11300";"A025289";"2012657";"GM0344";"2018SJ00";"      40"
"16648562";"T001038";"11300";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"16679714";"T001038";"11300";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"16695290";"T001038";"11300";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"16819898";"T001038";"11300";"A041867";"1012600";"GM0344";"2018SJ00";"       0"
"16851050";"T001038";"11300";"A041867";"2012655";"GM0344";"2018SJ00";"       0"
"16866626";"T001038";"11300";"A041867";"2012657";"GM0344";"2018SJ00";"       0"
"16991234";"T001038";"11300";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"17022386";"T001038";"11300";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"17037962";"T001038";"11300";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"17162570";"T001038";"11300";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"17193722";"T001038";"11300";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"17209298";"T001038";"11300";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"17333906";"T001038";"11300";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"17365058";"T001038";"11300";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"17380634";"T001038";"11300";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"17505242";"T001038";"11300";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"17536394";"T001038";"11300";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"17551970";"T001038";"11300";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"17676578";"T001038";"11300";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"17707730";"T001038";"11300";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"17723306";"T001038";"11300";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"17847914";"T001038";"11300";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"17879066";"T001038";"11300";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"17894642";"T001038";"11300";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"18019250";"T001038";"11300";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"18050402";"T001038";"11300";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"18065978";"T001038";"11300";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"18190586";"T001038";"11300";"A025294";"1012600";"GM0344";"2018SJ00";"       0"
"18221738";"T001038";"11300";"A025294";"2012655";"GM0344";"2018SJ00";"       0"
"18237314";"T001038";"11300";"A025294";"2012657";"GM0344";"2018SJ00";"       0"
"18361922";"T001038";"11300";"A025297";"1012600";"GM0344";"2018SJ00";"       0"
