"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"1542006";"T001038";"10000";"A041773";"2012657";"GM0344";"2018SJ00";"     191"
"1660782";"T001038";"10000";"A041751";"1012600";"GM0344";"2018SJ00";"      25"
"1690476";"T001038";"10000";"A041751";"2012655";"GM0344";"2018SJ00";"       9"
"1705323";"T001038";"10000";"A041751";"2012657";"GM0344";"2018SJ00";"     186"
"1824099";"T001038";"10000";"A041755";"1012600";"GM0344";"2018SJ00";"     188"
"1853793";"T001038";"10000";"A041755";"2012655";"GM0344";"2018SJ00";"      46"
"1868640";"T001038";"10000";"A041755";"2012657";"GM0344";"2018SJ00";"     333"
"1987416";"T001038";"10000";"A041759";"1012600";"GM0344";"2018SJ00";"     189"
"2017110";"T001038";"10000";"A041759";"2012655";"GM0344";"2018SJ00";"      10"
"2031957";"T001038";"10000";"A041759";"2012657";"GM0344";"2018SJ00";"     188"
"2150733";"T001038";"10000";"A041924";"1012600";"GM0344";"2018SJ00";"     487"
"2180427";"T001038";"10000";"A041924";"2012655";"GM0344";"2018SJ00";"      59"
"2195274";"T001038";"10000";"A041924";"2012657";"GM0344";"2018SJ00";"     387"
"2314050";"T001038";"10000";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"2343744";"T001038";"10000";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"2358591";"T001038";"10000";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"2477367";"T001038";"10000";"A028669";"1012600";"GM0344";"2018SJ00";"      21"
"2507061";"T001038";"10000";"A028669";"2012655";"GM0344";"2018SJ00";"       1"
"2521908";"T001038";"10000";"A028669";"2012657";"GM0344";"2018SJ00";"       5"
"2640684";"T001038";"10000";"A043049";"1012600";"GM0344";"2018SJ00";"    1886"
"2670378";"T001038";"10000";"A043049";"2012655";"GM0344";"2018SJ00";"     232"
"2685225";"T001038";"10000";"A043049";"2012657";"GM0344";"2018SJ00";"     346"
"2804001";"T001038";"10000";"A043051";"1012600";"GM0344";"2018SJ00";"      98"
"2833695";"T001038";"10000";"A043051";"2012655";"GM0344";"2018SJ00";"      42"
"2848542";"T001038";"10000";"A043051";"2012657";"GM0344";"2018SJ00";"      17"
"2967318";"T001038";"10000";"A043054";"1012600";"GM0344";"2018SJ00";"    2272"
"2997012";"T001038";"10000";"A043054";"2012655";"GM0344";"2018SJ00";"     329"
"3011859";"T001038";"10000";"A043054";"2012657";"GM0344";"2018SJ00";"     252"
"3130635";"T001038";"10000";"A043055";"1012600";"GM0344";"2018SJ00";"    2394"
"3160329";"T001038";"10000";"A043055";"2012655";"GM0344";"2018SJ00";"     627"
"3175176";"T001038";"10000";"A043055";"2012657";"GM0344";"2018SJ00";"     348"
"3293952";"T001038";"10000";"A028672";"1012600";"GM0344";"2018SJ00";"       0"
"3323646";"T001038";"10000";"A028672";"2012655";"GM0344";"2018SJ00";"       0"
"3338493";"T001038";"10000";"A028672";"2012657";"GM0344";"2018SJ00";"       0"
"3457269";"T001038";"10000";"A043056";"1012600";"GM0344";"2018SJ00";"     409"
"3486963";"T001038";"10000";"A043056";"2012655";"GM0344";"2018SJ00";"      29"
"3501810";"T001038";"10000";"A043056";"2012657";"GM0344";"2018SJ00";"      38"
"3620586";"T001038";"11200";"T001345";"1012600";"GM0344";"2018SJ00";"       0"
"3650280";"T001038";"11200";"T001345";"2012655";"GM0344";"2018SJ00";"       0"
"3665127";"T001038";"11200";"T001345";"2012657";"GM0344";"2018SJ00";"       0"
"3783903";"T001038";"11200";"A025284";"1012600";"GM0344";"2018SJ00";"       0"
"3813597";"T001038";"11200";"A025284";"2012655";"GM0344";"2018SJ00";"       0"
"3828444";"T001038";"11200";"A025284";"2012657";"GM0344";"2018SJ00";"       0"
"3947220";"T001038";"11200";"A025285";"1012600";"GM0344";"2018SJ00";"       0"
"3976914";"T001038";"11200";"A025285";"2012655";"GM0344";"2018SJ00";"       0"
"3991761";"T001038";"11200";"A025285";"2012657";"GM0344";"2018SJ00";"       0"
"4110537";"T001038";"11200";"A025288";"1012600";"GM0344";"2018SJ00";"       0"
"4140231";"T001038";"11200";"A025288";"2012655";"GM0344";"2018SJ00";"       0"
"4155078";"T001038";"11200";"A025288";"2012657";"GM0344";"2018SJ00";"       0"
"4273854";"T001038";"11200";"A025287";"1012600";"GM0344";"2018SJ00";"       0"
"4303548";"T001038";"11200";"A025287";"2012655";"GM0344";"2018SJ00";"       0"
"4318395";"T001038";"11200";"A025287";"2012657";"GM0344";"2018SJ00";"       0"
"4437171";"T001038";"11200";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"4466865";"T001038";"11200";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"4481712";"T001038";"11200";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"4600488";"T001038";"11200";"A025290";"1012600";"GM0344";"2018SJ00";"       0"
"4630182";"T001038";"11200";"A025290";"2012655";"GM0344";"2018SJ00";"       0"
"4645029";"T001038";"11200";"A025290";"2012657";"GM0344";"2018SJ00";"       0"
"4763805";"T001038";"11200";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"4793499";"T001038";"11200";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"4808346";"T001038";"11200";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"4927122";"T001038";"11200";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"4956816";"T001038";"11200";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"4971663";"T001038";"11200";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"5090439";"T001038";"11200";"A041773";"1012600";"GM0344";"2018SJ00";"       0"
"5120133";"T001038";"11200";"A041773";"2012655";"GM0344";"2018SJ00";"       0"
"5134980";"T001038";"11200";"A041773";"2012657";"GM0344";"2018SJ00";"       0"
"5253756";"T001038";"11200";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"5283450";"T001038";"11200";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"5298297";"T001038";"11200";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"5417073";"T001038";"11200";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"5446767";"T001038";"11200";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"5461614";"T001038";"11200";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"5580390";"T001038";"11200";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"5610084";"T001038";"11200";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"5624931";"T001038";"11200";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"5743707";"T001038";"11200";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"5773401";"T001038";"11200";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"5788248";"T001038";"11200";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"5907024";"T001038";"11200";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"5936718";"T001038";"11200";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"5951565";"T001038";"11200";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"6070341";"T001038";"11200";"A028669";"1012600";"GM0344";"2018SJ00";"       0"
"6100035";"T001038";"11200";"A028669";"2012655";"GM0344";"2018SJ00";"       0"
"6114882";"T001038";"11200";"A028669";"2012657";"GM0344";"2018SJ00";"       0"
"6233658";"T001038";"11200";"A043049";"1012600";"GM0344";"2018SJ00";"       0"
"6263352";"T001038";"11200";"A043049";"2012655";"GM0344";"2018SJ00";"       0"
"6278199";"T001038";"11200";"A043049";"2012657";"GM0344";"2018SJ00";"       0"
"6396975";"T001038";"11200";"A043051";"1012600";"GM0344";"2018SJ00";"       0"
"6426669";"T001038";"11200";"A043051";"2012655";"GM0344";"2018SJ00";"       0"
"6441516";"T001038";"11200";"A043051";"2012657";"GM0344";"2018SJ00";"       0"
"6560292";"T001038";"11200";"A043054";"1012600";"GM0344";"2018SJ00";"       0"
"6589986";"T001038";"11200";"A043054";"2012655";"GM0344";"2018SJ00";"       0"
"6604833";"T001038";"11200";"A043054";"2012657";"GM0344";"2018SJ00";"       0"
"6723609";"T001038";"11200";"A043055";"1012600";"GM0344";"2018SJ00";"       0"
"6753303";"T001038";"11200";"A043055";"2012655";"GM0344";"2018SJ00";"       0"
"6768150";"T001038";"11200";"A043055";"2012657";"GM0344";"2018SJ00";"       0"
"6886926";"T001038";"11200";"A028672";"1012600";"GM0344";"2018SJ00";"       0"
"6916620";"T001038";"11200";"A028672";"2012655";"GM0344";"2018SJ00";"       0"
"6931467";"T001038";"11200";"A028672";"2012657";"GM0344";"2018SJ00";"       0"
"7050243";"T001038";"11200";"A043056";"1012600";"GM0344";"2018SJ00";"       0"
"7079937";"T001038";"11200";"A043056";"2012655";"GM0344";"2018SJ00";"       0"
"7094784";"T001038";"11200";"A043056";"2012657";"GM0344";"2018SJ00";"       0"
"7213560";"T001038";"11300";"T001345";"1012600";"GM0344";"2018SJ00";"       0"
"7243254";"T001038";"11300";"T001345";"2012655";"GM0344";"2018SJ00";"       0"
"7258101";"T001038";"11300";"T001345";"2012657";"GM0344";"2018SJ00";"       0"
"7376877";"T001038";"11300";"A025284";"1012600";"GM0344";"2018SJ00";"       0"
"7406571";"T001038";"11300";"A025284";"2012655";"GM0344";"2018SJ00";"       0"
"7421418";"T001038";"11300";"A025284";"2012657";"GM0344";"2018SJ00";"       0"
"7540194";"T001038";"11300";"A025285";"1012600";"GM0344";"2018SJ00";"       0"
"7569888";"T001038";"11300";"A025285";"2012655";"GM0344";"2018SJ00";"       0"
"7584735";"T001038";"11300";"A025285";"2012657";"GM0344";"2018SJ00";"       0"
"7703511";"T001038";"11300";"A025288";"1012600";"GM0344";"2018SJ00";"       0"
"7733205";"T001038";"11300";"A025288";"2012655";"GM0344";"2018SJ00";"       0"
"7748052";"T001038";"11300";"A025288";"2012657";"GM0344";"2018SJ00";"       0"
"7866828";"T001038";"11300";"A025287";"1012600";"GM0344";"2018SJ00";"       0"
"7896522";"T001038";"11300";"A025287";"2012655";"GM0344";"2018SJ00";"       0"
"7911369";"T001038";"11300";"A025287";"2012657";"GM0344";"2018SJ00";"       0"
"8030145";"T001038";"11300";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"8059839";"T001038";"11300";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"8074686";"T001038";"11300";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"8193462";"T001038";"11300";"A025290";"1012600";"GM0344";"2018SJ00";"       0"
"8223156";"T001038";"11300";"A025290";"2012655";"GM0344";"2018SJ00";"       0"
"8238003";"T001038";"11300";"A025290";"2012657";"GM0344";"2018SJ00";"       0"
"8356779";"T001038";"11300";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"8386473";"T001038";"11300";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"8401320";"T001038";"11300";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"8520096";"T001038";"11300";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"8549790";"T001038";"11300";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"8564637";"T001038";"11300";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"8683413";"T001038";"11300";"A041773";"1012600";"GM0344";"2018SJ00";"       0"
"8713107";"T001038";"11300";"A041773";"2012655";"GM0344";"2018SJ00";"       0"
"8727954";"T001038";"11300";"A041773";"2012657";"GM0344";"2018SJ00";"       0"
"8846730";"T001038";"11300";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"8876424";"T001038";"11300";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"8891271";"T001038";"11300";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"9010047";"T001038";"11300";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"9039741";"T001038";"11300";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"9054588";"T001038";"11300";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"9173364";"T001038";"11300";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"9203058";"T001038";"11300";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"9217905";"T001038";"11300";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"9336681";"T001038";"11300";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"9366375";"T001038";"11300";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"9381222";"T001038";"11300";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"9499998";"T001038";"11300";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"9529692";"T001038";"11300";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"9544539";"T001038";"11300";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"9663315";"T001038";"11300";"A028669";"1012600";"GM0344";"2018SJ00";"       0"
"9693009";"T001038";"11300";"A028669";"2012655";"GM0344";"2018SJ00";"       0"
"9707856";"T001038";"11300";"A028669";"2012657";"GM0344";"2018SJ00";"       0"
"9826632";"T001038";"11300";"A043049";"1012600";"GM0344";"2018SJ00";"       0"
"9856326";"T001038";"11300";"A043049";"2012655";"GM0344";"2018SJ00";"       0"
"9871173";"T001038";"11300";"A043049";"2012657";"GM0344";"2018SJ00";"       0"
"9989949";"T001038";"11300";"A043051";"1012600";"GM0344";"2018SJ00";"       0"
"10019643";"T001038";"11300";"A043051";"2012655";"GM0344";"2018SJ00";"       0"
"10034490";"T001038";"11300";"A043051";"2012657";"GM0344";"2018SJ00";"       0"
"10153266";"T001038";"11300";"A043054";"1012600";"GM0344";"2018SJ00";"       0"
"10182960";"T001038";"11300";"A043054";"2012655";"GM0344";"2018SJ00";"       0"
"10197807";"T001038";"11300";"A043054";"2012657";"GM0344";"2018SJ00";"       0"
"10316583";"T001038";"11300";"A043055";"1012600";"GM0344";"2018SJ00";"       0"
"10346277";"T001038";"11300";"A043055";"2012655";"GM0344";"2018SJ00";"       0"
"10361124";"T001038";"11300";"A043055";"2012657";"GM0344";"2018SJ00";"       0"
"10479900";"T001038";"11300";"A028672";"1012600";"GM0344";"2018SJ00";"       0"
"10509594";"T001038";"11300";"A028672";"2012655";"GM0344";"2018SJ00";"       0"
"10524441";"T001038";"11300";"A028672";"2012657";"GM0344";"2018SJ00";"       0"
"10643217";"T001038";"11300";"A043056";"1012600";"GM0344";"2018SJ00";"       0"
"10672911";"T001038";"11300";"A043056";"2012655";"GM0344";"2018SJ00";"       0"
"10687758";"T001038";"11300";"A043056";"2012657";"GM0344";"2018SJ00";"       0"
"10806534";"T001038";"11400";"T001345";"1012600";"GM0344";"2018SJ00";"       2"
"10836228";"T001038";"11400";"T001345";"2012655";"GM0344";"2018SJ00";"       0"
"10851075";"T001038";"11400";"T001345";"2012657";"GM0344";"2018SJ00";"       2"
"10969851";"T001038";"11400";"A025284";"1012600";"GM0344";"2018SJ00";"       0"
"10999545";"T001038";"11400";"A025284";"2012655";"GM0344";"2018SJ00";"       0"
"11014392";"T001038";"11400";"A025284";"2012657";"GM0344";"2018SJ00";"       0"
"11133168";"T001038";"11400";"A025285";"1012600";"GM0344";"2018SJ00";"       0"
"11162862";"T001038";"11400";"A025285";"2012655";"GM0344";"2018SJ00";"       0"
"11177709";"T001038";"11400";"A025285";"2012657";"GM0344";"2018SJ00";"       0"
"11296485";"T001038";"11400";"A025288";"1012600";"GM0344";"2018SJ00";"       2"
"11326179";"T001038";"11400";"A025288";"2012655";"GM0344";"2018SJ00";"       0"
"11341026";"T001038";"11400";"A025288";"2012657";"GM0344";"2018SJ00";"       2"
"11459802";"T001038";"11400";"A025287";"1012600";"GM0344";"2018SJ00";"       0"
"11489496";"T001038";"11400";"A025287";"2012655";"GM0344";"2018SJ00";"       0"
"11504343";"T001038";"11400";"A025287";"2012657";"GM0344";"2018SJ00";"       0"
"11623119";"T001038";"11400";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"11652813";"T001038";"11400";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"11667660";"T001038";"11400";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"11786436";"T001038";"11400";"A025290";"1012600";"GM0344";"2018SJ00";"       0"
"11816130";"T001038";"11400";"A025290";"2012655";"GM0344";"2018SJ00";"       0"
"11830977";"T001038";"11400";"A025290";"2012657";"GM0344";"2018SJ00";"       0"
"11949753";"T001038";"11400";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"11979447";"T001038";"11400";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"11994294";"T001038";"11400";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"12113070";"T001038";"11400";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"12142764";"T001038";"11400";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"12157611";"T001038";"11400";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"12276387";"T001038";"11400";"A041773";"1012600";"GM0344";"2018SJ00";"       0"
"12306081";"T001038";"11400";"A041773";"2012655";"GM0344";"2018SJ00";"       0"
"12320928";"T001038";"11400";"A041773";"2012657";"GM0344";"2018SJ00";"       0"
"12439704";"T001038";"11400";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"12469398";"T001038";"11400";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"12484245";"T001038";"11400";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"12603021";"T001038";"11400";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"12632715";"T001038";"11400";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"12647562";"T001038";"11400";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"12766338";"T001038";"11400";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"12796032";"T001038";"11400";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"12810879";"T001038";"11400";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"12929655";"T001038";"11400";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"12959349";"T001038";"11400";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"12974196";"T001038";"11400";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"13092972";"T001038";"11400";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"13122666";"T001038";"11400";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"13137513";"T001038";"11400";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"13256289";"T001038";"11400";"A028669";"1012600";"GM0344";"2018SJ00";"       0"
"13285983";"T001038";"11400";"A028669";"2012655";"GM0344";"2018SJ00";"       0"
"13300830";"T001038";"11400";"A028669";"2012657";"GM0344";"2018SJ00";"       0"
"13419606";"T001038";"11400";"A043049";"1012600";"GM0344";"2018SJ00";"       0"
"13449300";"T001038";"11400";"A043049";"2012655";"GM0344";"2018SJ00";"       0"
"13464147";"T001038";"11400";"A043049";"2012657";"GM0344";"2018SJ00";"       0"
"13582923";"T001038";"11400";"A043051";"1012600";"GM0344";"2018SJ00";"       0"
"13612617";"T001038";"11400";"A043051";"2012655";"GM0344";"2018SJ00";"       0"
"13627464";"T001038";"11400";"A043051";"2012657";"GM0344";"2018SJ00";"       0"
"13746240";"T001038";"11400";"A043054";"1012600";"GM0344";"2018SJ00";"       0"
"13775934";"T001038";"11400";"A043054";"2012655";"GM0344";"2018SJ00";"       0"
"13790781";"T001038";"11400";"A043054";"2012657";"GM0344";"2018SJ00";"       0"
"13909557";"T001038";"11400";"A043055";"1012600";"GM0344";"2018SJ00";"       0"
"13939251";"T001038";"11400";"A043055";"2012655";"GM0344";"2018SJ00";"       0"
"13954098";"T001038";"11400";"A043055";"2012657";"GM0344";"2018SJ00";"       0"
"14072874";"T001038";"11400";"A028672";"1012600";"GM0344";"2018SJ00";"       0"
"14102568";"T001038";"11400";"A028672";"2012655";"GM0344";"2018SJ00";"       0"
"14117415";"T001038";"11400";"A028672";"2012657";"GM0344";"2018SJ00";"       0"
"14236191";"T001038";"11400";"A043056";"1012600";"GM0344";"2018SJ00";"       0"
"14265885";"T001038";"11400";"A043056";"2012655";"GM0344";"2018SJ00";"       0"
"14280732";"T001038";"11400";"A043056";"2012657";"GM0344";"2018SJ00";"       0"
"14399508";"T001038";"11500";"T001345";"1012600";"GM0344";"2018SJ00";"     323"
"14429202";"T001038";"11500";"T001345";"2012655";"GM0344";"2018SJ00";"      44"
"14444049";"T001038";"11500";"T001345";"2012657";"GM0344";"2018SJ00";"     297"
"14562825";"T001038";"11500";"A025284";"1012600";"GM0344";"2018SJ00";"       0"
"14592519";"T001038";"11500";"A025284";"2012655";"GM0344";"2018SJ00";"       0"
"14607366";"T001038";"11500";"A025284";"2012657";"GM0344";"2018SJ00";"       0"
"14726142";"T001038";"11500";"A025285";"1012600";"GM0344";"2018SJ00";"       2"
"14755836";"T001038";"11500";"A025285";"2012655";"GM0344";"2018SJ00";"       0"
"14770683";"T001038";"11500";"A025285";"2012657";"GM0344";"2018SJ00";"       2"
"14889459";"T001038";"11500";"A025288";"1012600";"GM0344";"2018SJ00";"     207"
"14919153";"T001038";"11500";"A025288";"2012655";"GM0344";"2018SJ00";"      28"
"14934000";"T001038";"11500";"A025288";"2012657";"GM0344";"2018SJ00";"     130"
"15052776";"T001038";"11500";"A025287";"1012600";"GM0344";"2018SJ00";"     114"
"15082470";"T001038";"11500";"A025287";"2012655";"GM0344";"2018SJ00";"      16"
"15097317";"T001038";"11500";"A025287";"2012657";"GM0344";"2018SJ00";"     165"
"15216093";"T001038";"11500";"A025300";"1012600";"GM0344";"2018SJ00";"       0"
"15245787";"T001038";"11500";"A025300";"2012655";"GM0344";"2018SJ00";"       0"
"15260634";"T001038";"11500";"A025300";"2012657";"GM0344";"2018SJ00";"       0"
"15379410";"T001038";"11500";"A025290";"1012600";"GM0344";"2018SJ00";"       0"
"15409104";"T001038";"11500";"A025290";"2012655";"GM0344";"2018SJ00";"       0"
"15423951";"T001038";"11500";"A025290";"2012657";"GM0344";"2018SJ00";"       0"
"15542727";"T001038";"11500";"A041868";"1012600";"GM0344";"2018SJ00";"       0"
"15572421";"T001038";"11500";"A041868";"2012655";"GM0344";"2018SJ00";"       0"
"15587268";"T001038";"11500";"A041868";"2012657";"GM0344";"2018SJ00";"       0"
"15706044";"T001038";"11500";"A025293";"1012600";"GM0344";"2018SJ00";"       0"
"15735738";"T001038";"11500";"A025293";"2012655";"GM0344";"2018SJ00";"       0"
"15750585";"T001038";"11500";"A025293";"2012657";"GM0344";"2018SJ00";"       0"
"15869361";"T001038";"11500";"A041773";"1012600";"GM0344";"2018SJ00";"       0"
"15899055";"T001038";"11500";"A041773";"2012655";"GM0344";"2018SJ00";"       0"
"15913902";"T001038";"11500";"A041773";"2012657";"GM0344";"2018SJ00";"       0"
"16032678";"T001038";"11500";"A041751";"1012600";"GM0344";"2018SJ00";"       0"
"16062372";"T001038";"11500";"A041751";"2012655";"GM0344";"2018SJ00";"       0"
"16077219";"T001038";"11500";"A041751";"2012657";"GM0344";"2018SJ00";"       0"
"16195995";"T001038";"11500";"A041755";"1012600";"GM0344";"2018SJ00";"       0"
"16225689";"T001038";"11500";"A041755";"2012655";"GM0344";"2018SJ00";"       0"
"16240536";"T001038";"11500";"A041755";"2012657";"GM0344";"2018SJ00";"       0"
"16359312";"T001038";"11500";"A041759";"1012600";"GM0344";"2018SJ00";"       0"
"16389006";"T001038";"11500";"A041759";"2012655";"GM0344";"2018SJ00";"       0"
"16403853";"T001038";"11500";"A041759";"2012657";"GM0344";"2018SJ00";"       0"
"16522629";"T001038";"11500";"A041924";"1012600";"GM0344";"2018SJ00";"       0"
"16552323";"T001038";"11500";"A041924";"2012655";"GM0344";"2018SJ00";"       0"
"16567170";"T001038";"11500";"A041924";"2012657";"GM0344";"2018SJ00";"       0"
"16685946";"T001038";"11500";"A041925";"1012600";"GM0344";"2018SJ00";"       0"
"16715640";"T001038";"11500";"A041925";"2012655";"GM0344";"2018SJ00";"       0"
"16730487";"T001038";"11500";"A041925";"2012657";"GM0344";"2018SJ00";"       0"
"16849263";"T001038";"11500";"A028669";"1012600";"GM0344";"2018SJ00";"       0"
"16878957";"T001038";"11500";"A028669";"2012655";"GM0344";"2018SJ00";"       0"
"16893804";"T001038";"11500";"A028669";"2012657";"GM0344";"2018SJ00";"       0"
"17012580";"T001038";"11500";"A043049";"1012600";"GM0344";"2018SJ00";"       0"
"17042274";"T001038";"11500";"A043049";"2012655";"GM0344";"2018SJ00";"       0"
"17057121";"T001038";"11500";"A043049";"2012657";"GM0344";"2018SJ00";"       0"
"17175897";"T001038";"11500";"A043051";"1012600";"GM0344";"2018SJ00";"       0"
"17205591";"T001038";"11500";"A043051";"2012655";"GM0344";"2018SJ00";"       0"
"17220438";"T001038";"11500";"A043051";"2012657";"GM0344";"2018SJ00";"       0"
"17339214";"T001038";"11500";"A043054";"1012600";"GM0344";"2018SJ00";"       0"
"17368908";"T001038";"11500";"A043054";"2012655";"GM0344";"2018SJ00";"       0"
"17383755";"T001038";"11500";"A043054";"2012657";"GM0344";"2018SJ00";"       0"
"17502531";"T001038";"11500";"A043055";"1012600";"GM0344";"2018SJ00";"       0"
