"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"41196177";"T001038";"22000";"1012600";"T001040";"GM0344";"2019JJ00";"     313"
"41263647";"T001038";"22000";"2012655";"T001040";"GM0344";"2019JJ00";"      19"
"41297382";"T001038";"22000";"2012657";"T001040";"GM0344";"2019JJ00";"       9"
"45311847";"3000   ";"70100";"1012600";"T001040";"GM0344";"2019JJ00";"    7142"
"45379317";"3000   ";"70100";"2012655";"T001040";"GM0344";"2019JJ00";"    1109"
"45413052";"3000   ";"70100";"2012657";"T001040";"GM0344";"2019JJ00";"    2828"
"47369682";"3000   ";"70200";"1012600";"T001040";"GM0344";"2019JJ00";"    6140"
"47437152";"3000   ";"70200";"2012655";"T001040";"GM0344";"2019JJ00";"     939"
"47470887";"3000   ";"70200";"2012657";"T001040";"GM0344";"2019JJ00";"    3172"
"49427517";"3000   ";"70300";"1012600";"T001040";"GM0344";"2019JJ00";"    5215"
"49494987";"3000   ";"70300";"2012655";"T001040";"GM0344";"2019JJ00";"     858"
"49528722";"3000   ";"70300";"2012657";"T001040";"GM0344";"2019JJ00";"    3220"
"51485352";"3000   ";"70400";"1012600";"T001040";"GM0344";"2019JJ00";"    4847"
"51552822";"3000   ";"70400";"2012655";"T001040";"GM0344";"2019JJ00";"     703"
"51586557";"3000   ";"70400";"2012657";"T001040";"GM0344";"2019JJ00";"    3223"
"53543187";"3000   ";"70500";"1012600";"T001040";"GM0344";"2019JJ00";"    9730"
"53610657";"3000   ";"70500";"2012655";"T001040";"GM0344";"2019JJ00";"    2022"
"53644392";"3000   ";"70500";"2012657";"T001040";"GM0344";"2019JJ00";"    3444"
"55601022";"3000   ";"70600";"1012600";"T001040";"GM0344";"2019JJ00";"   13262"
"55668492";"3000   ";"70600";"2012655";"T001040";"GM0344";"2019JJ00";"    2662"
"55702227";"3000   ";"70600";"2012657";"T001040";"GM0344";"2019JJ00";"    4126"
"57658857";"3000   ";"70700";"1012600";"T001040";"GM0344";"2019JJ00";"   11232"
"57726327";"3000   ";"70700";"2012655";"T001040";"GM0344";"2019JJ00";"    2263"
"57760062";"3000   ";"70700";"2012657";"T001040";"GM0344";"2019JJ00";"    4049"
"59716692";"3000   ";"70800";"1012600";"T001040";"GM0344";"2019JJ00";"    8586"
"59784162";"3000   ";"70800";"2012655";"T001040";"GM0344";"2019JJ00";"    1801"
"59817897";"3000   ";"70800";"2012657";"T001040";"GM0344";"2019JJ00";"    3649"
"61774527";"3000   ";"70900";"1012600";"T001040";"GM0344";"2019JJ00";"    7414"
"61841997";"3000   ";"70900";"2012655";"T001040";"GM0344";"2019JJ00";"    1402"
"61875732";"3000   ";"70900";"2012657";"T001040";"GM0344";"2019JJ00";"    3097"
"63832362";"3000   ";"71000";"1012600";"T001040";"GM0344";"2019JJ00";"    7879"
"63899832";"3000   ";"71000";"2012655";"T001040";"GM0344";"2019JJ00";"    1384"
"63933567";"3000   ";"71000";"2012657";"T001040";"GM0344";"2019JJ00";"    3101"
"65890197";"3000   ";"71100";"1012600";"T001040";"GM0344";"2019JJ00";"    6594"
"65957667";"3000   ";"71100";"2012655";"T001040";"GM0344";"2019JJ00";"    1172"
"65991402";"3000   ";"71100";"2012657";"T001040";"GM0344";"2019JJ00";"    2522"
"67948032";"3000   ";"71200";"1012600";"T001040";"GM0344";"2019JJ00";"    5950"
"68015502";"3000   ";"71200";"2012655";"T001040";"GM0344";"2019JJ00";"     825"
"68049237";"3000   ";"71200";"2012657";"T001040";"GM0344";"2019JJ00";"    1950"
"70005867";"3000   ";"71300";"1012600";"T001040";"GM0344";"2019JJ00";"    5080"
"70073337";"3000   ";"71300";"2012655";"T001040";"GM0344";"2019JJ00";"     762"
"70107072";"3000   ";"71300";"2012657";"T001040";"GM0344";"2019JJ00";"    1094"
"72063702";"3000   ";"71400";"1012600";"T001040";"GM0344";"2019JJ00";"    4250"
"72131172";"3000   ";"71400";"2012655";"T001040";"GM0344";"2019JJ00";"     592"
"72164907";"3000   ";"71400";"2012657";"T001040";"GM0344";"2019JJ00";"     756"
"74121537";"3000   ";"71500";"1012600";"T001040";"GM0344";"2019JJ00";"    3404"
"74189007";"3000   ";"71500";"2012655";"T001040";"GM0344";"2019JJ00";"     428"
"74222742";"3000   ";"71500";"2012657";"T001040";"GM0344";"2019JJ00";"     596"
"76179372";"3000   ";"71600";"1012600";"T001040";"GM0344";"2019JJ00";"    2084"
"76246842";"3000   ";"71600";"2012655";"T001040";"GM0344";"2019JJ00";"     337"
"76280577";"3000   ";"71600";"2012657";"T001040";"GM0344";"2019JJ00";"     592"
"78237207";"3000   ";"71700";"1012600";"T001040";"GM0344";"2019JJ00";"    1407"
"78304677";"3000   ";"71700";"2012655";"T001040";"GM0344";"2019JJ00";"     243"
"78338412";"3000   ";"71700";"2012657";"T001040";"GM0344";"2019JJ00";"     355"
"80295042";"3000   ";"71800";"1012600";"T001040";"GM0344";"2019JJ00";"     785"
"80362512";"3000   ";"71800";"2012655";"T001040";"GM0344";"2019JJ00";"      86"
"80396247";"3000   ";"71800";"2012657";"T001040";"GM0344";"2019JJ00";"      89"
"82352877";"3000   ";"71900";"1012600";"T001040";"GM0344";"2019JJ00";"     292"
"82420347";"3000   ";"71900";"2012655";"T001040";"GM0344";"2019JJ00";"      39"
"82454082";"3000   ";"71900";"2012657";"T001040";"GM0344";"2019JJ00";"      15"
"84410712";"3000   ";"22000";"1012600";"T001040";"GM0344";"2019JJ00";"      54"
"84478182";"3000   ";"22000";"2012655";"T001040";"GM0344";"2019JJ00";"       3"
"84511917";"3000   ";"22000";"2012657";"T001040";"GM0344";"2019JJ00";"       2"
"88526382";"4000   ";"70100";"1012600";"T001040";"GM0344";"2019JJ00";"    6909"
"88593852";"4000   ";"70100";"2012655";"T001040";"GM0344";"2019JJ00";"    1101"
"88627587";"4000   ";"70100";"2012657";"T001040";"GM0344";"2019JJ00";"    2819"
"90584217";"4000   ";"70200";"1012600";"T001040";"GM0344";"2019JJ00";"    5852"
"90651687";"4000   ";"70200";"2012655";"T001040";"GM0344";"2019JJ00";"     980"
"90685422";"4000   ";"70200";"2012657";"T001040";"GM0344";"2019JJ00";"    2968"
"92642052";"4000   ";"70300";"1012600";"T001040";"GM0344";"2019JJ00";"    4957"
"92709522";"4000   ";"70300";"2012655";"T001040";"GM0344";"2019JJ00";"     770"
"92743257";"4000   ";"70300";"2012657";"T001040";"GM0344";"2019JJ00";"    3082"
"94699887";"4000   ";"70400";"1012600";"T001040";"GM0344";"2019JJ00";"    5221"
"94767357";"4000   ";"70400";"2012655";"T001040";"GM0344";"2019JJ00";"     901"
"94801092";"4000   ";"70400";"2012657";"T001040";"GM0344";"2019JJ00";"    2999"
"96757722";"4000   ";"70500";"1012600";"T001040";"GM0344";"2019JJ00";"   14107"
"96825192";"4000   ";"70500";"2012655";"T001040";"GM0344";"2019JJ00";"    2918"
"96858927";"4000   ";"70500";"2012657";"T001040";"GM0344";"2019JJ00";"    3666"
"98815557";"4000   ";"70600";"1012600";"T001040";"GM0344";"2019JJ00";"   14817"
"98883027";"4000   ";"70600";"2012655";"T001040";"GM0344";"2019JJ00";"    3045"
"98916762";"4000   ";"70600";"2012657";"T001040";"GM0344";"2019JJ00";"    4222"
"100873392";"4000   ";"70700";"1012600";"T001040";"GM0344";"2019JJ00";"   10630"
"100940862";"4000   ";"70700";"2012655";"T001040";"GM0344";"2019JJ00";"    2552"
"100974597";"4000   ";"70700";"2012657";"T001040";"GM0344";"2019JJ00";"    4034"
"102931227";"4000   ";"70800";"1012600";"T001040";"GM0344";"2019JJ00";"    7914"
"102998697";"4000   ";"70800";"2012655";"T001040";"GM0344";"2019JJ00";"    1932"
"103032432";"4000   ";"70800";"2012657";"T001040";"GM0344";"2019JJ00";"    3741"
"104989062";"4000   ";"70900";"1012600";"T001040";"GM0344";"2019JJ00";"    6818"
"105056532";"4000   ";"70900";"2012655";"T001040";"GM0344";"2019JJ00";"    1546"
"105090267";"4000   ";"70900";"2012657";"T001040";"GM0344";"2019JJ00";"    3073"
"107046897";"4000   ";"71000";"1012600";"T001040";"GM0344";"2019JJ00";"    7253"
"107114367";"4000   ";"71000";"2012655";"T001040";"GM0344";"2019JJ00";"    1416"
"107148102";"4000   ";"71000";"2012657";"T001040";"GM0344";"2019JJ00";"    2739"
"109104732";"4000   ";"71100";"1012600";"T001040";"GM0344";"2019JJ00";"    6230"
"109172202";"4000   ";"71100";"2012655";"T001040";"GM0344";"2019JJ00";"    1165"
"109205937";"4000   ";"71100";"2012657";"T001040";"GM0344";"2019JJ00";"    2013"
"111162567";"4000   ";"71200";"1012600";"T001040";"GM0344";"2019JJ00";"    5887"
"111230037";"4000   ";"71200";"2012655";"T001040";"GM0344";"2019JJ00";"     938"
"111263772";"4000   ";"71200";"2012657";"T001040";"GM0344";"2019JJ00";"    1669"
"113220402";"4000   ";"71300";"1012600";"T001040";"GM0344";"2019JJ00";"    5000"
"113287872";"4000   ";"71300";"2012655";"T001040";"GM0344";"2019JJ00";"     801"
"113321607";"4000   ";"71300";"2012657";"T001040";"GM0344";"2019JJ00";"    1146"
"115278237";"4000   ";"71400";"1012600";"T001040";"GM0344";"2019JJ00";"    4197"
"115345707";"4000   ";"71400";"2012655";"T001040";"GM0344";"2019JJ00";"     705"
"115379442";"4000   ";"71400";"2012657";"T001040";"GM0344";"2019JJ00";"     903"
"117336072";"4000   ";"71500";"1012600";"T001040";"GM0344";"2019JJ00";"    3945"
"117403542";"4000   ";"71500";"2012655";"T001040";"GM0344";"2019JJ00";"     516"
"117437277";"4000   ";"71500";"2012657";"T001040";"GM0344";"2019JJ00";"     635"
"119393907";"4000   ";"71600";"1012600";"T001040";"GM0344";"2019JJ00";"    2735"
"119461377";"4000   ";"71600";"2012655";"T001040";"GM0344";"2019JJ00";"     382"
"119495112";"4000   ";"71600";"2012657";"T001040";"GM0344";"2019JJ00";"     508"
"121451742";"4000   ";"71700";"1012600";"T001040";"GM0344";"2019JJ00";"    2126"
"121519212";"4000   ";"71700";"2012655";"T001040";"GM0344";"2019JJ00";"     253"
"121552947";"4000   ";"71700";"2012657";"T001040";"GM0344";"2019JJ00";"     316"
"123509577";"4000   ";"71800";"1012600";"T001040";"GM0344";"2019JJ00";"    1542"
"123577047";"4000   ";"71800";"2012655";"T001040";"GM0344";"2019JJ00";"     141"
"123610782";"4000   ";"71800";"2012657";"T001040";"GM0344";"2019JJ00";"     111"
"125567412";"4000   ";"71900";"1012600";"T001040";"GM0344";"2019JJ00";"     782"
"125634882";"4000   ";"71900";"2012655";"T001040";"GM0344";"2019JJ00";"      73"
"125668617";"4000   ";"71900";"2012657";"T001040";"GM0344";"2019JJ00";"      26"
"127625247";"4000   ";"22000";"1012600";"T001040";"GM0344";"2019JJ00";"     259"
"127692717";"4000   ";"22000";"2012655";"T001040";"GM0344";"2019JJ00";"      16"
"127726452";"4000   ";"22000";"2012657";"T001040";"GM0344";"2019JJ00";"       7"
