"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenStudenten_1"
"1965433";"T001038";"10000";"A041751";"H008766";"GM0363";"2019SJ00";"      77"
"1981009";"T001038";"10000";"A041751";"H008673";"GM0363";"2019SJ00";"     162"
"1996585";"T001038";"10000";"A041751";"H008751";"GM0363";"2019SJ00";"     161"
"2012161";"T001038";"10000";"A041751";"H007119";"GM0363";"2019SJ00";"      41"
"2027737";"T001038";"10000";"A041751";"A008187";"GM0363";"2019SJ00";"     403"
"2043313";"T001038";"10000";"A041751";"2012659";"GM0363";"2019SJ00";"       1"
"2058889";"T001038";"10000";"A041755";"T001040";"GM0363";"2019SJ00";"    3753"
"2074465";"T001038";"10000";"A041755";"1012600";"GM0363";"2019SJ00";"     684"
"2090041";"T001038";"10000";"A041755";"2012605";"GM0363";"2019SJ00";"    3064"
"2105617";"T001038";"10000";"A041755";"2012655";"GM0363";"2019SJ00";"     197"
"2121193";"T001038";"10000";"A041755";"2012657";"GM0363";"2019SJ00";"    2867"
"2136769";"T001038";"10000";"A041755";"H008766";"GM0363";"2019SJ00";"     469"
"2152345";"T001038";"10000";"A041755";"H008673";"GM0363";"2019SJ00";"     793"
"2167921";"T001038";"10000";"A041755";"H008751";"GM0363";"2019SJ00";"     669"
"2183497";"T001038";"10000";"A041755";"H007119";"GM0363";"2019SJ00";"     121"
"2199073";"T001038";"10000";"A041755";"A008187";"GM0363";"2019SJ00";"     815"
"2214649";"T001038";"10000";"A041755";"2012659";"GM0363";"2019SJ00";"       5"
"2230225";"T001038";"10000";"A041759";"T001040";"GM0363";"2019SJ00";"    3311"
"2245801";"T001038";"10000";"A041759";"1012600";"GM0363";"2019SJ00";"     730"
"2261377";"T001038";"10000";"A041759";"2012605";"GM0363";"2019SJ00";"    2580"
"2276953";"T001038";"10000";"A041759";"2012655";"GM0363";"2019SJ00";"     183"
"2292529";"T001038";"10000";"A041759";"2012657";"GM0363";"2019SJ00";"    2397"
"2308105";"T001038";"10000";"A041759";"H008766";"GM0363";"2019SJ00";"     331"
"2323681";"T001038";"10000";"A041759";"H008673";"GM0363";"2019SJ00";"     602"
"2339257";"T001038";"10000";"A041759";"H008751";"GM0363";"2019SJ00";"     727"
"2354833";"T001038";"10000";"A041759";"H007119";"GM0363";"2019SJ00";"     133"
"2370409";"T001038";"10000";"A041759";"A008187";"GM0363";"2019SJ00";"     604"
"2385985";"T001038";"10000";"A041759";"2012659";"GM0363";"2019SJ00";"       1"
"2401561";"T001038";"10000";"A041924";"T001040";"GM0363";"2019SJ00";"    8826"
"2417137";"T001038";"10000";"A041924";"1012600";"GM0363";"2019SJ00";"    2075"
"2432713";"T001038";"10000";"A041924";"2012605";"GM0363";"2019SJ00";"    6746"
"2448289";"T001038";"10000";"A041924";"2012655";"GM0363";"2019SJ00";"     558"
"2463865";"T001038";"10000";"A041924";"2012657";"GM0363";"2019SJ00";"    6188"
"2479441";"T001038";"10000";"A041924";"H008766";"GM0363";"2019SJ00";"     938"
"2495017";"T001038";"10000";"A041924";"H008673";"GM0363";"2019SJ00";"    2095"
"2510593";"T001038";"10000";"A041924";"H008751";"GM0363";"2019SJ00";"    1375"
"2526169";"T001038";"10000";"A041924";"H007119";"GM0363";"2019SJ00";"     216"
"2541745";"T001038";"10000";"A041924";"A008187";"GM0363";"2019SJ00";"    1564"
"2557321";"T001038";"10000";"A041924";"2012659";"GM0363";"2019SJ00";"       5"
"2572897";"T001038";"10000";"A041925";"T001040";"GM0363";"2019SJ00";"      10"
"2588473";"T001038";"10000";"A041925";"1012600";"GM0363";"2019SJ00";"       4"
"2604049";"T001038";"10000";"A041925";"2012605";"GM0363";"2019SJ00";"       6"
"2619625";"T001038";"10000";"A041925";"2012655";"GM0363";"2019SJ00";"       0"
"2635201";"T001038";"10000";"A041925";"2012657";"GM0363";"2019SJ00";"       6"
"2650777";"T001038";"10000";"A041925";"H008766";"GM0363";"2019SJ00";"       1"
"2666353";"T001038";"10000";"A041925";"H008673";"GM0363";"2019SJ00";"       2"
"2681929";"T001038";"10000";"A041925";"H008751";"GM0363";"2019SJ00";"       3"
"2697505";"T001038";"10000";"A041925";"H007119";"GM0363";"2019SJ00";"       0"
"2713081";"T001038";"10000";"A041925";"A008187";"GM0363";"2019SJ00";"       0"
"2728657";"T001038";"10000";"A041925";"2012659";"GM0363";"2019SJ00";"       0"
"2744233";"T001038";"10000";"A025294";"T001040";"GM0363";"2019SJ00";"   23116"
"2759809";"T001038";"10000";"A025294";"1012600";"GM0363";"2019SJ00";"   10082"
"2775385";"T001038";"10000";"A025294";"2012605";"GM0363";"2019SJ00";"   13034"
"2790961";"T001038";"10000";"A025294";"2012655";"GM0363";"2019SJ00";"    3845"
"2806537";"T001038";"10000";"A025294";"2012657";"GM0363";"2019SJ00";"    9189"
"2822113";"T001038";"10000";"A025294";"H008766";"GM0363";"2019SJ00";"    1224"
"2837689";"T001038";"10000";"A025294";"H008673";"GM0363";"2019SJ00";"    2424"
"2853265";"T001038";"10000";"A025294";"H008751";"GM0363";"2019SJ00";"    1848"
"2868841";"T001038";"10000";"A025294";"H007119";"GM0363";"2019SJ00";"     540"
"2884417";"T001038";"10000";"A025294";"A008187";"GM0363";"2019SJ00";"    3153"
"2899993";"T001038";"10000";"A025294";"2012659";"GM0363";"2019SJ00";"       0"
"2915569";"T001038";"10000";"A025297";"T001040";"GM0363";"2019SJ00";"   31631"
"2931145";"T001038";"10000";"A025297";"1012600";"GM0363";"2019SJ00";"   15877"
"2946721";"T001038";"10000";"A025297";"2012605";"GM0363";"2019SJ00";"   15754"
"2962297";"T001038";"10000";"A025297";"2012655";"GM0363";"2019SJ00";"    8516"
"2977873";"T001038";"10000";"A025297";"2012657";"GM0363";"2019SJ00";"    7238"
"2993449";"T001038";"10000";"A025297";"H008766";"GM0363";"2019SJ00";"     771"
"3009025";"T001038";"10000";"A025297";"H008673";"GM0363";"2019SJ00";"     951"
"3024601";"T001038";"10000";"A025297";"H008751";"GM0363";"2019SJ00";"     939"
"3040177";"T001038";"10000";"A025297";"H007119";"GM0363";"2019SJ00";"     334"
"3055753";"T001038";"10000";"A025297";"A008187";"GM0363";"2019SJ00";"    4243"
"3071329";"T001038";"10000";"A025297";"2012659";"GM0363";"2019SJ00";"       0"
"3086905";"T001038";"40900";"T001345";"T001040";"GM0363";"2019SJ00";"       1"
"3102481";"T001038";"40900";"T001345";"1012600";"GM0363";"2019SJ00";"       1"
"3118057";"T001038";"40900";"T001345";"2012605";"GM0363";"2019SJ00";"       0"
"3133633";"T001038";"40900";"T001345";"2012655";"GM0363";"2019SJ00";"       0"
"3149209";"T001038";"40900";"T001345";"2012657";"GM0363";"2019SJ00";"       0"
"3164785";"T001038";"40900";"T001345";"H008766";"GM0363";"2019SJ00";"       0"
"3180361";"T001038";"40900";"T001345";"H008673";"GM0363";"2019SJ00";"       0"
"3195937";"T001038";"40900";"T001345";"H008751";"GM0363";"2019SJ00";"       0"
"3211513";"T001038";"40900";"T001345";"H007119";"GM0363";"2019SJ00";"       0"
"3227089";"T001038";"40900";"T001345";"A008187";"GM0363";"2019SJ00";"       0"
"3242665";"T001038";"40900";"T001345";"2012659";"GM0363";"2019SJ00";"       0"
"3258241";"T001038";"40900";"A041919";"T001040";"GM0363";"2019SJ00";"       1"
"3273817";"T001038";"40900";"A041919";"1012600";"GM0363";"2019SJ00";"       1"
"3289393";"T001038";"40900";"A041919";"2012605";"GM0363";"2019SJ00";"       0"
"3304969";"T001038";"40900";"A041919";"2012655";"GM0363";"2019SJ00";"       0"
"3320545";"T001038";"40900";"A041919";"2012657";"GM0363";"2019SJ00";"       0"
"3336121";"T001038";"40900";"A041919";"H008766";"GM0363";"2019SJ00";"       0"
"3351697";"T001038";"40900";"A041919";"H008673";"GM0363";"2019SJ00";"       0"
"3367273";"T001038";"40900";"A041919";"H008751";"GM0363";"2019SJ00";"       0"
"3382849";"T001038";"40900";"A041919";"H007119";"GM0363";"2019SJ00";"       0"
"3398425";"T001038";"40900";"A041919";"A008187";"GM0363";"2019SJ00";"       0"
"3414001";"T001038";"40900";"A041919";"2012659";"GM0363";"2019SJ00";"       0"
"3429577";"T001038";"40900";"A041920";"T001040";"GM0363";"2019SJ00";"       0"
"3445153";"T001038";"40900";"A041920";"1012600";"GM0363";"2019SJ00";"       0"
"3460729";"T001038";"40900";"A041920";"2012605";"GM0363";"2019SJ00";"       0"
"3476305";"T001038";"40900";"A041920";"2012655";"GM0363";"2019SJ00";"       0"
"3491881";"T001038";"40900";"A041920";"2012657";"GM0363";"2019SJ00";"       0"
"3507457";"T001038";"40900";"A041920";"H008766";"GM0363";"2019SJ00";"       0"
"3523033";"T001038";"40900";"A041920";"H008673";"GM0363";"2019SJ00";"       0"
"3538609";"T001038";"40900";"A041920";"H008751";"GM0363";"2019SJ00";"       0"
"3554185";"T001038";"40900";"A041920";"H007119";"GM0363";"2019SJ00";"       0"
"3569761";"T001038";"40900";"A041920";"A008187";"GM0363";"2019SJ00";"       0"
"3585337";"T001038";"40900";"A041920";"2012659";"GM0363";"2019SJ00";"       0"
"3600913";"T001038";"40900";"A041921";"T001040";"GM0363";"2019SJ00";"       0"
"3616489";"T001038";"40900";"A041921";"1012600";"GM0363";"2019SJ00";"       0"
"3632065";"T001038";"40900";"A041921";"2012605";"GM0363";"2019SJ00";"       0"
"3647641";"T001038";"40900";"A041921";"2012655";"GM0363";"2019SJ00";"       0"
"3663217";"T001038";"40900";"A041921";"2012657";"GM0363";"2019SJ00";"       0"
"3678793";"T001038";"40900";"A041921";"H008766";"GM0363";"2019SJ00";"       0"
"3694369";"T001038";"40900";"A041921";"H008673";"GM0363";"2019SJ00";"       0"
"3709945";"T001038";"40900";"A041921";"H008751";"GM0363";"2019SJ00";"       0"
"3725521";"T001038";"40900";"A041921";"H007119";"GM0363";"2019SJ00";"       0"
"3741097";"T001038";"40900";"A041921";"A008187";"GM0363";"2019SJ00";"       0"
"3756673";"T001038";"40900";"A041921";"2012659";"GM0363";"2019SJ00";"       0"
"3772249";"T001038";"40900";"A041922";"T001040";"GM0363";"2019SJ00";"       0"
"3787825";"T001038";"40900";"A041922";"1012600";"GM0363";"2019SJ00";"       0"
"3803401";"T001038";"40900";"A041922";"2012605";"GM0363";"2019SJ00";"       0"
"3818977";"T001038";"40900";"A041922";"2012655";"GM0363";"2019SJ00";"       0"
"3834553";"T001038";"40900";"A041922";"2012657";"GM0363";"2019SJ00";"       0"
"3850129";"T001038";"40900";"A041922";"H008766";"GM0363";"2019SJ00";"       0"
"3865705";"T001038";"40900";"A041922";"H008673";"GM0363";"2019SJ00";"       0"
"3881281";"T001038";"40900";"A041922";"H008751";"GM0363";"2019SJ00";"       0"
"3896857";"T001038";"40900";"A041922";"H007119";"GM0363";"2019SJ00";"       0"
"3912433";"T001038";"40900";"A041922";"A008187";"GM0363";"2019SJ00";"       0"
"3928009";"T001038";"40900";"A041922";"2012659";"GM0363";"2019SJ00";"       0"
"3943585";"T001038";"40900";"A041923";"T001040";"GM0363";"2019SJ00";"       0"
"3959161";"T001038";"40900";"A041923";"1012600";"GM0363";"2019SJ00";"       0"
"3974737";"T001038";"40900";"A041923";"2012605";"GM0363";"2019SJ00";"       0"
"3990313";"T001038";"40900";"A041923";"2012655";"GM0363";"2019SJ00";"       0"
"4005889";"T001038";"40900";"A041923";"2012657";"GM0363";"2019SJ00";"       0"
"4021465";"T001038";"40900";"A041923";"H008766";"GM0363";"2019SJ00";"       0"
"4037041";"T001038";"40900";"A041923";"H008673";"GM0363";"2019SJ00";"       0"
"4052617";"T001038";"40900";"A041923";"H008751";"GM0363";"2019SJ00";"       0"
"4068193";"T001038";"40900";"A041923";"H007119";"GM0363";"2019SJ00";"       0"
"4083769";"T001038";"40900";"A041923";"A008187";"GM0363";"2019SJ00";"       0"
"4099345";"T001038";"40900";"A041923";"2012659";"GM0363";"2019SJ00";"       0"
"4114921";"T001038";"40900";"A025289";"T001040";"GM0363";"2019SJ00";"       0"
"4130497";"T001038";"40900";"A025289";"1012600";"GM0363";"2019SJ00";"       0"
"4146073";"T001038";"40900";"A025289";"2012605";"GM0363";"2019SJ00";"       0"
"4161649";"T001038";"40900";"A025289";"2012655";"GM0363";"2019SJ00";"       0"
"4177225";"T001038";"40900";"A025289";"2012657";"GM0363";"2019SJ00";"       0"
"4192801";"T001038";"40900";"A025289";"H008766";"GM0363";"2019SJ00";"       0"
"4208377";"T001038";"40900";"A025289";"H008673";"GM0363";"2019SJ00";"       0"
"4223953";"T001038";"40900";"A025289";"H008751";"GM0363";"2019SJ00";"       0"
"4239529";"T001038";"40900";"A025289";"H007119";"GM0363";"2019SJ00";"       0"
"4255105";"T001038";"40900";"A025289";"A008187";"GM0363";"2019SJ00";"       0"
"4270681";"T001038";"40900";"A025289";"2012659";"GM0363";"2019SJ00";"       0"
"4286257";"T001038";"40900";"A025300";"T001040";"GM0363";"2019SJ00";"       0"
"4301833";"T001038";"40900";"A025300";"1012600";"GM0363";"2019SJ00";"       0"
"4317409";"T001038";"40900";"A025300";"2012605";"GM0363";"2019SJ00";"       0"
"4332985";"T001038";"40900";"A025300";"2012655";"GM0363";"2019SJ00";"       0"
"4348561";"T001038";"40900";"A025300";"2012657";"GM0363";"2019SJ00";"       0"
"4364137";"T001038";"40900";"A025300";"H008766";"GM0363";"2019SJ00";"       0"
"4379713";"T001038";"40900";"A025300";"H008673";"GM0363";"2019SJ00";"       0"
"4395289";"T001038";"40900";"A025300";"H008751";"GM0363";"2019SJ00";"       0"
"4410865";"T001038";"40900";"A025300";"H007119";"GM0363";"2019SJ00";"       0"
"4426441";"T001038";"40900";"A025300";"A008187";"GM0363";"2019SJ00";"       0"
"4442017";"T001038";"40900";"A025300";"2012659";"GM0363";"2019SJ00";"       0"
"4457593";"T001038";"40900";"A041867";"T001040";"GM0363";"2019SJ00";"       0"
"4473169";"T001038";"40900";"A041867";"1012600";"GM0363";"2019SJ00";"       0"
"4488745";"T001038";"40900";"A041867";"2012605";"GM0363";"2019SJ00";"       0"
"4504321";"T001038";"40900";"A041867";"2012655";"GM0363";"2019SJ00";"       0"
"4519897";"T001038";"40900";"A041867";"2012657";"GM0363";"2019SJ00";"       0"
"4535473";"T001038";"40900";"A041867";"H008766";"GM0363";"2019SJ00";"       0"
"4551049";"T001038";"40900";"A041867";"H008673";"GM0363";"2019SJ00";"       0"
"4566625";"T001038";"40900";"A041867";"H008751";"GM0363";"2019SJ00";"       0"
"4582201";"T001038";"40900";"A041867";"H007119";"GM0363";"2019SJ00";"       0"
"4597777";"T001038";"40900";"A041867";"A008187";"GM0363";"2019SJ00";"       0"
"4613353";"T001038";"40900";"A041867";"2012659";"GM0363";"2019SJ00";"       0"
"4628929";"T001038";"40900";"A041868";"T001040";"GM0363";"2019SJ00";"       0"
"4644505";"T001038";"40900";"A041868";"1012600";"GM0363";"2019SJ00";"       0"
"4660081";"T001038";"40900";"A041868";"2012605";"GM0363";"2019SJ00";"       0"
"4675657";"T001038";"40900";"A041868";"2012655";"GM0363";"2019SJ00";"       0"
"4691233";"T001038";"40900";"A041868";"2012657";"GM0363";"2019SJ00";"       0"
"4706809";"T001038";"40900";"A041868";"H008766";"GM0363";"2019SJ00";"       0"
"4722385";"T001038";"40900";"A041868";"H008673";"GM0363";"2019SJ00";"       0"
"4737961";"T001038";"40900";"A041868";"H008751";"GM0363";"2019SJ00";"       0"
"4753537";"T001038";"40900";"A041868";"H007119";"GM0363";"2019SJ00";"       0"
"4769113";"T001038";"40900";"A041868";"A008187";"GM0363";"2019SJ00";"       0"
"4784689";"T001038";"40900";"A041868";"2012659";"GM0363";"2019SJ00";"       0"
"4800265";"T001038";"40900";"A025293";"T001040";"GM0363";"2019SJ00";"       0"
"4815841";"T001038";"40900";"A025293";"1012600";"GM0363";"2019SJ00";"       0"
"4831417";"T001038";"40900";"A025293";"2012605";"GM0363";"2019SJ00";"       0"
"4846993";"T001038";"40900";"A025293";"2012655";"GM0363";"2019SJ00";"       0"
"4862569";"T001038";"40900";"A025293";"2012657";"GM0363";"2019SJ00";"       0"
"4878145";"T001038";"40900";"A025293";"H008766";"GM0363";"2019SJ00";"       0"
"4893721";"T001038";"40900";"A025293";"H008673";"GM0363";"2019SJ00";"       0"
"4909297";"T001038";"40900";"A025293";"H008751";"GM0363";"2019SJ00";"       0"
"4924873";"T001038";"40900";"A025293";"H007119";"GM0363";"2019SJ00";"       0"
"4940449";"T001038";"40900";"A025293";"A008187";"GM0363";"2019SJ00";"       0"
"4956025";"T001038";"40900";"A025293";"2012659";"GM0363";"2019SJ00";"       0"
"4971601";"T001038";"40900";"A041751";"T001040";"GM0363";"2019SJ00";"       0"
"4987177";"T001038";"40900";"A041751";"1012600";"GM0363";"2019SJ00";"       0"
"5002753";"T001038";"40900";"A041751";"2012605";"GM0363";"2019SJ00";"       0"
