"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"1012324";"T001038";"10000";"A025290";"2012605";"GM0363";"2019SJ00";"    4149"
"1027171";"T001038";"10000";"A025290";"2012655";"GM0363";"2019SJ00";"     304"
"1042018";"T001038";"10000";"A025290";"2012657";"GM0363";"2019SJ00";"    3845"
"1056865";"T001038";"10000";"A025290";"H008766";"GM0363";"2019SJ00";"     600"
"1071712";"T001038";"10000";"A025290";"H008673";"GM0363";"2019SJ00";"    1068"
"1086559";"T001038";"10000";"A025290";"H008751";"GM0363";"2019SJ00";"     878"
"1101406";"T001038";"10000";"A025290";"H007119";"GM0363";"2019SJ00";"     152"
"1116253";"T001038";"10000";"A025290";"A008187";"GM0363";"2019SJ00";"    1147"
"1131100";"T001038";"10000";"A025290";"2012659";"GM0363";"2019SJ00";"       6"
"1145947";"T001038";"10000";"A041868";"T001040";"GM0363";"2019SJ00";"    3800"
"1160794";"T001038";"10000";"A041868";"1012600";"GM0363";"2019SJ00";"     824"
"1175641";"T001038";"10000";"A041868";"2012605";"GM0363";"2019SJ00";"    2972"
"1190488";"T001038";"10000";"A041868";"2012655";"GM0363";"2019SJ00";"     213"
"1205335";"T001038";"10000";"A041868";"2012657";"GM0363";"2019SJ00";"    2759"
"1220182";"T001038";"10000";"A041868";"H008766";"GM0363";"2019SJ00";"     429"
"1235029";"T001038";"10000";"A041868";"H008673";"GM0363";"2019SJ00";"     791"
"1249876";"T001038";"10000";"A041868";"H008751";"GM0363";"2019SJ00";"     598"
"1264723";"T001038";"10000";"A041868";"H007119";"GM0363";"2019SJ00";"     106"
"1279570";"T001038";"10000";"A041868";"A008187";"GM0363";"2019SJ00";"     835"
"1294417";"T001038";"10000";"A041868";"2012659";"GM0363";"2019SJ00";"       4"
"1309264";"T001038";"10000";"A025293";"T001040";"GM0363";"2019SJ00";"    1036"
"1324111";"T001038";"10000";"A025293";"1012600";"GM0363";"2019SJ00";"     312"
"1338958";"T001038";"10000";"A025293";"2012605";"GM0363";"2019SJ00";"     724"
"1353805";"T001038";"10000";"A025293";"2012655";"GM0363";"2019SJ00";"      64"
"1368652";"T001038";"10000";"A025293";"2012657";"GM0363";"2019SJ00";"     660"
"1383499";"T001038";"10000";"A025293";"H008766";"GM0363";"2019SJ00";"     122"
"1398346";"T001038";"10000";"A025293";"H008673";"GM0363";"2019SJ00";"     138"
"1413193";"T001038";"10000";"A025293";"H008751";"GM0363";"2019SJ00";"     181"
"1428040";"T001038";"10000";"A025293";"H007119";"GM0363";"2019SJ00";"      23"
"1442887";"T001038";"10000";"A025293";"A008187";"GM0363";"2019SJ00";"     196"
"1457734";"T001038";"10000";"A025293";"2012659";"GM0363";"2019SJ00";"       0"
"1472581";"T001038";"10000";"A041773";"T001040";"GM0363";"2019SJ00";"     579"
"1487428";"T001038";"10000";"A041773";"1012600";"GM0363";"2019SJ00";"     124"
"1502275";"T001038";"10000";"A041773";"2012605";"GM0363";"2019SJ00";"     453"
"1517122";"T001038";"10000";"A041773";"2012655";"GM0363";"2019SJ00";"      27"
"1531969";"T001038";"10000";"A041773";"2012657";"GM0363";"2019SJ00";"     426"
"1546816";"T001038";"10000";"A041773";"H008766";"GM0363";"2019SJ00";"      49"
"1561663";"T001038";"10000";"A041773";"H008673";"GM0363";"2019SJ00";"     139"
"1576510";"T001038";"10000";"A041773";"H008751";"GM0363";"2019SJ00";"      99"
"1591357";"T001038";"10000";"A041773";"H007119";"GM0363";"2019SJ00";"      23"
"1606204";"T001038";"10000";"A041773";"A008187";"GM0363";"2019SJ00";"     116"
"1621051";"T001038";"10000";"A041773";"2012659";"GM0363";"2019SJ00";"       2"
"1635898";"T001038";"10000";"A041751";"T001040";"GM0363";"2019SJ00";"     929"
"1650745";"T001038";"10000";"A041751";"1012600";"GM0363";"2019SJ00";"     116"
"1665592";"T001038";"10000";"A041751";"2012605";"GM0363";"2019SJ00";"     810"
"1680439";"T001038";"10000";"A041751";"2012655";"GM0363";"2019SJ00";"      41"
"1695286";"T001038";"10000";"A041751";"2012657";"GM0363";"2019SJ00";"     769"
"1710133";"T001038";"10000";"A041751";"H008766";"GM0363";"2019SJ00";"      74"
"1724980";"T001038";"10000";"A041751";"H008673";"GM0363";"2019SJ00";"     174"
"1739827";"T001038";"10000";"A041751";"H008751";"GM0363";"2019SJ00";"     132"
"1754674";"T001038";"10000";"A041751";"H007119";"GM0363";"2019SJ00";"      38"
"1769521";"T001038";"10000";"A041751";"A008187";"GM0363";"2019SJ00";"     351"
"1784368";"T001038";"10000";"A041751";"2012659";"GM0363";"2019SJ00";"       3"
"1799215";"T001038";"10000";"A041755";"T001040";"GM0363";"2019SJ00";"    1535"
"1814062";"T001038";"10000";"A041755";"1012600";"GM0363";"2019SJ00";"     312"
"1828909";"T001038";"10000";"A041755";"2012605";"GM0363";"2019SJ00";"    1221"
"1843756";"T001038";"10000";"A041755";"2012655";"GM0363";"2019SJ00";"      76"
"1858603";"T001038";"10000";"A041755";"2012657";"GM0363";"2019SJ00";"    1145"
"1873450";"T001038";"10000";"A041755";"H008766";"GM0363";"2019SJ00";"     216"
"1888297";"T001038";"10000";"A041755";"H008673";"GM0363";"2019SJ00";"     321"
"1903144";"T001038";"10000";"A041755";"H008751";"GM0363";"2019SJ00";"     268"
"1917991";"T001038";"10000";"A041755";"H007119";"GM0363";"2019SJ00";"      40"
"1932838";"T001038";"10000";"A041755";"A008187";"GM0363";"2019SJ00";"     300"
"1947685";"T001038";"10000";"A041755";"2012659";"GM0363";"2019SJ00";"       2"
"1962532";"T001038";"10000";"A041759";"T001040";"GM0363";"2019SJ00";"     926"
"1977379";"T001038";"10000";"A041759";"1012600";"GM0363";"2019SJ00";"     234"
"1992226";"T001038";"10000";"A041759";"2012605";"GM0363";"2019SJ00";"     692"
"2007073";"T001038";"10000";"A041759";"2012655";"GM0363";"2019SJ00";"      49"
"2021920";"T001038";"10000";"A041759";"2012657";"GM0363";"2019SJ00";"     643"
"2036767";"T001038";"10000";"A041759";"H008766";"GM0363";"2019SJ00";"     104"
"2051614";"T001038";"10000";"A041759";"H008673";"GM0363";"2019SJ00";"     166"
"2066461";"T001038";"10000";"A041759";"H008751";"GM0363";"2019SJ00";"     170"
"2081308";"T001038";"10000";"A041759";"H007119";"GM0363";"2019SJ00";"      29"
"2096155";"T001038";"10000";"A041759";"A008187";"GM0363";"2019SJ00";"     174"
"2111002";"T001038";"10000";"A041759";"2012659";"GM0363";"2019SJ00";"       0"
"2125849";"T001038";"10000";"A041924";"T001040";"GM0363";"2019SJ00";"    1999"
"2140696";"T001038";"10000";"A041924";"1012600";"GM0363";"2019SJ00";"     587"
"2155543";"T001038";"10000";"A041924";"2012605";"GM0363";"2019SJ00";"    1411"
"2170390";"T001038";"10000";"A041924";"2012655";"GM0363";"2019SJ00";"     138"
"2185237";"T001038";"10000";"A041924";"2012657";"GM0363";"2019SJ00";"    1273"
"2200084";"T001038";"10000";"A041924";"H008766";"GM0363";"2019SJ00";"     204"
"2214931";"T001038";"10000";"A041924";"H008673";"GM0363";"2019SJ00";"     403"
"2229778";"T001038";"10000";"A041924";"H008751";"GM0363";"2019SJ00";"     302"
"2244625";"T001038";"10000";"A041924";"H007119";"GM0363";"2019SJ00";"      44"
"2259472";"T001038";"10000";"A041924";"A008187";"GM0363";"2019SJ00";"     320"
"2274319";"T001038";"10000";"A041924";"2012659";"GM0363";"2019SJ00";"       1"
"2289166";"T001038";"10000";"A041925";"T001040";"GM0363";"2019SJ00";"      26"
"2304013";"T001038";"10000";"A041925";"1012600";"GM0363";"2019SJ00";"      11"
"2318860";"T001038";"10000";"A041925";"2012605";"GM0363";"2019SJ00";"      15"
"2333707";"T001038";"10000";"A041925";"2012655";"GM0363";"2019SJ00";"       0"
"2348554";"T001038";"10000";"A041925";"2012657";"GM0363";"2019SJ00";"      15"
"2363401";"T001038";"10000";"A041925";"H008766";"GM0363";"2019SJ00";"       2"
"2378248";"T001038";"10000";"A041925";"H008673";"GM0363";"2019SJ00";"       4"
"2393095";"T001038";"10000";"A041925";"H008751";"GM0363";"2019SJ00";"       6"
"2407942";"T001038";"10000";"A041925";"H007119";"GM0363";"2019SJ00";"       1"
"2422789";"T001038";"10000";"A041925";"A008187";"GM0363";"2019SJ00";"       2"
"2437636";"T001038";"10000";"A041925";"2012659";"GM0363";"2019SJ00";"       0"
"2452483";"T001038";"10000";"A028669";"T001040";"GM0363";"2019SJ00";"      48"
"2467330";"T001038";"10000";"A028669";"1012600";"GM0363";"2019SJ00";"      28"
"2482177";"T001038";"10000";"A028669";"2012605";"GM0363";"2019SJ00";"      20"
"2497024";"T001038";"10000";"A028669";"2012655";"GM0363";"2019SJ00";"       4"
"2511871";"T001038";"10000";"A028669";"2012657";"GM0363";"2019SJ00";"      16"
"2526718";"T001038";"10000";"A028669";"H008766";"GM0363";"2019SJ00";"       3"
"2541565";"T001038";"10000";"A028669";"H008673";"GM0363";"2019SJ00";"       0"
"2556412";"T001038";"10000";"A028669";"H008751";"GM0363";"2019SJ00";"       6"
"2571259";"T001038";"10000";"A028669";"H007119";"GM0363";"2019SJ00";"       2"
"2586106";"T001038";"10000";"A028669";"A008187";"GM0363";"2019SJ00";"       5"
"2600953";"T001038";"10000";"A028669";"2012659";"GM0363";"2019SJ00";"       0"
"2615800";"T001038";"10000";"A043049";"T001040";"GM0363";"2019SJ00";"    3828"
"2630647";"T001038";"10000";"A043049";"1012600";"GM0363";"2019SJ00";"    2132"
"2645494";"T001038";"10000";"A043049";"2012605";"GM0363";"2019SJ00";"    1696"
"2660341";"T001038";"10000";"A043049";"2012655";"GM0363";"2019SJ00";"     601"
"2675188";"T001038";"10000";"A043049";"2012657";"GM0363";"2019SJ00";"    1095"
"2690035";"T001038";"10000";"A043049";"H008766";"GM0363";"2019SJ00";"     144"
"2704882";"T001038";"10000";"A043049";"H008673";"GM0363";"2019SJ00";"     268"
"2719729";"T001038";"10000";"A043049";"H008751";"GM0363";"2019SJ00";"     197"
"2734576";"T001038";"10000";"A043049";"H007119";"GM0363";"2019SJ00";"      84"
"2749423";"T001038";"10000";"A043049";"A008187";"GM0363";"2019SJ00";"     402"
"2764270";"T001038";"10000";"A043049";"2012659";"GM0363";"2019SJ00";"       0"
"2779117";"T001038";"10000";"A043051";"T001040";"GM0363";"2019SJ00";"     346"
"2793964";"T001038";"10000";"A043051";"1012600";"GM0363";"2019SJ00";"     142"
"2808811";"T001038";"10000";"A043051";"2012605";"GM0363";"2019SJ00";"     204"
"2823658";"T001038";"10000";"A043051";"2012655";"GM0363";"2019SJ00";"     140"
"2838505";"T001038";"10000";"A043051";"2012657";"GM0363";"2019SJ00";"      64"
"2853352";"T001038";"10000";"A043051";"H008766";"GM0363";"2019SJ00";"       9"
"2868199";"T001038";"10000";"A043051";"H008673";"GM0363";"2019SJ00";"       1"
"2883046";"T001038";"10000";"A043051";"H008751";"GM0363";"2019SJ00";"       5"
"2897893";"T001038";"10000";"A043051";"H007119";"GM0363";"2019SJ00";"       2"
"2912740";"T001038";"10000";"A043051";"A008187";"GM0363";"2019SJ00";"      47"
"2927587";"T001038";"10000";"A043051";"2012659";"GM0363";"2019SJ00";"       0"
"2942434";"T001038";"10000";"A043054";"T001040";"GM0363";"2019SJ00";"    4104"
"2957281";"T001038";"10000";"A043054";"1012600";"GM0363";"2019SJ00";"    2295"
"2972128";"T001038";"10000";"A043054";"2012605";"GM0363";"2019SJ00";"    1809"
"2986975";"T001038";"10000";"A043054";"2012655";"GM0363";"2019SJ00";"    1006"
"3001822";"T001038";"10000";"A043054";"2012657";"GM0363";"2019SJ00";"     803"
"3016669";"T001038";"10000";"A043054";"H008766";"GM0363";"2019SJ00";"      91"
"3031516";"T001038";"10000";"A043054";"H008673";"GM0363";"2019SJ00";"     113"
"3046363";"T001038";"10000";"A043054";"H008751";"GM0363";"2019SJ00";"     100"
"3061210";"T001038";"10000";"A043054";"H007119";"GM0363";"2019SJ00";"      33"
"3076057";"T001038";"10000";"A043054";"A008187";"GM0363";"2019SJ00";"     466"
"3090904";"T001038";"10000";"A043054";"2012659";"GM0363";"2019SJ00";"       0"
"3105751";"T001038";"10000";"A043055";"T001040";"GM0363";"2019SJ00";"    5542"
"3120598";"T001038";"10000";"A043055";"1012600";"GM0363";"2019SJ00";"    2989"
"3135445";"T001038";"10000";"A043055";"2012605";"GM0363";"2019SJ00";"    2553"
"3150292";"T001038";"10000";"A043055";"2012655";"GM0363";"2019SJ00";"    1586"
"3165139";"T001038";"10000";"A043055";"2012657";"GM0363";"2019SJ00";"     967"
"3179986";"T001038";"10000";"A043055";"H008766";"GM0363";"2019SJ00";"      92"
"3194833";"T001038";"10000";"A043055";"H008673";"GM0363";"2019SJ00";"      85"
"3209680";"T001038";"10000";"A043055";"H008751";"GM0363";"2019SJ00";"      87"
"3224527";"T001038";"10000";"A043055";"H007119";"GM0363";"2019SJ00";"      37"
"3239374";"T001038";"10000";"A043055";"A008187";"GM0363";"2019SJ00";"     666"
"3254221";"T001038";"10000";"A043055";"2012659";"GM0363";"2019SJ00";"       0"
"3269068";"T001038";"10000";"A028672";"T001040";"GM0363";"2019SJ00";"       0"
"3283915";"T001038";"10000";"A028672";"1012600";"GM0363";"2019SJ00";"       0"
"3298762";"T001038";"10000";"A028672";"2012605";"GM0363";"2019SJ00";"       0"
"3313609";"T001038";"10000";"A028672";"2012655";"GM0363";"2019SJ00";"       0"
"3328456";"T001038";"10000";"A028672";"2012657";"GM0363";"2019SJ00";"       0"
"3343303";"T001038";"10000";"A028672";"H008766";"GM0363";"2019SJ00";"       0"
"3358150";"T001038";"10000";"A028672";"H008673";"GM0363";"2019SJ00";"       0"
"3372997";"T001038";"10000";"A028672";"H008751";"GM0363";"2019SJ00";"       0"
"3387844";"T001038";"10000";"A028672";"H007119";"GM0363";"2019SJ00";"       0"
"3402691";"T001038";"10000";"A028672";"A008187";"GM0363";"2019SJ00";"       0"
"3417538";"T001038";"10000";"A028672";"2012659";"GM0363";"2019SJ00";"       0"
"3432385";"T001038";"10000";"A043056";"T001040";"GM0363";"2019SJ00";"     692"
"3447232";"T001038";"10000";"A043056";"1012600";"GM0363";"2019SJ00";"     492"
"3462079";"T001038";"10000";"A043056";"2012605";"GM0363";"2019SJ00";"     200"
"3476926";"T001038";"10000";"A043056";"2012655";"GM0363";"2019SJ00";"      73"
"3491773";"T001038";"10000";"A043056";"2012657";"GM0363";"2019SJ00";"     127"
"3506620";"T001038";"10000";"A043056";"H008766";"GM0363";"2019SJ00";"      18"
"3521467";"T001038";"10000";"A043056";"H008673";"GM0363";"2019SJ00";"      20"
"3536314";"T001038";"10000";"A043056";"H008751";"GM0363";"2019SJ00";"      17"
"3551161";"T001038";"10000";"A043056";"H007119";"GM0363";"2019SJ00";"      17"
"3566008";"T001038";"10000";"A043056";"A008187";"GM0363";"2019SJ00";"      55"
"3580855";"T001038";"10000";"A043056";"2012659";"GM0363";"2019SJ00";"       0"
"3595702";"T001038";"11200";"T001345";"T001040";"GM0363";"2019SJ00";"       0"
"3610549";"T001038";"11200";"T001345";"1012600";"GM0363";"2019SJ00";"       0"
"3625396";"T001038";"11200";"T001345";"2012605";"GM0363";"2019SJ00";"       0"
"3640243";"T001038";"11200";"T001345";"2012655";"GM0363";"2019SJ00";"       0"
"3655090";"T001038";"11200";"T001345";"2012657";"GM0363";"2019SJ00";"       0"
"3669937";"T001038";"11200";"T001345";"H008766";"GM0363";"2019SJ00";"       0"
"3684784";"T001038";"11200";"T001345";"H008673";"GM0363";"2019SJ00";"       0"
"3699631";"T001038";"11200";"T001345";"H008751";"GM0363";"2019SJ00";"       0"
"3714478";"T001038";"11200";"T001345";"H007119";"GM0363";"2019SJ00";"       0"
"3729325";"T001038";"11200";"T001345";"A008187";"GM0363";"2019SJ00";"       0"
"3744172";"T001038";"11200";"T001345";"2012659";"GM0363";"2019SJ00";"       0"
"3759019";"T001038";"11200";"A025284";"T001040";"GM0363";"2019SJ00";"       0"
"3773866";"T001038";"11200";"A025284";"1012600";"GM0363";"2019SJ00";"       0"
"3788713";"T001038";"11200";"A025284";"2012605";"GM0363";"2019SJ00";"       0"
"3803560";"T001038";"11200";"A025284";"2012655";"GM0363";"2019SJ00";"       0"
"3818407";"T001038";"11200";"A025284";"2012657";"GM0363";"2019SJ00";"       0"
"3833254";"T001038";"11200";"A025284";"H008766";"GM0363";"2019SJ00";"       0"
"3848101";"T001038";"11200";"A025284";"H008673";"GM0363";"2019SJ00";"       0"
"3862948";"T001038";"11200";"A025284";"H008751";"GM0363";"2019SJ00";"       0"
"3877795";"T001038";"11200";"A025284";"H007119";"GM0363";"2019SJ00";"       0"
"3892642";"T001038";"11200";"A025284";"A008187";"GM0363";"2019SJ00";"       0"
"3907489";"T001038";"11200";"A025284";"2012659";"GM0363";"2019SJ00";"       0"
"3922336";"T001038";"11200";"A025285";"T001040";"GM0363";"2019SJ00";"       0"
"3937183";"T001038";"11200";"A025285";"1012600";"GM0363";"2019SJ00";"       0"
"3952030";"T001038";"11200";"A025285";"2012605";"GM0363";"2019SJ00";"       0"
"3966877";"T001038";"11200";"A025285";"2012655";"GM0363";"2019SJ00";"       0"
"3981724";"T001038";"11200";"A025285";"2012657";"GM0363";"2019SJ00";"       0"
"3996571";"T001038";"11200";"A025285";"H008766";"GM0363";"2019SJ00";"       0"
"4011418";"T001038";"11200";"A025285";"H008673";"GM0363";"2019SJ00";"       0"
"4026265";"T001038";"11200";"A025285";"H008751";"GM0363";"2019SJ00";"       0"
"4041112";"T001038";"11200";"A025285";"H007119";"GM0363";"2019SJ00";"       0"
"4055959";"T001038";"11200";"A025285";"A008187";"GM0363";"2019SJ00";"       0"
"4070806";"T001038";"11200";"A025285";"2012659";"GM0363";"2019SJ00";"       0"
"4085653";"T001038";"11200";"A025288";"T001040";"GM0363";"2019SJ00";"       0"
"4100500";"T001038";"11200";"A025288";"1012600";"GM0363";"2019SJ00";"       0"
"4115347";"T001038";"11200";"A025288";"2012605";"GM0363";"2019SJ00";"       0"
"4130194";"T001038";"11200";"A025288";"2012655";"GM0363";"2019SJ00";"       0"
"4145041";"T001038";"11200";"A025288";"2012657";"GM0363";"2019SJ00";"       0"
"4159888";"T001038";"11200";"A025288";"H008766";"GM0363";"2019SJ00";"       0"
"4174735";"T001038";"11200";"A025288";"H008673";"GM0363";"2019SJ00";"       0"
"4189582";"T001038";"11200";"A025288";"H008751";"GM0363";"2019SJ00";"       0"
"4204429";"T001038";"11200";"A025288";"H007119";"GM0363";"2019SJ00";"       0"
"4219276";"T001038";"11200";"A025288";"A008187";"GM0363";"2019SJ00";"       0"
"4234123";"T001038";"11200";"A025288";"2012659";"GM0363";"2019SJ00";"       0"
"4248970";"T001038";"11200";"A025287";"T001040";"GM0363";"2019SJ00";"       0"
"4263817";"T001038";"11200";"A025287";"1012600";"GM0363";"2019SJ00";"       0"
"4278664";"T001038";"11200";"A025287";"2012605";"GM0363";"2019SJ00";"       0"
"4293511";"T001038";"11200";"A025287";"2012655";"GM0363";"2019SJ00";"       0"
"4308358";"T001038";"11200";"A025287";"2012657";"GM0363";"2019SJ00";"       0"
"4323205";"T001038";"11200";"A025287";"H008766";"GM0363";"2019SJ00";"       0"
"4338052";"T001038";"11200";"A025287";"H008673";"GM0363";"2019SJ00";"       0"
"4352899";"T001038";"11200";"A025287";"H008751";"GM0363";"2019SJ00";"       0"
"4367746";"T001038";"11200";"A025287";"H007119";"GM0363";"2019SJ00";"       0"
"4382593";"T001038";"11200";"A025287";"A008187";"GM0363";"2019SJ00";"       0"
"4397440";"T001038";"11200";"A025287";"2012659";"GM0363";"2019SJ00";"       0"
"4412287";"T001038";"11200";"A025300";"T001040";"GM0363";"2019SJ00";"       0"
"4427134";"T001038";"11200";"A025300";"1012600";"GM0363";"2019SJ00";"       0"
"4441981";"T001038";"11200";"A025300";"2012605";"GM0363";"2019SJ00";"       0"
"4456828";"T001038";"11200";"A025300";"2012655";"GM0363";"2019SJ00";"       0"
"4471675";"T001038";"11200";"A025300";"2012657";"GM0363";"2019SJ00";"       0"
"4486522";"T001038";"11200";"A025300";"H008766";"GM0363";"2019SJ00";"       0"
"4501369";"T001038";"11200";"A025300";"H008673";"GM0363";"2019SJ00";"       0"
"4516216";"T001038";"11200";"A025300";"H008751";"GM0363";"2019SJ00";"       0"
"4531063";"T001038";"11200";"A025300";"H007119";"GM0363";"2019SJ00";"       0"
"4545910";"T001038";"11200";"A025300";"A008187";"GM0363";"2019SJ00";"       0"
"4560757";"T001038";"11200";"A025300";"2012659";"GM0363";"2019SJ00";"       0"
"4575604";"T001038";"11200";"A025290";"T001040";"GM0363";"2019SJ00";"       0"
"4590451";"T001038";"11200";"A025290";"1012600";"GM0363";"2019SJ00";"       0"
"4605298";"T001038";"11200";"A025290";"2012605";"GM0363";"2019SJ00";"       0"
"4620145";"T001038";"11200";"A025290";"2012655";"GM0363";"2019SJ00";"       0"
"4634992";"T001038";"11200";"A025290";"2012657";"GM0363";"2019SJ00";"       0"
"4649839";"T001038";"11200";"A025290";"H008766";"GM0363";"2019SJ00";"       0"
"4664686";"T001038";"11200";"A025290";"H008673";"GM0363";"2019SJ00";"       0"
"4679533";"T001038";"11200";"A025290";"H008751";"GM0363";"2019SJ00";"       0"
"4694380";"T001038";"11200";"A025290";"H007119";"GM0363";"2019SJ00";"       0"
"4709227";"T001038";"11200";"A025290";"A008187";"GM0363";"2019SJ00";"       0"
"4724074";"T001038";"11200";"A025290";"2012659";"GM0363";"2019SJ00";"       0"
"4738921";"T001038";"11200";"A041868";"T001040";"GM0363";"2019SJ00";"       0"
"4753768";"T001038";"11200";"A041868";"1012600";"GM0363";"2019SJ00";"       0"
"4768615";"T001038";"11200";"A041868";"2012605";"GM0363";"2019SJ00";"       0"
"4783462";"T001038";"11200";"A041868";"2012655";"GM0363";"2019SJ00";"       0"
