"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenStudenten_1"
"5208804";"T001038";"40900";"A041755";"2012657";"GM0518";"2018SJ00";"       0"
"5333412";"T001038";"40900";"A041759";"1012600";"GM0518";"2018SJ00";"       0"
"5364564";"T001038";"40900";"A041759";"2012655";"GM0518";"2018SJ00";"       0"
"5380140";"T001038";"40900";"A041759";"2012657";"GM0518";"2018SJ00";"       0"
"5504748";"T001038";"40900";"A041924";"1012600";"GM0518";"2018SJ00";"       0"
"5535900";"T001038";"40900";"A041924";"2012655";"GM0518";"2018SJ00";"       0"
"5551476";"T001038";"40900";"A041924";"2012657";"GM0518";"2018SJ00";"       0"
"5676084";"T001038";"40900";"A041925";"1012600";"GM0518";"2018SJ00";"       0"
"5707236";"T001038";"40900";"A041925";"2012655";"GM0518";"2018SJ00";"       0"
"5722812";"T001038";"40900";"A041925";"2012657";"GM0518";"2018SJ00";"       0"
"5847420";"T001038";"40900";"A025294";"1012600";"GM0518";"2018SJ00";"       0"
"5878572";"T001038";"40900";"A025294";"2012655";"GM0518";"2018SJ00";"       0"
"5894148";"T001038";"40900";"A025294";"2012657";"GM0518";"2018SJ00";"       0"
"6018756";"T001038";"40900";"A025297";"1012600";"GM0518";"2018SJ00";"       0"
"6049908";"T001038";"40900";"A025297";"2012655";"GM0518";"2018SJ00";"       0"
"6065484";"T001038";"40900";"A025297";"2012657";"GM0518";"2018SJ00";"       0"
"6190092";"T001038";"11000";"T001345";"1012600";"GM0518";"2018SJ00";"       0"
"6221244";"T001038";"11000";"T001345";"2012655";"GM0518";"2018SJ00";"       5"
"6236820";"T001038";"11000";"T001345";"2012657";"GM0518";"2018SJ00";"       3"
"6361428";"T001038";"11000";"A041919";"1012600";"GM0518";"2018SJ00";"       0"
"6392580";"T001038";"11000";"A041919";"2012655";"GM0518";"2018SJ00";"       5"
"6408156";"T001038";"11000";"A041919";"2012657";"GM0518";"2018SJ00";"       3"
"6532764";"T001038";"11000";"A041920";"1012600";"GM0518";"2018SJ00";"       0"
"6563916";"T001038";"11000";"A041920";"2012655";"GM0518";"2018SJ00";"       0"
"6579492";"T001038";"11000";"A041920";"2012657";"GM0518";"2018SJ00";"       0"
"6704100";"T001038";"11000";"A041921";"1012600";"GM0518";"2018SJ00";"       0"
"6735252";"T001038";"11000";"A041921";"2012655";"GM0518";"2018SJ00";"       0"
"6750828";"T001038";"11000";"A041921";"2012657";"GM0518";"2018SJ00";"       0"
"6875436";"T001038";"11000";"A041922";"1012600";"GM0518";"2018SJ00";"       0"
"6906588";"T001038";"11000";"A041922";"2012655";"GM0518";"2018SJ00";"       0"
"6922164";"T001038";"11000";"A041922";"2012657";"GM0518";"2018SJ00";"       0"
"7046772";"T001038";"11000";"A041923";"1012600";"GM0518";"2018SJ00";"       0"
"7077924";"T001038";"11000";"A041923";"2012655";"GM0518";"2018SJ00";"       0"
"7093500";"T001038";"11000";"A041923";"2012657";"GM0518";"2018SJ00";"       0"
"7218108";"T001038";"11000";"A025289";"1012600";"GM0518";"2018SJ00";"       0"
"7249260";"T001038";"11000";"A025289";"2012655";"GM0518";"2018SJ00";"       0"
"7264836";"T001038";"11000";"A025289";"2012657";"GM0518";"2018SJ00";"       0"
"7389444";"T001038";"11000";"A025300";"1012600";"GM0518";"2018SJ00";"       0"
"7420596";"T001038";"11000";"A025300";"2012655";"GM0518";"2018SJ00";"       0"
"7436172";"T001038";"11000";"A025300";"2012657";"GM0518";"2018SJ00";"       0"
"7560780";"T001038";"11000";"A041867";"1012600";"GM0518";"2018SJ00";"       0"
"7591932";"T001038";"11000";"A041867";"2012655";"GM0518";"2018SJ00";"       0"
"7607508";"T001038";"11000";"A041867";"2012657";"GM0518";"2018SJ00";"       0"
"7732116";"T001038";"11000";"A041868";"1012600";"GM0518";"2018SJ00";"       0"
"7763268";"T001038";"11000";"A041868";"2012655";"GM0518";"2018SJ00";"       0"
"7778844";"T001038";"11000";"A041868";"2012657";"GM0518";"2018SJ00";"       0"
"7903452";"T001038";"11000";"A025293";"1012600";"GM0518";"2018SJ00";"       0"
"7934604";"T001038";"11000";"A025293";"2012655";"GM0518";"2018SJ00";"       0"
"7950180";"T001038";"11000";"A025293";"2012657";"GM0518";"2018SJ00";"       0"
"8074788";"T001038";"11000";"A041751";"1012600";"GM0518";"2018SJ00";"       0"
"8105940";"T001038";"11000";"A041751";"2012655";"GM0518";"2018SJ00";"       0"
"8121516";"T001038";"11000";"A041751";"2012657";"GM0518";"2018SJ00";"       0"
"8246124";"T001038";"11000";"A041755";"1012600";"GM0518";"2018SJ00";"       0"
"8277276";"T001038";"11000";"A041755";"2012655";"GM0518";"2018SJ00";"       0"
"8292852";"T001038";"11000";"A041755";"2012657";"GM0518";"2018SJ00";"       0"
"8417460";"T001038";"11000";"A041759";"1012600";"GM0518";"2018SJ00";"       0"
"8448612";"T001038";"11000";"A041759";"2012655";"GM0518";"2018SJ00";"       0"
"8464188";"T001038";"11000";"A041759";"2012657";"GM0518";"2018SJ00";"       0"
"8588796";"T001038";"11000";"A041924";"1012600";"GM0518";"2018SJ00";"       0"
"8619948";"T001038";"11000";"A041924";"2012655";"GM0518";"2018SJ00";"       0"
"8635524";"T001038";"11000";"A041924";"2012657";"GM0518";"2018SJ00";"       0"
"8760132";"T001038";"11000";"A041925";"1012600";"GM0518";"2018SJ00";"       0"
"8791284";"T001038";"11000";"A041925";"2012655";"GM0518";"2018SJ00";"       0"
"8806860";"T001038";"11000";"A041925";"2012657";"GM0518";"2018SJ00";"       0"
"8931468";"T001038";"11000";"A025294";"1012600";"GM0518";"2018SJ00";"       0"
"8962620";"T001038";"11000";"A025294";"2012655";"GM0518";"2018SJ00";"       0"
"8978196";"T001038";"11000";"A025294";"2012657";"GM0518";"2018SJ00";"       0"
"9102804";"T001038";"11000";"A025297";"1012600";"GM0518";"2018SJ00";"       0"
"9133956";"T001038";"11000";"A025297";"2012655";"GM0518";"2018SJ00";"       0"
"9149532";"T001038";"11000";"A025297";"2012657";"GM0518";"2018SJ00";"       0"
"9274140";"T001038";"11100";"T001345";"1012600";"GM0518";"2018SJ00";"      53"
"9305292";"T001038";"11100";"T001345";"2012655";"GM0518";"2018SJ00";"     122"
"9320868";"T001038";"11100";"T001345";"2012657";"GM0518";"2018SJ00";"      55"
"9445476";"T001038";"11100";"A041919";"1012600";"GM0518";"2018SJ00";"      53"
"9476628";"T001038";"11100";"A041919";"2012655";"GM0518";"2018SJ00";"     122"
"9492204";"T001038";"11100";"A041919";"2012657";"GM0518";"2018SJ00";"      55"
"9616812";"T001038";"11100";"A041920";"1012600";"GM0518";"2018SJ00";"       0"
"9647964";"T001038";"11100";"A041920";"2012655";"GM0518";"2018SJ00";"       0"
"9663540";"T001038";"11100";"A041920";"2012657";"GM0518";"2018SJ00";"       0"
"9788148";"T001038";"11100";"A041921";"1012600";"GM0518";"2018SJ00";"       0"
"9819300";"T001038";"11100";"A041921";"2012655";"GM0518";"2018SJ00";"       0"
"9834876";"T001038";"11100";"A041921";"2012657";"GM0518";"2018SJ00";"       0"
"9959484";"T001038";"11100";"A041922";"1012600";"GM0518";"2018SJ00";"       0"
"9990636";"T001038";"11100";"A041922";"2012655";"GM0518";"2018SJ00";"       0"
"10006212";"T001038";"11100";"A041922";"2012657";"GM0518";"2018SJ00";"       0"
"10130820";"T001038";"11100";"A041923";"1012600";"GM0518";"2018SJ00";"       0"
"10161972";"T001038";"11100";"A041923";"2012655";"GM0518";"2018SJ00";"       0"
"10177548";"T001038";"11100";"A041923";"2012657";"GM0518";"2018SJ00";"       0"
"10302156";"T001038";"11100";"A025289";"1012600";"GM0518";"2018SJ00";"       0"
"10333308";"T001038";"11100";"A025289";"2012655";"GM0518";"2018SJ00";"       0"
"10348884";"T001038";"11100";"A025289";"2012657";"GM0518";"2018SJ00";"       0"
"10473492";"T001038";"11100";"A025300";"1012600";"GM0518";"2018SJ00";"       0"
"10504644";"T001038";"11100";"A025300";"2012655";"GM0518";"2018SJ00";"       0"
"10520220";"T001038";"11100";"A025300";"2012657";"GM0518";"2018SJ00";"       0"
"10644828";"T001038";"11100";"A041867";"1012600";"GM0518";"2018SJ00";"       0"
"10675980";"T001038";"11100";"A041867";"2012655";"GM0518";"2018SJ00";"       0"
"10691556";"T001038";"11100";"A041867";"2012657";"GM0518";"2018SJ00";"       0"
"10816164";"T001038";"11100";"A041868";"1012600";"GM0518";"2018SJ00";"       0"
"10847316";"T001038";"11100";"A041868";"2012655";"GM0518";"2018SJ00";"       0"
"10862892";"T001038";"11100";"A041868";"2012657";"GM0518";"2018SJ00";"       0"
"10987500";"T001038";"11100";"A025293";"1012600";"GM0518";"2018SJ00";"       0"
"11018652";"T001038";"11100";"A025293";"2012655";"GM0518";"2018SJ00";"       0"
"11034228";"T001038";"11100";"A025293";"2012657";"GM0518";"2018SJ00";"       0"
"11158836";"T001038";"11100";"A041751";"1012600";"GM0518";"2018SJ00";"       0"
"11189988";"T001038";"11100";"A041751";"2012655";"GM0518";"2018SJ00";"       0"
"11205564";"T001038";"11100";"A041751";"2012657";"GM0518";"2018SJ00";"       0"
"11330172";"T001038";"11100";"A041755";"1012600";"GM0518";"2018SJ00";"       0"
"11361324";"T001038";"11100";"A041755";"2012655";"GM0518";"2018SJ00";"       0"
"11376900";"T001038";"11100";"A041755";"2012657";"GM0518";"2018SJ00";"       0"
"11501508";"T001038";"11100";"A041759";"1012600";"GM0518";"2018SJ00";"       0"
"11532660";"T001038";"11100";"A041759";"2012655";"GM0518";"2018SJ00";"       0"
"11548236";"T001038";"11100";"A041759";"2012657";"GM0518";"2018SJ00";"       0"
"11672844";"T001038";"11100";"A041924";"1012600";"GM0518";"2018SJ00";"       0"
"11703996";"T001038";"11100";"A041924";"2012655";"GM0518";"2018SJ00";"       0"
"11719572";"T001038";"11100";"A041924";"2012657";"GM0518";"2018SJ00";"       0"
"11844180";"T001038";"11100";"A041925";"1012600";"GM0518";"2018SJ00";"       0"
"11875332";"T001038";"11100";"A041925";"2012655";"GM0518";"2018SJ00";"       0"
"11890908";"T001038";"11100";"A041925";"2012657";"GM0518";"2018SJ00";"       0"
"12015516";"T001038";"11100";"A025294";"1012600";"GM0518";"2018SJ00";"       0"
"12046668";"T001038";"11100";"A025294";"2012655";"GM0518";"2018SJ00";"       0"
"12062244";"T001038";"11100";"A025294";"2012657";"GM0518";"2018SJ00";"       0"
"12186852";"T001038";"11100";"A025297";"1012600";"GM0518";"2018SJ00";"       0"
"12218004";"T001038";"11100";"A025297";"2012655";"GM0518";"2018SJ00";"       0"
"12233580";"T001038";"11100";"A025297";"2012657";"GM0518";"2018SJ00";"       0"
"12358188";"T001038";"11200";"T001345";"1012600";"GM0518";"2018SJ00";"    1651"
"12389340";"T001038";"11200";"T001345";"2012655";"GM0518";"2018SJ00";"     535"
"12404916";"T001038";"11200";"T001345";"2012657";"GM0518";"2018SJ00";"    1554"
"12529524";"T001038";"11200";"A041919";"1012600";"GM0518";"2018SJ00";"    1642"
"12560676";"T001038";"11200";"A041919";"2012655";"GM0518";"2018SJ00";"     521"
"12576252";"T001038";"11200";"A041919";"2012657";"GM0518";"2018SJ00";"    1509"
"12700860";"T001038";"11200";"A041920";"1012600";"GM0518";"2018SJ00";"       0"
"12732012";"T001038";"11200";"A041920";"2012655";"GM0518";"2018SJ00";"       3"
"12747588";"T001038";"11200";"A041920";"2012657";"GM0518";"2018SJ00";"       0"
"12872196";"T001038";"11200";"A041921";"1012600";"GM0518";"2018SJ00";"       0"
"12903348";"T001038";"11200";"A041921";"2012655";"GM0518";"2018SJ00";"       0"
"12918924";"T001038";"11200";"A041921";"2012657";"GM0518";"2018SJ00";"       2"
"13043532";"T001038";"11200";"A041922";"1012600";"GM0518";"2018SJ00";"       0"
"13074684";"T001038";"11200";"A041922";"2012655";"GM0518";"2018SJ00";"       0"
"13090260";"T001038";"11200";"A041922";"2012657";"GM0518";"2018SJ00";"       0"
"13214868";"T001038";"11200";"A041923";"1012600";"GM0518";"2018SJ00";"       0"
"13246020";"T001038";"11200";"A041923";"2012655";"GM0518";"2018SJ00";"       0"
"13261596";"T001038";"11200";"A041923";"2012657";"GM0518";"2018SJ00";"       0"
"13386204";"T001038";"11200";"A025289";"1012600";"GM0518";"2018SJ00";"       9"
"13417356";"T001038";"11200";"A025289";"2012655";"GM0518";"2018SJ00";"      11"
"13432932";"T001038";"11200";"A025289";"2012657";"GM0518";"2018SJ00";"      43"
"13557540";"T001038";"11200";"A025300";"1012600";"GM0518";"2018SJ00";"       0"
"13588692";"T001038";"11200";"A025300";"2012655";"GM0518";"2018SJ00";"       0"
"13604268";"T001038";"11200";"A025300";"2012657";"GM0518";"2018SJ00";"       0"
"13728876";"T001038";"11200";"A041867";"1012600";"GM0518";"2018SJ00";"       0"
"13760028";"T001038";"11200";"A041867";"2012655";"GM0518";"2018SJ00";"       0"
"13775604";"T001038";"11200";"A041867";"2012657";"GM0518";"2018SJ00";"       0"
"13900212";"T001038";"11200";"A041868";"1012600";"GM0518";"2018SJ00";"       0"
"13931364";"T001038";"11200";"A041868";"2012655";"GM0518";"2018SJ00";"       0"
"13946940";"T001038";"11200";"A041868";"2012657";"GM0518";"2018SJ00";"       0"
"14071548";"T001038";"11200";"A025293";"1012600";"GM0518";"2018SJ00";"       0"
"14102700";"T001038";"11200";"A025293";"2012655";"GM0518";"2018SJ00";"       0"
"14118276";"T001038";"11200";"A025293";"2012657";"GM0518";"2018SJ00";"       0"
"14242884";"T001038";"11200";"A041751";"1012600";"GM0518";"2018SJ00";"       0"
"14274036";"T001038";"11200";"A041751";"2012655";"GM0518";"2018SJ00";"       0"
"14289612";"T001038";"11200";"A041751";"2012657";"GM0518";"2018SJ00";"       0"
"14414220";"T001038";"11200";"A041755";"1012600";"GM0518";"2018SJ00";"       0"
"14445372";"T001038";"11200";"A041755";"2012655";"GM0518";"2018SJ00";"       0"
"14460948";"T001038";"11200";"A041755";"2012657";"GM0518";"2018SJ00";"       0"
"14585556";"T001038";"11200";"A041759";"1012600";"GM0518";"2018SJ00";"       0"
"14616708";"T001038";"11200";"A041759";"2012655";"GM0518";"2018SJ00";"       0"
"14632284";"T001038";"11200";"A041759";"2012657";"GM0518";"2018SJ00";"       0"
"14756892";"T001038";"11200";"A041924";"1012600";"GM0518";"2018SJ00";"       0"
"14788044";"T001038";"11200";"A041924";"2012655";"GM0518";"2018SJ00";"       0"
"14803620";"T001038";"11200";"A041924";"2012657";"GM0518";"2018SJ00";"       0"
"14928228";"T001038";"11200";"A041925";"1012600";"GM0518";"2018SJ00";"       0"
"14959380";"T001038";"11200";"A041925";"2012655";"GM0518";"2018SJ00";"       0"
"14974956";"T001038";"11200";"A041925";"2012657";"GM0518";"2018SJ00";"       0"
"15099564";"T001038";"11200";"A025294";"1012600";"GM0518";"2018SJ00";"       0"
"15130716";"T001038";"11200";"A025294";"2012655";"GM0518";"2018SJ00";"       0"
"15146292";"T001038";"11200";"A025294";"2012657";"GM0518";"2018SJ00";"       0"
"15270900";"T001038";"11200";"A025297";"1012600";"GM0518";"2018SJ00";"       0"
"15302052";"T001038";"11200";"A025297";"2012655";"GM0518";"2018SJ00";"       0"
"15317628";"T001038";"11200";"A025297";"2012657";"GM0518";"2018SJ00";"       0"
"15442236";"T001038";"11300";"T001345";"1012600";"GM0518";"2018SJ00";"    2247"
"15473388";"T001038";"11300";"T001345";"2012655";"GM0518";"2018SJ00";"     756"
"15488964";"T001038";"11300";"T001345";"2012657";"GM0518";"2018SJ00";"    2402"
"15613572";"T001038";"11300";"A041919";"1012600";"GM0518";"2018SJ00";"    2144"
"15644724";"T001038";"11300";"A041919";"2012655";"GM0518";"2018SJ00";"     612"
"15660300";"T001038";"11300";"A041919";"2012657";"GM0518";"2018SJ00";"    2204"
"15784908";"T001038";"11300";"A041920";"1012600";"GM0518";"2018SJ00";"      33"
"15816060";"T001038";"11300";"A041920";"2012655";"GM0518";"2018SJ00";"      44"
"15831636";"T001038";"11300";"A041920";"2012657";"GM0518";"2018SJ00";"      18"
"15956244";"T001038";"11300";"A041921";"1012600";"GM0518";"2018SJ00";"      18"
"15987396";"T001038";"11300";"A041921";"2012655";"GM0518";"2018SJ00";"      68"
"16002972";"T001038";"11300";"A041921";"2012657";"GM0518";"2018SJ00";"      41"
"16127580";"T001038";"11300";"A041922";"1012600";"GM0518";"2018SJ00";"       2"
"16158732";"T001038";"11300";"A041922";"2012655";"GM0518";"2018SJ00";"       0"
"16174308";"T001038";"11300";"A041922";"2012657";"GM0518";"2018SJ00";"       1"
"16298916";"T001038";"11300";"A041923";"1012600";"GM0518";"2018SJ00";"       0"
"16330068";"T001038";"11300";"A041923";"2012655";"GM0518";"2018SJ00";"       0"
"16345644";"T001038";"11300";"A041923";"2012657";"GM0518";"2018SJ00";"       0"
"16470252";"T001038";"11300";"A025289";"1012600";"GM0518";"2018SJ00";"      50"
"16501404";"T001038";"11300";"A025289";"2012655";"GM0518";"2018SJ00";"      32"
"16516980";"T001038";"11300";"A025289";"2012657";"GM0518";"2018SJ00";"     138"
"16641588";"T001038";"11300";"A025300";"1012600";"GM0518";"2018SJ00";"       0"
"16672740";"T001038";"11300";"A025300";"2012655";"GM0518";"2018SJ00";"       0"
"16688316";"T001038";"11300";"A025300";"2012657";"GM0518";"2018SJ00";"       0"
"16812924";"T001038";"11300";"A041867";"1012600";"GM0518";"2018SJ00";"       0"
"16844076";"T001038";"11300";"A041867";"2012655";"GM0518";"2018SJ00";"       0"
"16859652";"T001038";"11300";"A041867";"2012657";"GM0518";"2018SJ00";"       0"
"16984260";"T001038";"11300";"A041868";"1012600";"GM0518";"2018SJ00";"       0"
"17015412";"T001038";"11300";"A041868";"2012655";"GM0518";"2018SJ00";"       0"
"17030988";"T001038";"11300";"A041868";"2012657";"GM0518";"2018SJ00";"       0"
"17155596";"T001038";"11300";"A025293";"1012600";"GM0518";"2018SJ00";"       0"
"17186748";"T001038";"11300";"A025293";"2012655";"GM0518";"2018SJ00";"       0"
"17202324";"T001038";"11300";"A025293";"2012657";"GM0518";"2018SJ00";"       0"
"17326932";"T001038";"11300";"A041751";"1012600";"GM0518";"2018SJ00";"       0"
"17358084";"T001038";"11300";"A041751";"2012655";"GM0518";"2018SJ00";"       0"
"17373660";"T001038";"11300";"A041751";"2012657";"GM0518";"2018SJ00";"       0"
"17498268";"T001038";"11300";"A041755";"1012600";"GM0518";"2018SJ00";"       0"
"17529420";"T001038";"11300";"A041755";"2012655";"GM0518";"2018SJ00";"       0"
"17544996";"T001038";"11300";"A041755";"2012657";"GM0518";"2018SJ00";"       0"
"17669604";"T001038";"11300";"A041759";"1012600";"GM0518";"2018SJ00";"       0"
"17700756";"T001038";"11300";"A041759";"2012655";"GM0518";"2018SJ00";"       0"
"17716332";"T001038";"11300";"A041759";"2012657";"GM0518";"2018SJ00";"       0"
"17840940";"T001038";"11300";"A041924";"1012600";"GM0518";"2018SJ00";"       0"
"17872092";"T001038";"11300";"A041924";"2012655";"GM0518";"2018SJ00";"       0"
"17887668";"T001038";"11300";"A041924";"2012657";"GM0518";"2018SJ00";"       0"
"18012276";"T001038";"11300";"A041925";"1012600";"GM0518";"2018SJ00";"       0"
"18043428";"T001038";"11300";"A041925";"2012655";"GM0518";"2018SJ00";"       0"
"18059004";"T001038";"11300";"A041925";"2012657";"GM0518";"2018SJ00";"       0"
"18183612";"T001038";"11300";"A025294";"1012600";"GM0518";"2018SJ00";"       0"
"18214764";"T001038";"11300";"A025294";"2012655";"GM0518";"2018SJ00";"       0"
"18230340";"T001038";"11300";"A025294";"2012657";"GM0518";"2018SJ00";"       0"
