"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"18556833";"T001038";"70900";"1012600";"T001040";"GM0518";"2019JJ00";"   14759"
"18624303";"T001038";"70900";"2012655";"T001040";"GM0518";"2019JJ00";"    8580"
"18658038";"T001038";"70900";"2012657";"T001040";"GM0518";"2019JJ00";"   14351"
"20614668";"T001038";"71000";"1012600";"T001040";"GM0518";"2019JJ00";"   18226"
"20682138";"T001038";"71000";"2012655";"T001040";"GM0518";"2019JJ00";"    7827"
"20715873";"T001038";"71000";"2012657";"T001040";"GM0518";"2019JJ00";"   14599"
"22672503";"T001038";"71100";"1012600";"T001040";"GM0518";"2019JJ00";"   18071"
"22739973";"T001038";"71100";"2012655";"T001040";"GM0518";"2019JJ00";"    6503"
"22773708";"T001038";"71100";"2012657";"T001040";"GM0518";"2019JJ00";"   12457"
"24730338";"T001038";"71200";"1012600";"T001040";"GM0518";"2019JJ00";"   17639"
"24797808";"T001038";"71200";"2012655";"T001040";"GM0518";"2019JJ00";"    5023"
"24831543";"T001038";"71200";"2012657";"T001040";"GM0518";"2019JJ00";"   10768"
"26788173";"T001038";"71300";"1012600";"T001040";"GM0518";"2019JJ00";"   16355"
"26855643";"T001038";"71300";"2012655";"T001040";"GM0518";"2019JJ00";"    4021"
"26889378";"T001038";"71300";"2012657";"T001040";"GM0518";"2019JJ00";"    7668"
"28846008";"T001038";"71400";"1012600";"T001040";"GM0518";"2019JJ00";"   15203"
"28913478";"T001038";"71400";"2012655";"T001040";"GM0518";"2019JJ00";"    3487"
"28947213";"T001038";"71400";"2012657";"T001040";"GM0518";"2019JJ00";"    5486"
"30903843";"T001038";"71500";"1012600";"T001040";"GM0518";"2019JJ00";"   14980"
"30971313";"T001038";"71500";"2012655";"T001040";"GM0518";"2019JJ00";"    2956"
"31005048";"T001038";"71500";"2012657";"T001040";"GM0518";"2019JJ00";"    3473"
"32961678";"T001038";"71600";"1012600";"T001040";"GM0518";"2019JJ00";"    9192"
"33029148";"T001038";"71600";"2012655";"T001040";"GM0518";"2019JJ00";"    2144"
"33062883";"T001038";"71600";"2012657";"T001040";"GM0518";"2019JJ00";"    2169"
"35019513";"T001038";"71700";"1012600";"T001040";"GM0518";"2019JJ00";"    6676"
"35086983";"T001038";"71700";"2012655";"T001040";"GM0518";"2019JJ00";"    1472"
"35120718";"T001038";"71700";"2012657";"T001040";"GM0518";"2019JJ00";"    1125"
"37077348";"T001038";"71800";"1012600";"T001040";"GM0518";"2019JJ00";"    4508"
"37144818";"T001038";"71800";"2012655";"T001040";"GM0518";"2019JJ00";"     910"
"37178553";"T001038";"71800";"2012657";"T001040";"GM0518";"2019JJ00";"     431"
"39135183";"T001038";"71900";"1012600";"T001040";"GM0518";"2019JJ00";"    2293"
"39202653";"T001038";"71900";"2012655";"T001040";"GM0518";"2019JJ00";"     420"
"39236388";"T001038";"71900";"2012657";"T001040";"GM0518";"2019JJ00";"     124"
"41193018";"T001038";"22000";"1012600";"T001040";"GM0518";"2019JJ00";"     781"
"41260488";"T001038";"22000";"2012655";"T001040";"GM0518";"2019JJ00";"     163"
"41294223";"T001038";"22000";"2012657";"T001040";"GM0518";"2019JJ00";"      27"
"45308688";"3000   ";"70100";"1012600";"T001040";"GM0518";"2019JJ00";"    6489"
"45376158";"3000   ";"70100";"2012655";"T001040";"GM0518";"2019JJ00";"    3240"
"45409893";"3000   ";"70100";"2012657";"T001040";"GM0518";"2019JJ00";"    6451"
"47366523";"3000   ";"70200";"1012600";"T001040";"GM0518";"2019JJ00";"    6456"
"47433993";"3000   ";"70200";"2012655";"T001040";"GM0518";"2019JJ00";"    2917"
"47467728";"3000   ";"70200";"2012657";"T001040";"GM0518";"2019JJ00";"    6542"
"49424358";"3000   ";"70300";"1012600";"T001040";"GM0518";"2019JJ00";"    6028"
"49491828";"3000   ";"70300";"2012655";"T001040";"GM0518";"2019JJ00";"    2425"
"49525563";"3000   ";"70300";"2012657";"T001040";"GM0518";"2019JJ00";"    6747"
"51482193";"3000   ";"70400";"1012600";"T001040";"GM0518";"2019JJ00";"    5982"
"51549663";"3000   ";"70400";"2012655";"T001040";"GM0518";"2019JJ00";"    2240"
"51583398";"3000   ";"70400";"2012657";"T001040";"GM0518";"2019JJ00";"    7210"
"53540028";"3000   ";"70500";"1012600";"T001040";"GM0518";"2019JJ00";"    6020"
"53607498";"3000   ";"70500";"2012655";"T001040";"GM0518";"2019JJ00";"    3253"
"53641233";"3000   ";"70500";"2012657";"T001040";"GM0518";"2019JJ00";"    8046"
"55597863";"3000   ";"70600";"1012600";"T001040";"GM0518";"2019JJ00";"    7942"
"55665333";"3000   ";"70600";"2012655";"T001040";"GM0518";"2019JJ00";"    4099"
"55699068";"3000   ";"70600";"2012657";"T001040";"GM0518";"2019JJ00";"    8748"
"57655698";"3000   ";"70700";"1012600";"T001040";"GM0518";"2019JJ00";"    7301"
"57723168";"3000   ";"70700";"2012655";"T001040";"GM0518";"2019JJ00";"    4580"
"57756903";"3000   ";"70700";"2012657";"T001040";"GM0518";"2019JJ00";"    8796"
"59713533";"3000   ";"70800";"1012600";"T001040";"GM0518";"2019JJ00";"    7187"
"59781003";"3000   ";"70800";"2012655";"T001040";"GM0518";"2019JJ00";"    4559"
"59814738";"3000   ";"70800";"2012657";"T001040";"GM0518";"2019JJ00";"    8494"
"61771368";"3000   ";"70900";"1012600";"T001040";"GM0518";"2019JJ00";"    7717"
"61838838";"3000   ";"70900";"2012655";"T001040";"GM0518";"2019JJ00";"    4180"
"61872573";"3000   ";"70900";"2012657";"T001040";"GM0518";"2019JJ00";"    7067"
"63829203";"3000   ";"71000";"1012600";"T001040";"GM0518";"2019JJ00";"    9434"
"63896673";"3000   ";"71000";"2012655";"T001040";"GM0518";"2019JJ00";"    3912"
"63930408";"3000   ";"71000";"2012657";"T001040";"GM0518";"2019JJ00";"    7468"
"65887038";"3000   ";"71100";"1012600";"T001040";"GM0518";"2019JJ00";"    9440"
"65954508";"3000   ";"71100";"2012655";"T001040";"GM0518";"2019JJ00";"    3290"
"65988243";"3000   ";"71100";"2012657";"T001040";"GM0518";"2019JJ00";"    6406"
"67944873";"3000   ";"71200";"1012600";"T001040";"GM0518";"2019JJ00";"    9141"
"68012343";"3000   ";"71200";"2012655";"T001040";"GM0518";"2019JJ00";"    2471"
"68046078";"3000   ";"71200";"2012657";"T001040";"GM0518";"2019JJ00";"    5501"
"70002708";"3000   ";"71300";"1012600";"T001040";"GM0518";"2019JJ00";"    8295"
"70070178";"3000   ";"71300";"2012655";"T001040";"GM0518";"2019JJ00";"    1921"
"70103913";"3000   ";"71300";"2012657";"T001040";"GM0518";"2019JJ00";"    3697"
"72060543";"3000   ";"71400";"1012600";"T001040";"GM0518";"2019JJ00";"    7618"
"72128013";"3000   ";"71400";"2012655";"T001040";"GM0518";"2019JJ00";"    1656"
"72161748";"3000   ";"71400";"2012657";"T001040";"GM0518";"2019JJ00";"    2570"
"74118378";"3000   ";"71500";"1012600";"T001040";"GM0518";"2019JJ00";"    7139"
"74185848";"3000   ";"71500";"2012655";"T001040";"GM0518";"2019JJ00";"    1398"
"74219583";"3000   ";"71500";"2012657";"T001040";"GM0518";"2019JJ00";"    1711"
"76176213";"3000   ";"71600";"1012600";"T001040";"GM0518";"2019JJ00";"    4136"
"76243683";"3000   ";"71600";"2012655";"T001040";"GM0518";"2019JJ00";"     958"
"76277418";"3000   ";"71600";"2012657";"T001040";"GM0518";"2019JJ00";"    1077"
"78234048";"3000   ";"71700";"1012600";"T001040";"GM0518";"2019JJ00";"    2717"
"78301518";"3000   ";"71700";"2012655";"T001040";"GM0518";"2019JJ00";"     604"
"78335253";"3000   ";"71700";"2012657";"T001040";"GM0518";"2019JJ00";"     485"
"80291883";"3000   ";"71800";"1012600";"T001040";"GM0518";"2019JJ00";"    1570"
"80359353";"3000   ";"71800";"2012655";"T001040";"GM0518";"2019JJ00";"     286"
"80393088";"3000   ";"71800";"2012657";"T001040";"GM0518";"2019JJ00";"     166"
"82349718";"3000   ";"71900";"1012600";"T001040";"GM0518";"2019JJ00";"     641"
"82417188";"3000   ";"71900";"2012655";"T001040";"GM0518";"2019JJ00";"     106"
"82450923";"3000   ";"71900";"2012657";"T001040";"GM0518";"2019JJ00";"      35"
"84407553";"3000   ";"22000";"1012600";"T001040";"GM0518";"2019JJ00";"     169"
"84475023";"3000   ";"22000";"2012655";"T001040";"GM0518";"2019JJ00";"      33"
"84508758";"3000   ";"22000";"2012657";"T001040";"GM0518";"2019JJ00";"      11"
"88523223";"4000   ";"70100";"1012600";"T001040";"GM0518";"2019JJ00";"    6174"
"88590693";"4000   ";"70100";"2012655";"T001040";"GM0518";"2019JJ00";"    3076"
"88624428";"4000   ";"70100";"2012657";"T001040";"GM0518";"2019JJ00";"    6130"
"90581058";"4000   ";"70200";"1012600";"T001040";"GM0518";"2019JJ00";"    6182"
"90648528";"4000   ";"70200";"2012655";"T001040";"GM0518";"2019JJ00";"    2810"
"90682263";"4000   ";"70200";"2012657";"T001040";"GM0518";"2019JJ00";"    6340"
"92638893";"4000   ";"70300";"1012600";"T001040";"GM0518";"2019JJ00";"    5859"
"92706363";"4000   ";"70300";"2012655";"T001040";"GM0518";"2019JJ00";"    2327"
"92740098";"4000   ";"70300";"2012657";"T001040";"GM0518";"2019JJ00";"    6339"
"94696728";"4000   ";"70400";"1012600";"T001040";"GM0518";"2019JJ00";"    5783"
"94764198";"4000   ";"70400";"2012655";"T001040";"GM0518";"2019JJ00";"    2545"
"94797933";"4000   ";"70400";"2012657";"T001040";"GM0518";"2019JJ00";"    6853"
"96754563";"4000   ";"70500";"1012600";"T001040";"GM0518";"2019JJ00";"    6105"
"96822033";"4000   ";"70500";"2012655";"T001040";"GM0518";"2019JJ00";"    3911"
"96855768";"4000   ";"70500";"2012657";"T001040";"GM0518";"2019JJ00";"    8151"
"98812398";"4000   ";"70600";"1012600";"T001040";"GM0518";"2019JJ00";"    7975"
"98879868";"4000   ";"70600";"2012655";"T001040";"GM0518";"2019JJ00";"    4908"
"98913603";"4000   ";"70600";"2012657";"T001040";"GM0518";"2019JJ00";"    8648"
"100870233";"4000   ";"70700";"1012600";"T001040";"GM0518";"2019JJ00";"    7238"
"100937703";"4000   ";"70700";"2012655";"T001040";"GM0518";"2019JJ00";"    4792"
"100971438";"4000   ";"70700";"2012657";"T001040";"GM0518";"2019JJ00";"    8895"
"102928068";"4000   ";"70800";"1012600";"T001040";"GM0518";"2019JJ00";"    6953"
"102995538";"4000   ";"70800";"2012655";"T001040";"GM0518";"2019JJ00";"    4689"
"103029273";"4000   ";"70800";"2012657";"T001040";"GM0518";"2019JJ00";"    8531"
"104985903";"4000   ";"70900";"1012600";"T001040";"GM0518";"2019JJ00";"    7042"
"105053373";"4000   ";"70900";"2012655";"T001040";"GM0518";"2019JJ00";"    4400"
"105087108";"4000   ";"70900";"2012657";"T001040";"GM0518";"2019JJ00";"    7284"
"107043738";"4000   ";"71000";"1012600";"T001040";"GM0518";"2019JJ00";"    8792"
"107111208";"4000   ";"71000";"2012655";"T001040";"GM0518";"2019JJ00";"    3915"
"107144943";"4000   ";"71000";"2012657";"T001040";"GM0518";"2019JJ00";"    7131"
"109101573";"4000   ";"71100";"1012600";"T001040";"GM0518";"2019JJ00";"    8631"
"109169043";"4000   ";"71100";"2012655";"T001040";"GM0518";"2019JJ00";"    3213"
"109202778";"4000   ";"71100";"2012657";"T001040";"GM0518";"2019JJ00";"    6051"
"111159408";"4000   ";"71200";"1012600";"T001040";"GM0518";"2019JJ00";"    8498"
"111226878";"4000   ";"71200";"2012655";"T001040";"GM0518";"2019JJ00";"    2552"
"111260613";"4000   ";"71200";"2012657";"T001040";"GM0518";"2019JJ00";"    5267"
"113217243";"4000   ";"71300";"1012600";"T001040";"GM0518";"2019JJ00";"    8060"
"113284713";"4000   ";"71300";"2012655";"T001040";"GM0518";"2019JJ00";"    2100"
"113318448";"4000   ";"71300";"2012657";"T001040";"GM0518";"2019JJ00";"    3971"
"115275078";"4000   ";"71400";"1012600";"T001040";"GM0518";"2019JJ00";"    7585"
"115342548";"4000   ";"71400";"2012655";"T001040";"GM0518";"2019JJ00";"    1831"
"115376283";"4000   ";"71400";"2012657";"T001040";"GM0518";"2019JJ00";"    2916"
"117332913";"4000   ";"71500";"1012600";"T001040";"GM0518";"2019JJ00";"    7841"
"117400383";"4000   ";"71500";"2012655";"T001040";"GM0518";"2019JJ00";"    1558"
"117434118";"4000   ";"71500";"2012657";"T001040";"GM0518";"2019JJ00";"    1762"
"119390748";"4000   ";"71600";"1012600";"T001040";"GM0518";"2019JJ00";"    5056"
"119458218";"4000   ";"71600";"2012655";"T001040";"GM0518";"2019JJ00";"    1186"
"119491953";"4000   ";"71600";"2012657";"T001040";"GM0518";"2019JJ00";"    1092"
"121448583";"4000   ";"71700";"1012600";"T001040";"GM0518";"2019JJ00";"    3959"
"121516053";"4000   ";"71700";"2012655";"T001040";"GM0518";"2019JJ00";"     868"
"121549788";"4000   ";"71700";"2012657";"T001040";"GM0518";"2019JJ00";"     640"
"123506418";"4000   ";"71800";"1012600";"T001040";"GM0518";"2019JJ00";"    2938"
"123573888";"4000   ";"71800";"2012655";"T001040";"GM0518";"2019JJ00";"     624"
"123607623";"4000   ";"71800";"2012657";"T001040";"GM0518";"2019JJ00";"     265"
"125564253";"4000   ";"71900";"1012600";"T001040";"GM0518";"2019JJ00";"    1652"
"125631723";"4000   ";"71900";"2012655";"T001040";"GM0518";"2019JJ00";"     314"
"125665458";"4000   ";"71900";"2012657";"T001040";"GM0518";"2019JJ00";"      89"
"127622088";"4000   ";"22000";"1012600";"T001040";"GM0518";"2019JJ00";"     612"
"127689558";"4000   ";"22000";"2012655";"T001040";"GM0518";"2019JJ00";"     130"
"127723293";"4000   ";"22000";"2012657";"T001040";"GM0518";"2019JJ00";"      16"
